소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,최근접_소화용수_거리등급,총층수,연면적,cluster_label,최종위험점수_new,PC1,PC2
0.4151,1,0.0,1.715773562,0.1365,0.85,2,23,4.454347296,중위험군,36.71600374,-2.0843095572127233,0.9468602913226982
0.3287,2,0.0,1.759183299,0.1766,0.25,2,14,5.062595033,저위험군,30.87715754,-2.3309191826236235,0.23396744801694716
0.2112,10,70.0,1.101494135,0.1365,0.7,0,19,4.110873864,중위험군,21.69705205,0.01603250713328411,1.7546290848721102
0.1108,47,95.7,0.897941593,0.4412,0.7,0,3,5.105945474,고위험군,33.00413465,2.4654495241959253,0.5151070281751454
0.251,1,0.0,0.335234613,0.4148,0.7,2,3,3.912023005,고위험군,38.20445786,-1.2786872069615631,-1.9149974602371846
0.3044,3,66.7,0.410355093,0.1293,0.25,1,4,4.127134385,저위험군,19.80211378,-0.7392329722721885,-0.2874918132346003
0.3842,44,90.9,1.223775432,0.148,0.85,1,4,4.025351691,중위험군,34.2078846,1.8333064887892723,0.48812129983550545
0.3966,0,0.0,0.152293669,0.1036,0.7,0,5,3.433987204,중위험군,15.44384157,-0.8428974020270158,-0.4455573433323818
0.2002,2,50.0,1.160389648,0.1408,0.7,1,4,4.007333185,중위험군,26.96643061,-0.2697584426517793,-0.21391418273904902
0.0959,15,53.3,1.050698933,0.1451,0.7,2,5,3.295836866,중위험군,32.01117132,-0.1807089226522518,-0.5726892948921495
0.129,6,83.3,0.0,0.4183,0.08,2,3,3.526360525,저위험군,30.90470433,-0.6682584167359907,-1.5651484176210373
0.4582,22,100.0,2.949963855,0.5574,0.12,2,4,3.912023005,고위험군,47.77962178,0.8274581991162528,-0.8632400967765925
0.2337,5,0.0,0.0,0.4412,0.85,2,3,3.80666249,고위험군,41.21990518,-1.0123947414454093,-2.0148093899355444
0.2804,49,59.2,1.380868412,0.4148,0.85,0,3,3.912023005,고위험군,34.37966223,2.4342225560952615,0.05999058919446821
0.3687,42,90.5,0.952855401,0.4183,1.0,2,5,4.077537444,고위험군,49.86784946,1.6565816778461921,-0.5203325345269072
0.1198,17,47.1,2.298974981,0.1265,0.85,1,5,4.158883083,중위험군,30.00041541,0.566073436821542,0.4128557434086894
0.4367,29,100.0,3.63758616,0.4218,0.18,1,3,3.912023005,저위험군,39.94464066,1.6441410019114417,0.024256464736267528
0.2685,2,50.0,0.203029187,0.4535,0.7,2,2,3.80666249,고위험군,42.80914056,-0.5054477188375641,-1.8411950564283401
0.5935,7,57.1,1.771630702,0.1322,0.7,1,5,3.610917913,중위험군,32.29788452,0.0637702520733826,-0.13702291556475976
0.3196,5,0.0,0.036105005,0.8961,0.35,2,1,3.258096538,고위험군,50.52703275,-0.9080080235522971,-3.5351963670365856
0.3471,5,40.0,0.252131088,0.1251,0.12,1,4,3.610917913,저위험군,16.50052585,-1.1506225307583315,-0.6478806386001346
0.2223,32,71.9,1.304801327,0.4218,0.12,0,3,4.17438727,저위험군,24.14167297,1.1948725009853824,-0.07361295190900678
0.2394,2,100.0,2.549445171,0.4113,0.7,2,5,3.988984047,고위험군,47.24146988,0.5319824995251471,-0.5783427631748074
0.3318,4,25.0,0.117783036,0.5554,0.25,2,5,3.433987204,고위험군,37.74280528,-1.2719117211082676,-2.163655226129514
0.3318,5,40.0,0.064078857,0.1465,0.25,1,4,4.007333185,저위험군,19.57330509,-1.0843764074074032,-0.595746713088796
0.4521,3,66.7,0.559615788,0.3919,0.18,1,4,3.931825633,저위험군,28.75800821,-0.49628898257905507,-1.0084832115153277
0.113,1,100.0,0.016807118,0.42,0.7,2,3,3.401197382,고위험군,40.1057513,0.10035103636094428,-1.4837750748105296
0.2656,4,100.0,0.117783036,0.1036,0.35,2,8,3.36729583,저위험군,25.09407896,-0.7531845647109798,-0.33286058270890134
0.2029,3,0.0,0.129736322,0.4606,0.08,2,1,3.713572067,저위험군,31.7121684,-1.7670170286801408,-2.337550914799006
0.2308,2,100.0,2.501435952,0.4095,0.7,2,3,3.912023005,고위험군,46.86007493,0.6202037408272449,-0.7819220294816607
0.3626,45,93.3,0.820980552,0.1394,0.85,1,4,3.828641396,중위험군,32.34570867,1.8262496671623423,0.3928634310440655
0.2252,4,25.0,0.736319352,0.1523,0.12,0,5,4.17438727,저위험군,12.1252119,-0.892090431583826,-4.1041925753201354e-05
0.5852,6,50.0,0.602175402,0.413,0.7,2,3,3.891820298,고위험군,44.46920524,-0.4417233687730749,-1.610936287151352
0.3718,15,86.7,1.335001067,0.413,0.85,1,3,3.871201011,고위험군,41.62185705,1.1917686862981973,-0.6236205939888976
0.2568,46,100.0,0.61172121,0.6971,1.0,0,4,3.761200116,고위험군,45.09917149,3.1537323115765856,-0.5014994092102028
0.4552,29,93.1,1.052219249,0.4148,0.85,1,3,3.912023005,고위험군,42.50071648,1.6569439176211749,-0.5031394515485601
0.4917,5,20.0,2.140066163,0.4165,0.85,2,3,4.430816799,고위험군,48.49470685,-0.4004022735556321,-1.2581671884391175
0.0938,40,72.5,1.367135091,0.1422,0.7,1,6,4.634728988,중위험군,28.24139823,1.1960189576940012,0.8299187686993181
0.3379,37,73.0,1.934716002,0.1308,0.7,1,5,4.025351691,중위험군,31.10096576,1.3102212189282447,0.5802334933546179
0.2834,7,71.4,0.017167804,0.1065,0.7,1,6,3.80666249,중위험군,23.23517398,-0.20273249161713278,-0.10877717446612327
0.1482,15,20.0,2.114633683,0.4183,0.7,2,4,3.63758616,고위험군,42.58498872,-0.092671106790951,-1.201230290762432
0.6018,20,40.0,4.252060308,0.1308,0.7,0,3,3.828641396,중위험군,31.88416012,1.3678374877022321,0.7504982355015193
0.3564,10,80.0,1.069957033,0.4148,0.85,2,4,3.555348061,고위험군,46.47215553,0.4278105183894828,-1.1939550462366346
0.5275,10,30.0,1.179957928,0.4148,0.85,2,4,3.828641396,고위험군,46.71579288,-0.29429991695511093,-1.4587686032829856
0.1313,20,30.0,1.490338221,0.1365,0.7,2,2,4.49980967,중위험군,32.35132788,-0.28226680124563897,-0.44049615159275646
0.1607,6,50.0,0.881784036,0.1265,0.7,2,3,3.33220451,중위험군,30.51953008,-0.5169396397305138,-0.8809294816316469
0.3471,50,82.0,1.45137153,0.1408,1.0,0,5,4.110873864,중위험군,29.66404774,2.527110372494044,1.1179601900728642
0.2139,2,100.0,0.03333642,0.1694,0.12,1,4,3.850147602,저위험군,20.51939107,-0.4552374746727067,-0.33932109241642744
0.4643,28,67.9,3.485078866,0.4236,0.18,0,3,3.33220451,저위험군,32.48793199,1.6734661104628594,-0.01670201992176048
0.1658,3,33.3,0.489548225,0.1,0.08,1,12,3.465735903,저위험군,12.1760875,-1.6180417189896925,0.12136715179738854
0.4459,33,97.0,1.032472486,0.4623,0.85,2,1,3.737669618,고위험군,51.88725801,1.5562508672573667,-1.178949127854268
0.449,18,33.3,4.474341904,0.1337,0.7,1,5,4.804021045,중위험군,37.05249147,0.6165697713301811,0.8651509670503447
0.3656,7,28.6,0.316484063,0.1036,0.35,2,32,4.110873864,저위험군,24.33248465,-2.7600055307094937,1.6135771029092751
0.1814,4,50.0,0.77817246,0.105,0.18,2,29,4.727387819,저위험군,22.17142393,-2.566924418338734,1.788210509662683
0.4336,46,97.8,2.363209715,0.4183,1.0,0,3,4.317488114,고위험군,42.4258648,3.1678033768222162,0.5612109590870105
0.1313,50,88.0,0.581029882,0.376,0.85,1,4,3.36729583,고위험군,35.02175486,2.2372696406732095,-0.2612332552318083
0.2481,5,40.0,0.370548843,0.1,0.12,1,9,3.401197382,저위험군,13.60711064,-1.3199180859611603,-0.1501255256709813
0.4213,34,79.4,1.140991512,0.4307,0.45,1,1,3.610917913,고위험군,37.28912856,1.3772973025227724,-0.8517280917904946
0.2804,5,20.0,0.0,0.1394,1.0,2,5,4.094344562,중위험군,34.02010313,-1.0468033756650483,-0.8996371651192384
0.3935,12,75.0,1.82363158,0.1036,0.0,1,6,3.433987204,저위험군,18.87220557,-0.29543302617879813,0.14101912997414012
0.0743,5,0.0,0.0,0.1036,0.08,2,4,4.65396035,저위험군,15.39683198,-2.36472074989313,-0.8785061241561012
0.3441,72,61.1,1.338639915,0.138,0.85,0,5,4.110873864,중위험군,26.58679109,2.7864774473928895,1.2133395979248507
0.1043,18,83.3,2.246037646,0.5419,0.85,0,5,3.610917913,고위험군,38.52530387,2.060213516196287,-0.12307144641020822
0.2029,31,58.1,0.685767073,0.1394,0.35,1,4,4.33073334,저위험군,21.79645817,0.25954418518755484,0.13867222997509893
0.2894,0,0.0,0.571297446,0.4218,0.7,1,3,3.931825633,고위험군,33.68663409,-0.8084729689105972,-1.4981537139097167
0.1361,42,95.2,1.075253562,0.4183,0.7,1,3,3.433987204,고위험군,37.34635763,2.0997323766235874,-0.3891952614660184
0.1683,1,0.0,0.075035186,0.4077,0.25,1,4,3.713572067,저위험군,23.7986007,-1.393003967153732,-1.5484922128474599
0.3014,46,95.7,0.181531355,0.1036,1.0,1,5,3.401197382,중위험군,29.30789582,1.8957742667502737,0.35790031363001723
0.2167,6,33.3,0.840504356,0.4095,0.85,0,4,3.761200116,고위험군,30.14552464,0.502958121485124,-0.6511544727301911
0.6925,0,0.0,1.556847433,0.1265,0.12,2,12,9.132771186,저위험군,29.98272619,-3.228697467713392,1.2397631639523907
0.251,16,0.0,0.015873349,0.4218,1.0,2,3,4.276666119,고위험군,42.53685784,-0.5692021886299763,-1.6766521218713262
0.1683,30,3.3,0.0,0.1279,1.0,2,22,5.068904202,중위험군,32.14042839,-1.3219173770335368,1.1652057855504563
0.1108,10,80.0,2.140066163,0.4113,0.85,1,7,4.510859507,고위험군,40.49430504,0.9082740346527509,0.10728877298868335
0.4459,5,80.0,0.175145153,0.4236,0.25,1,3,4.718498871,저위험군,31.85360761,-0.3011371971637499,-0.8934793522214026
0.6729,13,84.6,1.523053298,0.1279,0.12,0,15,5.129898715,저위험군,19.95154257,-0.3017359924308244,1.726144535505458
0.1043,10,70.0,1.831098884,0.1494,0.85,1,5,4.127134385,중위험군,31.32380718,0.5606814442452895,0.31065350644237255
0.4613,4,100.0,1.788668277,0.1194,1.0,1,5,3.761200116,중위험군,35.77243163,0.8669642876721245,0.25949439305195965
0.4704,4,25.0,0.631271777,0.1208,0.12,1,15,4.804021045,저위험군,18.33460746,-1.98782764854267,0.6397947402983513
0.6046,12,83.3,0.75852994,0.1451,0.12,0,4,3.761200116,저위험군,18.07440535,0.18506323102261768,0.12179970887264822
0.3687,4,25.0,0.057708318,0.1337,0.04,2,6,4.219507705,저위험군,21.46378718,-2.144214183625789,-0.8675045590357868
0.4151,3,33.3,0.019608471,0.1251,0.25,2,5,4.110873864,저위험군,24.39405674,-1.8021891189813384,-0.9310379215559627
0.3165,16,68.8,1.030674455,0.1208,0.55,0,20,4.744932128,중위험군,19.61599044,-0.1580966524025037,2.0715847720467653
0.4674,33,100.0,0.0,0.115,0.85,0,5,3.737669618,중위험군,23.57525744,1.6889733896636607,0.5927049423880003
0.4613,13,61.5,1.256275441,0.4412,0.12,0,3,5.257495372,저위험군,27.67477767,0.22066169533886631,-0.16785798773189373
0.6182,1,0.0,0.0,0.1451,0.12,2,6,6.582495942,저위험군,25.92619902,-2.8930643842635875,-0.43933068695547284
0.4704,27,63.0,1.106580458,0.1122,0.85,1,5,6.478617163,중위험군,31.4865799,0.39936958757045626,1.0009326133486482
0.3595,0,0.0,0.957033515,0.1293,0.04,2,7,3.951243719,저위험군,22.0242686,-2.406226406615669,-0.8544958706594629
0.5422,8,75.0,1.175801927,0.1351,0.0,1,5,6.192669191,저위험군,22.42076443,-0.94238236035023,0.5993429959633622
0.5567,13,100.0,0.685115009,0.4236,0.12,0,3,5.497905658,저위험군,27.71399807,0.527692486144594,0.028767211216992158
0.5682,26,100.0,1.675664198,0.1293,0.85,0,7,4.276666119,중위험군,29.97514592,1.6846095736402598,1.153703087026517
0.3595,19,84.2,1.324418957,0.1408,0.35,0,4,6.489584798,저위험군,20.80428509,0.46527853028538574,1.3192318711675908
0.6343,26,92.3,0.75852994,0.1422,0.35,1,4,5.7480864,저위험군,28.7370928,0.2764212112142157,0.5882491510523374
0.3044,8,12.5,0.0,0.4342,1.0,2,3,5.477174596,고위험군,44.76892989,-0.846176011359158,-1.3688066674857446
0.4947,28,96.4,2.174226531,0.1337,0.7,1,5,4.189654742,중위험군,34.46745039,1.3287195176341744,0.6594410998972754
0.5624,18,83.3,2.237552623,0.1422,0.7,0,4,3.828641396,중위험군,29.20745076,1.3760137214010568,0.6280289579646896
0.4459,0,0.0,0.0,0.1293,1.0,2,5,4.584967479,중위험군,34.31815628,-1.6003947137214205,-0.9660734941927116
0.4028,17,94.1,0.888713964,0.1065,0.7,0,5,6.314037057,중위험군,22.6623945,0.7480214357052143,1.4000984798370544
0.1867,33,97.0,0.00796817,0.4324,0.7,0,3,5.673769903,고위험군,31.07035996,1.6922901878031837,0.33326835943306565
0.3656,0,0.0,0.594365636,0.1308,0.0,1,5,6.173806937,저위험군,15.58277067,-2.3251182770163914,-0.0212239979066326
0.3749,4,75.0,0.057708318,0.1436,0.04,0,4,4.007333185,저위험군,12.24082051,-0.44145384206503474,-0.02208855247938082
0.1482,29,96.6,1.035317438,0.138,0.85,0,3,4.610854002,중위험군,24.52796018,1.8091052731454604,0.9135032087602625
0.2924,31,100.0,1.071583616,0.443,0.85,1,3,5.05650055,고위험군,43.50981684,1.7172458579186338,-0.08002439569243107
0.3966,16,100.0,1.466337069,0.1422,0.55,1,5,6.93990296,중위험군,31.22220184,0.26553964302407285,1.2474823553874919
0.2834,15,73.3,0.40279488,0.1108,0.35,1,5,3.931825633,저위험군,19.87113577,-0.1721390125540125,-0.01616309851467659
0.2834,10,100.0,0.444685821,0.1279,0.85,0,8,5.384495063,중위험군,23.89630186,0.7035279083870036,1.2383903700755865
0.4977,4,25.0,1.937941979,0.4183,0.0,2,3,3.63758616,저위험군,36.18585369,-1.2346142428547418,-1.6352749352521543
0.2597,17,100.0,0.301475395,0.1451,0.7,0,5,6.441281413,중위험군,23.0694479,0.7390244427220081,1.3076723715393204
0.3135,1,0.0,0.0,0.4377,0.0,2,3,2.708050201,저위험군,29.46446419,-1.9416934854707282,-2.5244729078785455
0.5186,6,50.0,0.412532275,0.1036,0.35,1,3,6.371030482,저위험군,21.69434467,-1.1105699026463036,0.25518482680245724
0.4704,18,94.4,0.419665237,0.1293,0.04,1,5,6.08324578,저위험군,20.81586573,-0.45990675766222733,0.6821806982444089
0.5363,3,66.7,0.120144312,0.1094,0.18,2,3,4.442651256,저위험군,25.16258175,-1.4075766281623017,-0.7876944233848922
0.4398,6,0.0,0.075865751,0.1308,0.12,2,18,10.29159013,저위험군,24.56290309,-3.763708059357263,1.960232952820843
0.5186,14,57.1,0.313349819,0.4148,0.12,2,3,3.850147602,저위험군,35.45889838,-0.7655475684112995,-1.5942815673743438
0.6396,9,77.8,0.629593396,0.4254,0.7,0,4,4.317488114,고위험군,35.34500216,0.8351162676374303,-0.42135881318457125
0.2337,29,100.0,0.81713316,0.4165,0.85,1,4,3.713572067,고위험군,39.83739803,1.7255419853492002,-0.4083961816660528
0.6128,5,40.0,0.445695795,0.413,0.04,1,4,4.418840608,저위험군,28.93949975,-1.052237371404,-1.149225043415529
0.4151,6,83.3,1.062894206,0.4254,0.12,2,5,5.979897911,저위험군,38.60325734,-0.8690964308379877,-0.501585610650746
0.2984,0,0.0,0.0,0.1293,1.0,2,4,5.85850442,중위험군,33.16659741,-1.7130212402625564,-0.5994381827267196
0.7384,28,100.0,1.012943494,0.1308,0.85,2,5,3.761200116,중위험군,42.18519787,0.8231261253617763,-0.1763456048305005
0.3441,7,57.1,1.5316095,0.4113,0.85,1,4,3.583518938,고위험군,40.24369844,0.5747751941351951,-0.8471902989329452
0.6778,6,0.0,0.598531204,0.1394,0.7,2,5,4.510859507,중위험군,34.99717861,-1.6123101906980577,-0.9304160747477926
0.5334,6,33.3,2.063221598,0.1094,0.0,2,6,3.36729583,저위험군,25.64906419,-1.4626613443640242,-0.6248919040027132
0.3626,15,73.3,0.747635366,0.148,0.85,1,4,4.356708827,중위험군,31.72139305,0.46791814561268097,0.04325011337639757
0.1894,7,28.6,1.793091914,0.1408,0.0,0,3,3.931825633,저위험군,11.7748856,-0.5024596474243612,0.06554310599364396
0.341,17,70.6,1.001650581,0.1322,0.45,1,8,5.099866428,저위험군,25.46360066,-0.1806886268470664,0.6928931363826243
0.6182,6,100.0,0.773189888,0.1293,0.7,1,5,4.304065093,중위험군,31.87918992,0.2578768804816483,0.11417641723077922
0.5963,15,66.7,0.685115009,0.1337,0.85,1,3,3.663561646,중위험군,32.45033756,0.4466963454040958,-0.3697523505002891
0.4459,1,0.0,0.146603474,0.4254,0.18,2,3,5.521460918,저위험군,33.95856939,-2.162263239167068,-1.606969050184249
0.6018,7,57.1,0.895384047,0.4148,0.0,1,4,3.931825633,저위험군,30.01136169,-0.6153110922921606,-1.077697644288525
0.6073,0,0.0,0.0,0.4113,0.45,2,4,5.8823191,고위험군,38.27301602,-2.0792029446239857,-1.4448351606499894
0.5963,1,0.0,0.0,0.1308,0.18,2,5,5.971822907,저위험군,25.13831622,-2.7039020277289607,-0.6702341739614335
0.3842,4,0.0,1.988422143,0.1293,0.0,0,5,5.272999559,저위험군,12.77567152,-1.2792525797300498,0.4483248127609401
0.4704,12,91.7,1.915745449,0.1011,0.85,1,23,4.262679877,중위험군,32.72768139,-0.005335861973501362,2.0981086560803894
0.4613,10,90.0,0.752902111,0.4095,0.85,1,4,3.496507561,고위험군,40.85677421,0.9176962527664203,-0.8447049821391848
0.4735,19,78.9,2.419132798,0.1022,0.45,1,15,3.761200116,중위험군,27.8475887,0.16532191235244292,1.300107475438067
0.5767,6,66.7,0.351397887,0.4236,0.35,1,3,3.555348061,고위험군,34.16721499,-0.15005492520941022,-1.3283526436021793
0.5991,1,0.0,0.38052616,0.1408,0.04,0,4,3.988984047,저위험군,12.19042811,-1.5204230315804463,-0.5358218955459253
0.4398,16,100.0,0.32090772,0.1293,0.7,2,5,4.007333185,중위험군,34.89794073,0.11372011626764517,-0.2962086230909709
0.2394,15,60.0,1.334653603,0.1436,0.45,1,4,3.891820298,저위험군,25.13540938,0.0778935495420614,-0.04547008707953564
0.6852,12,66.7,1.127740562,0.1351,0.7,0,4,4.025351691,중위험군,26.59824048,0.6232860077007099,0.24248855061105493
0.1735,14,78.6,0.747635366,0.1394,0.85,1,4,4.007333185,중위험군,29.01981765,0.5866764972982756,0.04520039077293117
0.3379,20,80.0,1.221419718,0.1394,0.25,1,4,4.262679877,저위험군,23.82586176,0.18740264724272301,0.18090202062795133
0.6949,7,57.1,1.433760898,0.1394,0.08,0,4,3.828641396,저위험군,18.56409987,-0.25137145489122736,0.04530055234953654
0.1894,13,61.5,0.848440065,0.1322,0.85,1,7,4.990432587,중위험군,28.54701688,0.0586262134357652,0.5338515039013082
0.3441,12,75.0,0.537662278,0.1394,0.7,1,4,4.663439094,중위험군,28.34711281,0.12404454985310745,0.07906611194669647
0.7514,6,33.3,1.044636287,0.1408,0.0,0,5,4.700480366,저위험군,16.59946571,-0.9695365420040125,0.1282048577954704
0.4613,23,91.3,3.614290597,0.4183,0.85,2,3,3.663561646,고위험군,54.74004564,1.6368158475114596,-0.5103640087928752
0.3997,1,0.0,1.140393823,0.1408,0.04,1,4,4.025351691,저위험군,17.85443635,-1.7523006477545278,-0.6845121613043975
0.4275,18,100.0,1.335001067,0.1322,0.85,1,5,3.988984047,중위험군,33.57522628,1.0481194888437766,0.36112852937869006
0.3718,16,93.8,2.02287119,0.1408,0.45,2,4,4.060443011,저위험군,35.45470369,0.22671665853981274,-0.06176453005167546
0.2365,10,40.0,0.336472237,0.4218,0.0,1,3,3.737669618,저위험군,24.44530119,-0.7240736109608013,-1.3030998000471163
0.4735,14,85.7,0.581196855,0.1422,0.85,0,5,4.736198448,중위험군,26.69849919,0.8823411953425719,0.6537705780662165
0.2029,10,60.0,1.00941671,0.1408,0.85,2,4,3.80666249,중위험군,35.1993127,-0.15971046999563795,-0.5389080374854316
0.2984,6,33.3,0.106160196,0.1194,0.7,1,4,3.931825633,중위험군,23.14233856,-0.6465888308472584,-0.5119519054632141
0.5156,2,100.0,0.505405556,0.1408,0.45,1,4,4.110873864,저위험군,27.37992191,-0.10947342683339306,-0.1588763962243818
0.2337,2,0.0,1.78236454,0.413,0.0,2,4,3.931825633,저위험군,31.61926323,-1.7146339896831349,-1.5581364310539079
0.6997,19,89.5,1.357560342,0.1394,0.7,1,4,3.433987204,중위험군,34.47605521,0.8581275858104781,-0.08496833552143412
0.6343,10,50.0,0.837396789,0.1394,0.85,1,5,6.491860975,중위험군,34.00571848,-0.41480355511002986,0.5382120524205606
0.7384,8,87.5,0.767844324,0.1351,0.0,0,4,3.784189634,저위험군,17.182461,-0.06390116014337,0.07103377635304904
0.122,14,71.4,0.977109472,0.4095,0.85,1,3,3.80666249,고위험군,37.11332408,0.9232812681143729,-0.7292936300866882
0.6474,0,0.0,0.013793322,0.1422,0.45,2,4,3.931825633,저위험군,29.64874106,-2.0902796984979894,-1.424041819475394
0.2954,0,0.0,0.0,0.1308,0.0,1,26,4.430816799,저위험군,12.89214004,-3.1279960018729485,1.1770086911315227
0.2139,11,54.5,0.895271365,0.1394,0.85,1,4,3.610917913,중위험군,28.65470962,0.24733009234996878,-0.24743443055754172
0.7137,19,100.0,3.058498906,0.1351,0.85,0,3,5.18178355,중위험군,35.5573339,1.8035263474757859,1.240175354515973
0.3196,7,14.3,0.700509177,0.1222,0.85,1,13,4.454347296,중위험군,26.66274028,-1.0378066576419784,0.472428123720011
0.6422,12,66.7,0.63482901,0.1365,0.12,1,3,5.308267697,저위험군,23.39880067,-0.7184856622790278,-0.005497087771166471
0.6155,10,60.0,1.706984729,0.148,0.7,1,6,4.406719247,중위험군,34.12646647,0.038959440064468095,0.19444701640457981
0.5908,4,100.0,0.547580244,0.148,0.0,0,4,4.007333185,저위험군,16.58162941,-0.07073670648605919,0.14692206396547827
0.6018,13,76.9,1.162226738,0.1422,0.0,1,4,4.077537444,저위험군,22.98726711,-0.4021003967058097,-0.12478931502032356
0.6422,2,0.0,0.303565119,0.1394,0.08,1,5,6.458306935,저위험군,19.8665333,-2.329218006520435,-0.08613414645355481
0.6803,7,85.7,0.870942912,0.1308,0.12,2,5,6.978511927,저위험군,31.2342587,-1.3714187457685194,0.4055042532439567
0.3811,9,100.0,0.160682382,0.4113,0.85,1,4,6.129246269,고위험군,40.03371983,0.5079430691993899,-0.07194775587955657
0.3533,7,71.4,1.84498423,0.1,0.45,0,6,6.641469335,중위험군,19.41809462,-0.02710173686094492,1.548091562097032
