구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,x_5181,y_5181,최근접_소화용수_거리등급,업종,건물용도명,총층수,연면적,cluster,최종위험점수_new,cluster_label
강서구,방화동,방화별채,1976,0.5538,35,65.7,0.693147181,0.4447,1,37.56298643,126.8102025,183231.1695,451511.7702,2,외국인관광도시민박업,단독주택,2,4.394449155,2,52.13033126,고위험군
강서구,등촌동,정담가,2017,0.3074,3,33.3,0,0.1108,0.85,37.55264571,126.8563065,187302.7619,450356.8452,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,4.17438727,0,30.43649922,중위험군
강서구,화곡동,라곰스테이,1991,0.5156,9,33.3,0.928975891,0.4183,0.04,37.52957349,126.8594079,187572.9825,447795.6936,1,외국인관광도시민박업,단독주택,4,3.988984047,1,29.06284152,저위험군
강서구,공항동,두리현스테이,1983,0.3749,35,85.7,0.274042679,0.4324,0.85,37.55696025,126.8113822,183334.0552,450842.7247,1,외국인관광도시민박업,단독주택,2,4.17438727,2,40.89549984,고위험군
강서구,화곡동,까치,1996,0.4856,20,100,0.041672696,0.1408,1,37.53407531,126.8447126,186274.8841,448297.3835,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,4.060443011,0,39.93263183,중위험군
강서구,화곡동,Lia Stay,1990,0.5334,31,67.7,0.784581387,0.42,0.85,37.53195541,126.8478241,186549.5135,448061.651,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,4.189654742,2,48.20831224,고위험군
강서구,등촌동,온에어하우스,1984,0.2924,0,0,0.018349139,0.4307,0.85,37.55325852,126.855813,187259.2562,450424.9266,2,외국인관광도시민박업,주택,3,4.043051268,2,41.15507488,고위험군
강서구,화곡동,서울하우스,1995,0.3811,27,88.9,0.192903666,0.4113,1,37.53796787,126.8389054,185762.3458,448730.2737,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,3.737669618,2,41.19970637,고위험군
강서구,가양동,미리내Stay,2001,0.6803,4,0,0.070826053,0.1337,0.18,37.56869584,126.8396489,185833.8761,452140.602,2,외국인관광도시민박업,다세대주택,5,4.043051268,1,25.79873468,저위험군
강서구,화곡동,에스더스테이,1994,0.1607,33,97,0,0.413,0.45,37.52807793,126.8372725,185616.1323,447632.8597,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,4.634728988,2,25.50512768,고위험군
강서구,공항동,미미하우스(MIMI HOUSE),1994,0.3471,27,85.2,0.891351784,0.413,0.85,37.55692417,126.812028,183391.1108,450838.6059,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,3.433987204,2,34.27807093,고위험군
강서구,방화동,스테이 홀리,1991,0.5334,37,100,0.256719847,0.148,0.85,37.56498705,126.814004,183567.4744,451733.1443,1,외국인관광도시민박업,단독주택,4,4.615120517,0,33.96442152,중위험군
강서구,가양동,스테이240,1987,0.6949,4,0,0.096143861,0.4254,0.45,37.56917783,126.8384051,185724.0879,452194.2856,2,외국인관광도시민박업,단독주택,3,3.951243719,2,39.81652208,고위험군
강서구,개화동,Angel B&B,1980,0.4674,0,0,0,0.4377,0.7,37.5840424,126.8015852,182474.7534,453850.3151,2,외국인관광도시민박업,"주택, 창고",2,4.430816799,2,41.56692354,고위험군
강서구,화곡동,스테이 화곡,1973,0.3687,31,93.5,0.506561225,0.45,1,37.5393807,126.837677,185654.0531,448887.2674,0,외국인관광도시민박업,단독주택,2,4.304065093,2,39.03391647,고위험군
강서구,등촌동,Birdhouse,1964,0.3014,2,0,0,0.4658,0.85,37.55276631,126.8564116,187312.0685,450370.2161,2,외국인관광도시민박업,단독주택,4,4.060443011,2,43.76732556,고위험군
강서구,등촌동,공항에서 가까운 아파트,2002,0.2481,5,40,0,0.1322,0.04,37.55298103,126.8595117,187586.039,450393.6336,2,외국인관광도시민박업,아파트,16,4.941642423,1,20.84896834,저위험군
강서구,화곡동,정 스테이,1992,0.5304,28,92.9,0.671640975,0.4165,0.7,37.53343959,126.8481081,186574.8808,448226.3362,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,3.526360525,2,40.25969153,고위험군
강서구,화곡동,Pum Stay,1988,0.1506,19,68.4,0.970133964,0.4236,1,37.54256084,126.8417232,186012.2422,449239.6149,1,외국인관광도시민박업,단독주택,3,3.555348061,2,40.39092826,고위험군
강서구,염창동,안밤,1992,0.6263,6,83.3,0,0.4165,0.04,37.54714287,126.8678301,188320.1694,449744.6016,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,3.891820298,1,35.81447133,저위험군
강서구,공항동,홈스윗홈,1979,0.3842,24,100,1.105158957,0.4395,1,37.55791795,126.8113696,183333.1579,450949.0204,1,외국인관광도시민박업,단독주택,3,4.043051268,2,45.94521646,고위험군
강서구,내발산동,투마운틴스테이,1995,0.1974,19,52.6,0.48896683,0.1422,0.85,37.55121011,126.8370222,185598.4574,450200.2901,2,외국인관광도시민박업,연립주택,5,3.951243719,0,33.92152398,중위험군
강서구,공항동,안식,1989,0.3379,33,93.9,0.464446344,0.4218,0.85,37.5576118,126.8123732,183421.7627,450914.8639,0,외국인관광도시민박업,단독주택,3,3.465735903,2,34.23209806,고위험군
강서구,공항동,에어리인(Airy Inn),2024,0.5007,1,0,0,0.1011,0.12,37.55659423,126.8083139,183062.8642,450802.6492,2,외국인관광도시민박업,도시형생활주택(단지형다세대),6,6.313928409,1,20.974373,저위험군
강서구,화곡동,가치스테이,2022,0.1658,27,85.2,0,0.1036,0.45,37.5298184,126.8367007,185565.9275,447826.1181,1,외국인관광도시민박업,다세대주택,6,3.80666249,0,19.08152692,중위험군
강서구,화곡동,어반하우징,2021,0.1894,27,100,0.021053409,0.105,0.45,37.52782705,126.8381079,185689.9292,447604.8877,0,외국인관광도시민박업,"다세대주택, 근린생활시설",5,3.912023005,0,14.12891186,중위험군
강서구,공항동,온유,1997,0.3718,38,97.4,0.518676498,0.1394,1,37.55901235,126.8121922,183406.085,451070.3405,1,외국인관광도시민박업,다가구용단독주택,4,6.268717424,0,34.76217051,중위험군
강서구,화곡동,온담,1993,0.3165,7,57.1,0.081678031,0.1451,0.7,37.5372785,126.8442462,186234.2474,448652.9667,2,외국인관광도시민박업,다세대주택,5,4.189654742,0,32.42905877,중위험군
강서구,방화동,K컬쳐Stay 도경하우스,2002,0.571,37,97.3,0.64313676,0.1322,0.85,37.56575535,126.8137794,183547.8046,451818.456,2,외국인관광도시민박업,다세대주택,4,5.757639147,0,40.35735934,중위험군
강서구,등촌동,등촌 Stay 48,2021,0.2744,2,0,0,0.105,0.04,37.55270133,126.8582166,187471.5488,450362.7621,2,외국인관광도시민박업,근린생활시설 및 단독주택,4,4.290459441,1,16.95651985,저위험군
강서구,염창동,Dawn Stay,1997,0.6209,5,80,0,0.1394,0.04,37.54736153,126.8680874,188342.9402,449768.8383,2,외국인관광도시민박업,다세대주택(9세대),5,4.127134385,1,26.725849,저위험군
강서구,화곡동,KELLY' GUEST HOUSE,1989,0.3441,22,100,0.928975891,0.4218,1,37.530948,126.841087,185953.8416,447950.8257,1,외국인관광도시민박업,단독주택,3,4.418840608,2,43.92501794,고위험군
강서구,화곡동,소담스레,1989,0.4552,21,95.2,0,0.4218,0.04,37.52736614,126.8614165,187750.1665,447550.4415,0,외국인관광도시민박업,단독주택,4,3.63758616,1,22.9649706,저위험군
강서구,등촌동,디렉터 하우스,1989,0.4674,12,66.7,0,0.4218,0.12,37.54931594,126.8642955,188008.1645,449986.2313,0,외국인관광도시민박업,주택,3,4.248495242,1,23.13738875,저위험군
강서구,화곡동,호호집,2024,0.3564,16,62.5,0.308735482,0.1011,0.04,37.5287975,126.8527734,186986.4192,447710.4655,0,외국인관광도시민박업,다세대주택,5,3.555348061,1,8.752704142,저위험군
강서구,화곡동,안나 스테이,1988,0.3165,25,92,0,0.4236,0.04,37.52551906,126.8444709,186251.9484,447347.7803,1,외국인관광도시민박업,단독주택,4,3.970291914,1,27.63808245,저위험군
강서구,화곡동,모먼트 스테이,1992,0.4398,20,95,0.544301553,0.4165,1,37.53545237,126.841662,186005.5052,448450.67,2,외국인관광도시민박업,다세대주택,5,3.850147602,2,49.23561435,고위험군
