사용승인일자,화재조기진압용스프링클러(H)설치여부,건축물일련번호,스프링클러(AV)설치여부,주소,시도명,시군구명,읍면동명,스프링클러(H)설치여부,화재조기진압용스프링클러(AV)설치여부,간이스프링클러(H)설치여부,대상물명,간이스프링클러(AV)설치여부
20010620," ""N""          "," ""11000000102902"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔테마""                                          "," ""N"""
20010703," ""N""          "," ""11000000103017"""," ""N""      "," ""서울특별시 영등포구 신길동""     "," ""서울특별시"""," ""영등포구"""," ""신길동""     "," ""N""     "," ""N""           "," ""N""    "," ""동일장여관""                                        "," ""N"""
20010820," ""N""          "," ""11000000103119"""," ""N""      "," ""서울특별시 마포구 노고산동""     "," ""서울특별시"""," ""마포구""  "," ""노고산동""   "," ""N""     "," ""N""           "," ""N""    "," ""메이저호텔""                                        "," ""N"""
20010820," ""N""          "," ""11000000103367"""," ""N""      "," ""서울특별시 영등포구 문래동4가""  "," ""서울특별시"""," ""영등포구"""," ""문래동4가""  "," ""N""     "," ""N""           "," ""N""    "," ""미도장(해광스텐)""                                  "," ""N"""
20010903," ""N""          "," ""11000000103468"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""체리호텔""                                          "," ""N"""
20010926," ""N""          "," ""11000000103559"""," ""N""      "," ""서울특별시 강남구 대치동""       "," ""서울특별시"""," ""강남구""  "," ""대치동""     "," ""N""     "," ""N""           "," ""Y""    "," ""그레이호텔(구.제이비스호텔)""                       "," ""Y"""
20110622," ""N""          "," ""11000000103593"""," ""Y""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""Y""     "," ""N""           "," ""N""    "," ""호텔에스""                                          "," ""N"""
20011123," ""N""          "," ""11000000104362"""," ""N""      "," ""서울특별시 마포구 노고산동""     "," ""서울특별시"""," ""마포구""  "," ""노고산동""   "," ""N""     "," ""N""           "," ""N""    "," ""어반슬로우""                                        "," ""N"""
19681111," ""N""          "," ""11000000104483"""," ""N""      "," ""서울특별시 영등포구 신길동""     "," ""서울특별시"""," ""영등포구"""," ""신길동""     "," ""N""     "," ""N""           "," ""N""    "," ""경남여인숙""                                        "," ""N"""
20011224," ""N""          "," ""11000000104784"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""HL모텔(구 아모르모텔)""                             "," ""N"""
20011227," ""N""          "," ""11000000104952"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""N""    "," ""씨애틀호텔""                                        "," ""N"""
20020124," ""N""          "," ""11000000104980"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""N""    "," ""엘르모텔""                                          "," ""N"""
20010110," ""N""          "," ""11000000105128"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""라비호텔""                                          "," ""N"""
20011228," ""N""          "," ""11000000105144"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""하오호텔""                                          "," ""N"""
20020118," ""N""          "," ""11000000105407"""," ""N""      "," ""서울특별시 강남구 삼성동""       "," ""서울특별시"""," ""강남구""  "," ""삼성동""     "," ""N""     "," ""N""           "," ""N""    "," ""캘리포니아호텔""                                    "," ""N"""
20020608," ""N""          "," ""11000000105506"""," ""Y""      "," ""서울특별시 종로구 낙원동""       "," ""서울특별시"""," ""종로구""  "," ""낙원동""     "," ""Y""     "," ""N""           "," ""N""    "," ""오라카이인사동스위츠(금보개발)""                    "," ""N"""
20020215," ""N""          "," ""11000000105655"""," ""N""      "," ""서울특별시 강남구 삼성동""       "," ""서울특별시"""," ""강남구""  "," ""삼성동""     "," ""N""     "," ""N""           "," ""N""    "," ""제이더블유""                                        "," ""N"""
20020311," ""N""          "," ""11000000105665"""," ""N""      "," ""서울특별시 송파구 잠실동""       "," ""서울특별시"""," ""송파구""  "," ""잠실동""     "," ""N""     "," ""N""           "," ""N""    "," ""반호텔""                                            "," ""N"""
19821220," ""N""          "," ""11000000105730"""," ""Y""      "," ""서울특별시 영등포구 영등포동3가"""," ""서울특별시"""," ""영등포구"""," ""영등포동3가"""," ""Y""     "," ""N""           "," ""N""    "," ""별빛호텔(별)""                                      "," ""N"""
20020303," ""N""          "," ""11000000105928"""," ""N""      "," ""서울특별시 영등포구 영등포동""   "," ""서울특별시"""," ""영등포구"""," ""영등포동""   "," ""N""     "," ""N""           "," ""N""    "," ""우등장""                                            "," ""N"""
20020313," ""N""          "," ""11000000106006"""," ""Y""      "," ""서울특별시 강남구 삼성동""       "," ""서울특별시"""," ""강남구""  "," ""삼성동""     "," ""Y""     "," ""N""           "," ""N""    "," ""한무컨벤션부속동 오크우드호텔""                     "," ""N"""
20020315," ""N""          "," ""11000000106026"""," ""N""      "," ""서울특별시 중구 명동1가""        "," ""서울특별시"""," ""중구""    "," ""명동1가""    "," ""Y""     "," ""N""           "," ""N""    "," ""명동센트럴빌딩(구.스카이파크호텔)""                 "," ""N"""
20020330," ""N""          "," ""11000000106139"""," ""Y""      "," ""서울특별시 강남구 삼성동""       "," ""서울특별시"""," ""강남구""  "," ""삼성동""     "," ""Y""     "," ""N""           "," ""Y""    "," ""타라호텔(구.클레오파트라)""                         "," ""Y"""
20020514," ""N""          "," ""11000000106415"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""월호텔""                                            "," ""N"""
20020601," ""N""          "," ""11000000106429"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""N""    "," ""아나호텔""                                          "," ""N"""
20020629," ""N""          "," ""11000000106535"""," ""N""      "," ""서울특별시 종로구 낙원동""       "," ""서울특별시"""," ""종로구""  "," ""낙원동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔팝""                                            "," ""N"""
20020513," ""N""          "," ""11000000106634"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔어반""                                          "," ""N"""
20020525," ""N""          "," ""11000000106738"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""N""    "," ""인트로호텔""                                        "," ""N"""
20030621," ""N""          "," ""11000000106993"""," ""Y""      "," ""서울특별시 강서구 외발산동""     "," ""서울특별시"""," ""강서구""  "," ""외발산동""   "," ""Y""     "," ""N""           "," ""Y""    "," ""메이필드호텔""                                      "," ""Y"""
20020706," ""N""          "," ""11000000107125"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""라자호텔""                                          "," ""N"""
20020719," ""N""          "," ""11000000107166"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔마리""                                          "," ""N"""
20020812," ""N""          "," ""11000000107227"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""N""    "," ""린호텔""                                            "," ""N"""
20020718," ""N""          "," ""11000000107388"""," ""N""      "," ""서울특별시 영등포구 신길동""     "," ""서울특별시"""," ""영등포구"""," ""신길동""     "," ""N""     "," ""N""           "," ""N""    "," ""파크여관(구","백조)""                                 "," ""N"""
20020723," ""N""          "," ""11000000107447"""," ""N""      "," ""서울특별시 영등포구 영등포동3가"""," ""서울특별시"""," ""영등포구"""," ""영등포동3가"""," ""N""     "," ""N""           "," ""N""    "," ""더문호텔""                                          "," ""N"""
20020805," ""N""          "," ""11000000107454"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""와우모텔""                                          "," ""N"""
20240507," ""N""          "," ""11000000107460"""," ""Y""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""Y""     "," ""N""           "," ""N""    "," ""오로시에호텔""                                      "," ""N"""
20020909," ""N""          "," ""11000000107572"""," ""N""      "," ""서울특별시 종로구 연지동""       "," ""서울특별시"""," ""종로구""  "," ""연지동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔 앳 홈(리스호텔)""                              "," ""N"""
