건물유형코드,건물ID,건물관리번호,법정동코드,주소,지번,위도,경도,그리드ID,그리드행,그리드열,주부속구분,일반집합구분,건물용도코드,건물용도명,구조코드,구조명,건폐율,사용승인일,연면적,건축면적,높이,기타,용적률,지번코드,대장구분,건물식별번호,갱신일자,행정구역코드,예비1,예비2,지상층수,지하층수,총층수,생성일자
28307,1971192944084509943600000000,1144012400105610063,1144012400,서울특별시 마포구 연남동,561-63,37.56119961,126.92092830,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,11.0,벽돌구조,70.74,1971-09-04,107.76,0.0,0.0,0.0,0.0,29329,N,B00100000000PFJPQ,2026-04-06,11440,,,2.0,1.0,3,2017-02-10
28312,1990192898424510091600000000,1144012400105610015,1144012400,서울특별시 마포구 연남동,561-15,37.56133261,126.92041135,YN_50000SQM_R05_C03,5,3,1,일반,02000,공동주택,11.0,벽돌구조,82.5,1990-09-28,247.5,0.0,0.0,0.0,0.0,29792,N,B00100000000PFWAO,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
28313,1989192816254510124700000000,1144012400104930016,1144012400,서울특별시 마포구 연남동,493-16,37.56136183,126.91948137,YN_50000SQM_R05_C03,5,3,1,일반,03000,제1종근린생활시설,11.0,벽돌구조,64.8,1989-12-15,181.26,108.5,6.5,59.72,107.34,29182,Y,B00100000000PFGMK,2026-04-06,11440,,,3.0,1.0,4,2019-04-13
28324,1970193181354512594100000000,1144012400102390035,1144012400,서울특별시 마포구 연남동,239-35,37.56358950,126.92361125,YN_50000SQM_R06_C05,6,5,1,일반,01000,단독주택,11.0,벽돌구조,84.2,1970-08-11,168.4,0.0,0.0,0.0,0.0,28074,N,B00100000000PG8E5,2026-04-06,11440,,,2.0,1.0,3,2017-02-11
28325,1970193114014512624300000000,1144012400102540003,1144012400,서울특별시 마포구 연남동,254-3,37.56361624,126.92284907,YN_50000SQM_R06_C04,6,4,1,일반,01000,단독주택,11.0,벽돌구조,61.49,1970-06-10,120.76,0.0,0.0,0.0,0.0,28324,N,B00100000000PFQQY,2026-04-06,11440,,,3.0,0.0,3,2017-02-11
28327,1970193191624512661700000000,1144012400102390034,1144012400,서울특별시 마포구 연남동,239-34,37.56365047,126.92372749,YN_50000SQM_R06_C05,6,5,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,75.21,1970-06-18,150.42,0.0,0.0,0.0,0.0,28073,N,B00100000000PG77W,2026-04-06,11440,,,3.0,0.0,3,2023-05-10
28330,1961192631854512773400000000,1144012400104870200,1144012400,서울특별시 마포구 연남동,487-200,37.56374680,126.91739154,YN_50000SQM_R06_C02,6,2,1,일반,01000,단독주택,12.0,블록구조,45.75,1961-03-10,45.75,0.0,0.0,0.0,0.0,29034,N,B00100000000PFKNP,2026-04-06,11440,,,2.0,0.0,2,2017-02-10
28331,1990192611064512837900000000,1144012400104870292,1144012400,서울특별시 마포구 연남동,487-292,37.56380477,126.91715625,YN_50000SQM_R06_C02,6,2,1,일반,01000,단독주택,11.0,벽돌구조,57.54,1990-08-28,172.62,0.0,0.0,0.0,0.0,29093,Y,B00100000000PGGA9,2026-04-06,11440,,,3.0,1.0,4,2018-07-05
28332,2002192781014512843900000000,1144012400103700023,1144012400,서울특별시 마포구 연남동,370-23,37.56381151,126.91907974,YN_50000SQM_R06_C03,6,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,81.51,2002-04-18,293.72,126.35,11.7,64.51,216.72,29713,N,B00100000000PGUR5,2026-04-06,11440,월드빌라,,5.0,0.0,5,2017-02-09
28729,2002192844474511038700000000,1144012400105040002,1144012400,서울특별시 마포구 연남동,504-2,37.56218550,126.91979986,YN_50000SQM_R05_C03,5,3,1,일반,14000,업무시설,21.0,철근콘크리트구조,159.69,2002-01-08,802.83,267.9,18.6,59.61,299.68,29784,N,B00100000000PEISR,2026-04-06,11440,다솜가,,7.0,0.0,7,2021-04-06
28730,2002192903904511094800000000,1144012400105040031,1144012400,서울특별시 마포구 연남동,504-31,37.56223658,126.92047239,YN_50000SQM_R06_C04,6,4,1,일반,02000,공동주택,21.0,철근콘크리트구조,188.96,2002-12-16,659.32,420.8,18.3,44.9,156.68,29786,N,B00100000000PH1FZ,2026-04-06,11440,테크빌,테크빌,6.0,0.0,6,2017-02-10
28731,1993192716574511174100000000,1144012400104820027,1144012400,서울특별시 마포구 연남동,482-27,37.56230649,126.91835213,YN_50000SQM_R06_C03,6,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,189.88,1993-02-18,658.96,355.4,10.2,53.43,138.81,29746,N,B00100000000PE3QA,2026-04-06,11440,,,4.0,1.0,5,2017-11-06
28617,1974192992574514554800000000,1144012400102450079,1144012400,서울특별시 마포구 연남동,245-79,37.56535466,126.92147270,YN_50000SQM_R07_C04,7,4,1,일반,01000,단독주택,11.0,벽돌구조,63.17,1974-06-17,83.96,0.0,0.0,0.0,0.0,28272,N,B00100000000PFRDM,2026-04-06,11440,,,2.0,1.0,3,2017-02-08
28618,1991192748584514571500000000,1144012400103650013,1144012400,서울특별시 마포구 연남동,365-13,37.56536778,126.91871102,YN_50000SQM_R07_C03,7,3,1,일반,01000,단독주택,11.0,벽돌구조,79.32,1991-11-02,269.4,134.46,9.1,58.99,142.93,28489,N,B00100000000PGIJK,2026-04-06,11440,,,4.0,1.0,5,2017-02-09
28619,1985193229384514608800000000,1144012400102230010,1144012400,서울특별시 마포구 연남동,223-10,37.56540510,126.92415302,YN_50000SQM_R07_C05,7,5,1,일반,01000,단독주택,51.0,일반목구조,31.75,1985-06-18,31.75,61.5,0.0,51.63,51.63,27741,N,B00100000000PGPKS,2026-04-06,11440,,,2.0,0.0,2,2017-02-10
28620,1970192727704514609800000000,1144012400103650011,1144012400,서울특별시 마포구 연남동,365-11,37.56540215,126.91847468,YN_50000SQM_R07_C03,7,3,1,일반,01000,단독주택,11.0,벽돌구조,99.8,1970-11-16,162.05,0.0,0.0,0.0,0.0,28488,N,B00100000000PFFUR,2026-04-06,11440,,,2.0,1.0,3,2017-02-09
28624,1997192959754514663700000000,1144012400102450074,1144012400,서울특별시 마포구 연남동,245-74,37.56545254,126.92110109,YN_50000SQM_R07_C04,7,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,133.0,1997-08-08,471.76,223.8,10.2,59.43,159.81,28267,N,B00100000000PGTIU,2026-04-06,11440,,,4.0,1.0,5,2017-02-09
28628,1972192966944514771900000000,1144012400102450073,1144012400,서울특별시 마포구 연남동,245-73,37.56555003,126.92118232,YN_50000SQM_R07_C04,7,4,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,104.28,1972-10-05,211.86,213.6,7.5,48.82,81.84,28266,N,B00100000000PGTKW,2026-04-06,11440,금로헌,,3.0,1.0,4,2022-08-06
28629,1992193109364514773500000000,1144012400102410014,1144012400,서울특별시 마포구 연남동,241-14,37.56555257,126.92279435,YN_50000SQM_R07_C04,7,4,1,일반,01000,단독주택,11.0,벽돌구조,96.97,1992-10-02,274.56,164.7,7.6,58.88,110.68,28153,Y,B00100000000PH4TH,2026-04-06,11440,,,3.0,1.0,4,2017-02-04
28631,2002193242434514803000000000,1144012400102230117,1144012400,서울특별시 마포구 연남동,223-117,37.56558013,126.92430056,YN_50000SQM_R07_C05,7,5,1,일반,02000,공동주택,21.0,철근콘크리트구조,75.58,2002-07-05,313.93,127.6,13.3,59.23,246.03,29594,Y,B00100000000PH7WN,2026-04-06,11440,,,6.0,0.0,6,2017-02-04
28747,1996192850914507375500000000,1144012400105700016,1144012400,서울특별시 마포구 연남동,570-16,37.55888510,126.91987627,YN_50000SQM_R04_C03,4,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,106.44,1996-12-30,388.59,177.9,11.85,59.83,166.09,29550,N,B00100000000PESAJ,2026-04-06,11440,,,4.0,1.0,5,2022-02-16
28751,1993193173254511344700000000,1144012400102550033,1144012400,서울특별시 마포구 연남동,255-33,37.56246375,126.92352079,YN_50000SQM_R06_C05,6,5,1,일반,02000,공동주택,21.0,철근콘크리트구조,163.9,1993-10-30,597.46,297.5,9.7,55.09,147.95,29679,N,B00100000000PECC5,2026-04-06,11440,,,4.0,1.0,5,2017-02-08
28752,2004192676244511421100000000,1144012400104870080,1144012400,서울특별시 마포구 연남동,487-80,37.56252876,126.91789541,YN_50000SQM_R06_C02,6,2,1,일반,02000,공동주택,21.0,철근콘크리트구조,95.41,2004-05-21,274.92,166.0,10.7,57.48,165.61,29757,N,B00100000000PE7MA,2026-04-06,11440,삼호빌라A동,,5.0,0.0,5,2023-03-08
28753,2002192709294511485200000000,1144012400104820025,1144012400,서울특별시 마포구 연남동,482-25,37.56258680,126.91826938,YN_50000SQM_R06_C03,6,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,177.87,2002-02-06,789.4,366.3,14.6,48.56,215.51,29744,N,B00100000000PEE4Y,2026-04-06,11440,들국화쉐르빌,,6.0,0.0,6,2017-02-11
28759,1989193194354514967200000000,1144012400102230001,1144012400,서울특별시 마포구 연남동,223-1,37.56572778,126.92375616,YN_50000SQM_R07_C05,7,5,1,일반,01000,단독주택,11.0,벽돌구조,83.19,1989-11-16,249.57,0.0,0.0,0.0,0.0,27735,N,B00100000000PH4RF,2026-04-06,11440,,,3.0,1.0,4,2017-12-06
27547,1994192986444510890800000000,1144012400105150002,1144012400,서울특별시 마포구 연남동,515-2,37.56205335,126.92140682,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,82.98,1994-06-13,387.7,156.43,12.3,53.05,198.27,29258,N,B00100000000PK0G3,2026-04-06,11440,,,5.0,1.0,6,2019-10-12
27570,1991192784474508053700000000,1144012400105640016,1144012400,서울특별시 마포구 연남동,564-16,37.55949564,126.91912370,YN_50000SQM_R04_C03,4,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,164.61,1991-11-22,658.8,0.0,0.0,0.0,0.0,29810,N,B00100000000PE33M,2026-04-06,11440,,,4.0,1.0,5,2017-02-08
27571,1992192794864508136500000000,1144012400105640002,1144012400,서울특별시 마포구 연남동,564-2,37.55957025,126.91924124,YN_50000SQM_R04_C03,4,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,152.28,1992-02-10,609.12,264.5,0.0,57.6,172.8,29809,Y,B00100000000PE3K4,2026-04-06,11440,,,4.0,1.0,5,2023-08-19
27576,2009192685204512446700000000,1144012400104810029,1144012400,서울특별시 마포구 연남동,481-29,37.56345282,126.91799571,YN_50000SQM_R06_C03,6,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,214.46,2009-01-09,659.21,357.7,14.55,59.96,184.29,100185720,N,B00100000000PDZHW,2026-04-06,11440,하오빌,하오빌,6.0,0.0,6,2017-02-11
27577,2002193232154512508900000000,1144012400102290036,1144012400,서울특별시 마포구 연남동,229-36,37.56351309,126.92418637,YN_50000SQM_R06_C05,6,5,1,일반,02000,공동주택,21.0,철근콘크리트구조,184.38,2002-04-09,659.2,309.1,14.2,59.65,213.26,29617,N,B00100000000PEG2Y,2026-04-06,11440,이노빌,,6.0,0.0,6,2017-02-08
27620,1970192689304509162800000000,1144012400104870149,1144012400,서울특별시 마포구 연남동,487-149,37.56049415,126.91804550,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,11.0,벽돌구조,76.46,1970-11-23,88.56,0.0,0.0,0.0,0.0,29010,N,B00100000000PFCGA,2026-04-06,11440,,,2.0,1.0,3,2017-02-10
28168,1974193076834511894500000000,1144012400102520017,1144012400,서울특별시 마포구 연남동,252-17,37.56295842,126.92242887,YN_50000SQM_R06_C04,6,4,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,138.52,1974-06-26,620.11,235.0,17.9,58.94,199.89,28318,N,B00100000000PG7TJ,2026-04-06,11440,연남동 252-17,,6.0,1.0,7,2023-08-19
28171,2000193257554512120500000000,1144012400102290038,1144012400,서울특별시 마포구 연남동,229-38,37.56316339,126.92447418,YN_50000SQM_R06_C05,6,5,1,일반,01000,단독주택,21.0,철근콘크리트구조,142.45,2000-04-11,539.09,248.6,10.5,57.3,161.58,28019,N,B00100000000PGSCN,2026-04-06,11440,,,4.0,1.0,5,2017-02-11
27580,1991193085054512762300000000,1144012400102540004,1144012400,서울특별시 마포구 연남동,254-4,37.56374029,126.92252113,YN_50000SQM_R06_C04,6,4,1,일반,02000,공동주택,21.0,철근콘크리트구조,179.62,1991-06-29,898.1,0.0,0.0,0.0,0.0,29668,N,B00100000000PEHZX,2026-04-06,11440,,,5.0,1.0,6,2017-02-08
27581,2008192733094512839100000000,1144012400103700047,1144012400,서울특별시 마포구 연남동,370-47,37.56380676,126.91853739,YN_50000SQM_R06_C03,6,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,151.84,2008-04-21,507.65,253.9,13.1,59.8,199.94,29717,N,B00100000000PDOQU,2026-04-06,11440,유하우스,,6.0,0.0,6,2017-02-10
27587,1985192896344508973000000000,1144012400105650011,1144012400,서울특별시 마포구 연남동,565-11,37.56032480,126.92038898,YN_50000SQM_R05_C03,5,3,1,일반,03000,제1종근린생활시설,21.0,철근콘크리트구조,60.7,1985-09-14,212.98,0.0,0.0,0.0,0.0,29407,N,B00100000000PFGCA,2026-04-06,11440,,,4.0,1.0,5,2017-02-08
27588,2010192734374508966500000000,1144012400104870125,1144012400,서울특별시 마포구 연남동,487-125,37.56031765,126.91855576,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,171.47,2010-06-23,209.18,340.0,8.0,50.43,61.52,100191772,N,B00100000000PF3AU,2026-04-06,11440,,,3.0,0.0,3,2018-11-03
27592,2008192710614509134600000000,1144012400104870145,1144012400,서울특별시 마포구 연남동,487-145,37.56046893,126.91828670,YN_50000SQM_R05_C03,5,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,75.18,2008-11-05,178.49,126.82,7.9,59.28,140.74,100184733,N,B00100000000PG5L9,2026-04-06,11440,,,4.0,0.0,4,2017-02-11
29253,1985193503464511265200000000,1144012400102260014,1144012400,서울특별시 마포구 연남동,226-14,37.56239453,126.92725822,YN_50000SQM_R06_C06,6,6,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,285.23,1985-11-15,1360.06,0.0,0.0,0.0,0.0,27904,N,B00100000000J6HM6,2026-04-06,11440,,,5.0,1.0,6,2024-08-03
29254,1984193419824511731700000000,1144012400102270023,1144012400,서울특별시 마포구 연남동,227-23,37.56281421,126.92631119,YN_50000SQM_R06_C06,6,6,1,일반,03000,제1종근린생활시설,21.0,철근콘크리트구조,114.12,1984-09-28,551.79,207.05,13.5,55.12,203.02,27941,N,B00100000000J6EXE,2026-04-06,11440,챕터 연남,,5.0,1.0,6,2023-03-17
29257,1992193370134512815700000000,1144012400102250034,1144012400,서울특별시 마포구 연남동,225-34,37.56379054,126.92574775,YN_50000SQM_R06_C06,6,6,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,103.38,1992-05-15,572.08,212.9,13.88,48.56,205.99,27888,N,B00100000000J6GP8,2026-04-06,11440,,,6.0,1.0,7,2024-10-29
29295,1993192877494507434600000000,1144012400105700026,1144012400,서울특별시 마포구 연남동,570-26,37.55893854,126.92017713,YN_50000SQM_R04_C03,4,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,101.68,1993-09-28,534.36,205.0,0.0,49.6,190.42,29558,N,B00100000000PKZM9,2026-04-06,11440,,,5.0,1.0,6,2017-02-09
27594,1970193007714510812900000000,1144012400105150004,1144012400,서울특별시 마포구 연남동,515-4,37.56198336,126.92164766,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,11.0,벽돌구조,93.39,1970-12-05,203.01,0.0,0.0,0.0,0.0,29260,N,B00100000000PFR4D,2026-04-06,11440,,,2.0,1.0,3,2017-02-10
27595,0000192717154510897700000000,1144012400104870099,1144012400,서울특별시 마포구 연남동,487-99,37.56205747,126.91835888,YN_50000SQM_R05_C03,5,3,1,일반,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,B00100000000PF6H5,2026-04-06,11440,,,1.0,0.0,1,2014-09-15
27600,1976192659984510989100000000,1144012400104870209,1144012400,서울특별시 마포구 연남동,487-209,37.56213935,126.91771172,YN_50000SQM_R05_C02,5,2,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,82.51,1976-07-27,173.69,182.0,9.5,45.34,89.46,29041,N,B00100000000PFY7N,2026-04-06,11440,,,3.0,1.0,4,2019-07-09
29799,1991192794774507908600000000,1144012400105640018,1144012400,서울특별시 마포구 연남동,564-18,37.55936495,126.91924039,YN_50000SQM_R04_C03,4,3,1,일반,02000,공동주택,11.0,벽돌구조,81.84,1991-12-19,244.88,0.0,0.0,0.0,0.0,29811,N,B00100000000PDUAK,2026-04-06,11440,,,3.0,1.0,4,2017-02-11
29305,1995192713624507730300000000,1144012400104870137,1144012400,서울특별시 마포구 연남동,487-137,37.55920364,126.91832216,YN_50000SQM_R04_C03,4,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,71.08,1995-06-16,299.89,122.0,12.1,58.26,195.82,29001,Y,B00100000000PJNX7,2026-04-06,11440,,,5.0,1.0,6,2017-02-11
27612,2011192817324507294600000000,1144012400105700010,1144012400,서울특별시 마포구 연남동,570-10,37.55881189,126.91949624,YN_50000SQM_R04_C03,4,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,98.3,2011-06-22,294.57,165.3,9.2,59.47,134.16,100199429,N,B00100000000PHZ6P,2026-04-06,11440,주하우스,,4.0,1.0,5,2017-10-21
29805,1991193014814508746500000000,1144012400105670004,1144012400,서울특별시 마포구 연남동,567-4,37.56012158,126.92172993,YN_50000SQM_R04_C04,4,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,92.24,1991-12-20,192.04,0.0,0.0,0.0,0.0,29476,N,B00100000000PG6YN,2026-04-06,11440,,,3.0,1.0,4,2017-02-11
29807,1970192875074508763300000000,1144012400105650031,1144012400,서울특별시 마포구 연남동,565-31,37.56013562,126.92014836,YN_50000SQM_R04_C03,4,3,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,136.63,1970-08-16,277.49,261.2,5.0,52.31,52.31,29419,N,B00100000000PFTIT,2026-04-06,11440,,,2.0,1.0,3,2021-04-13
29809,1972192719684508856400000000,1144012400104870129,1144012400,서울특별시 마포구 연남동,487-129,37.56021835,126.91838956,YN_50000SQM_R04_C03,4,3,1,일반,01000,단독주택,11.0,벽돌구조,82.51,1972-11-20,163.93,0.0,0.0,0.0,0.0,28994,N,B00100000000PFW1F,2026-04-06,11440,,,2.0,1.0,3,2017-02-08
29817,1974192693884510718400000000,1144012400104870109,1144012400,서울특별시 마포구 연남동,487-109,37.56189573,126.91809570,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,11.0,벽돌구조,71.8,1974-09-03,143.6,0.0,0.0,0.0,0.0,28982,N,B00100000000PFUU7,2026-04-06,11440,,,3.0,0.0,3,2017-02-11
29818,1985192720404510734400000000,1144012400104870102,1144012400,서울특별시 마포구 연남동,487-102,37.56191034,126.91839588,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,11.0,벽돌구조,26.64,1985-05-22,26.64,63.0,0.0,42.29,42.29,28978,N,B00100000000PF6VJ,2026-04-06,11440,,,2.0,0.0,2,2017-02-08
29819,1975193030084510725700000000,1144012400105150019,1144012400,서울특별시 마포구 연남동,515-19,37.56190493,126.92190092,YN_50000SQM_R05_C04,5,4,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,164.74,1975-04-03,375.32,456.9,8.6,36.06,55.44,29272,N,B00100000000PG6E3,2026-04-06,11440,,,3.0,1.0,4,2020-05-05
29820,1974193151954510753400000000,1144012400102570023,1144012400,서울특별시 마포구 연남동,257-23,37.56193086,126.92328027,YN_50000SQM_R05_C05,5,5,1,일반,01000,단독주택,11.0,벽돌구조,112.66,1974-11-05,197.78,200.0,6.0,56.33,98.89,28376,N,B00100000000PG7ZP,2026-04-06,11440,,,3.0,0.0,3,2018-06-29
29821,1988192863264510808200000000,1144012400105040046,1144012400,서울특별시 마포구 연남동,504-46,37.56197797,126.92001269,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,11.0,벽돌구조,88.86,1988-07-07,249.93,0.0,0.0,0.0,0.0,29232,N,B00100000000PFTAL,2026-04-06,11440,,,3.0,1.0,4,2017-02-11
29896,2004193365784514087900000000,1144012400102230039,1144012400,서울특별시 마포구 연남동,223-39,37.56493677,126.92569738,YN_50000SQM_R07_C06,7,6,1,일반,02000,공동주택,21.0,철근콘크리트구조,81.11,2004-04-21,337.48,139.06,13.2,58.33,242.69,29587,N,B00100000000JB25E,2026-04-06,11440,,,6.0,0.0,6,2017-02-08
29897,1984193524694511802000000000,1144012400102260033,1144012400,서울특별시 마포구 연남동,226-33,37.56287835,126.92749807,YN_50000SQM_R06_C06,6,6,1,일반,02000,공동주택,21.0,철근콘크리트구조,579.06,1984-10-31,2320.86,1762.9,0.0,32.85,98.54,29609,N,B00100000000JB1W5,2026-04-06,11440,,,4.0,1.0,5,2017-02-08
29898,2002193356344509285700000000,1144012400103810013,1144012400,서울특별시 마포구 연남동,381-13,37.56060993,126.92559491,YN_50000SQM_R05_C06,5,6,1,일반,02000,공동주택,21.0,철근콘크리트구조,117.16,2002-07-26,438.49,195.3,14.4,59.99,224.52,29721,N,B00100000000JB1PX,2026-04-06,11440,경신아트빌,,6.0,0.0,6,2017-01-27
29924,1997193304204510894200000000,1144012400103900071,1144012400,서울특별시 마포구 연남동,390-71,37.56205881,126.92500325,YN_50000SQM_R05_C05,5,5,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,70.6,1997-12-27,258.94,117.8,10.88,59.93,163.53,28774,N,B00100000000J3Z1Z,2026-04-06,11440,,,4.0,1.0,5,2018-03-23
29925,1992193306904511699600000000,1144012400102280028,1144012400,서울특별시 마포구 연남동,228-28,37.56278449,126.92503312,YN_50000SQM_R06_C05,6,5,1,일반,01000,단독주택,21.0,철근콘크리트구조,50.78,1992-11-06,292.52,101.58,15.2,49.99,237.92,27970,Y,B0010000000BPDBAC,2026-04-06,11440,,,6.0,1.0,7,2022-01-22
29927,1990193297534514323000000000,1144012400102230022,1144012400,서울특별시 마포구 연남동,223-22,37.56514812,126.92492461,YN_50000SQM_R07_C05,7,5,1,일반,02000,공동주택,11.0,벽돌구조,107.82,1990-02-22,316.92,0.0,0.0,0.0,0.0,29586,N,B00100000000J3YEC,2026-04-06,11440,,,3.0,1.0,4,2017-02-09
