TOT_OA_CD,전체건물수
11220610010205,5
11220610010301,4
11220610010401,6
11220610010601,12
11220610010701,4
11220610010801,11
11220610010901,8
11220610010902,11
11220610010903,14
11220610011001,11
11220610011101,12
11220610011301,8
11220610013901,10
11220620010001,39
11220620010002,32
11220620010003,52
11220620010004,140
11220620010005,47
11220620010006,85
11220620010007,44
11220620010008,29
11220620010009,44
11220620010010,33
11220620010011,31
11220620010012,44
11220620010013,26
11220620010014,45
11220620010015,32
11220620010016,37
11220620010017,79
11220620010018,38
11220620010019,23
11220620010020,75
11220620010021,37
11220620010022,52
11220620010023,38
11220620010024,32
11220620010025,19
11220620010401,6
11220620010601,5
11220620010801,3
11220620011101,8
11220620011201,29
11220620011202,47
11220620011203,52
11220620011301,10
11220630010001,38
11220630010002,78
11220630010003,63
11220630010004,34
11220630010005,69
11220630010006,47
11220630010007,795
11220630010008,69
11220630010009,41
11220630010010,63
11220630010011,70
11220630010012,103
11220630010013,39
11220630010014,44
11220630010015,59
11220630010016,73
11220630010017,65
11220630010018,41
11220630010019,60
11220630010020,50
11220630010021,46
11220630010022,41
11220630010101,1
11220630010102,6
11220630010103,25
11220630010104,66
11220630020001,137
11220630020002,125
11220630020003,164
11220630020201,3
11220630020202,5
11220630020203,5
11220630020301,11
11220630020302,8
11220640010001,40
11220640010002,72
11220640010003,31
11220640010004,45
11220640010005,3
11220640010101,1
11220640010102,1
11220640010201,4
11220640010202,5
11220640010203,6
11220640010204,4
11220640010601,7
11220640010602,2
11220640010603,5
11220640010604,7
11220640020001,55
11220640020002,36
11220640020003,543
11220640020004,273
11220640020005,42
11220640020006,24
11220640020101,6
11220640020102,3
11220640020103,4
11220640020104,2
11220640020301,4
11220640020401,12
11220640020402,7
11220640020501,11
11220640020502,16
11220640021401,9
11220640021801,13
11220650010001,30
11220650010002,40
11220650010003,39
11220650010004,40
11220650010005,30
11220650010006,36
11220650010007,75
11220650010008,42
11220650010009,61
11220650010010,39
11220650010011,78
11220650010012,53
11220650010013,47
11220650010014,62
11220650010015,66
11220650010016,42
11220650010017,23
11220650010018,170
11220650010019,108
11220650010020,34
11220650010021,39
11220650010022,56
11220650010023,31
11220650010024,50
11220650010025,21
11220650010026,128
11220650010027,49
11220650010028,21
11220650010029,33
11220650010030,8
11220650010031,32
11220650010501,5
11220650010901,5
11220650011201,1
11220650011202,5
11220650011203,5
11220650011204,7
11220650011301,9
11220650011302,4
11220650011701,3
11220650011801,7
11220650011802,5
11220650014201,12
11220650017001,17
11220650017002,18
11220650017003,12
11220660010001,72
11220660010002,110
11220660010003,52
11220660010004,39
11220660010005,34
11220660010006,42
11220660010007,68
11220660010008,57
11220660010009,35
11220660010010,41
11220660010011,30
11220660010012,25
11220660010013,30
11220660010014,72
11220660010015,63
11220660010016,42
11220660010017,59
11220660010018,30
11220660020001,64
11220660020002,125
11220660020003,78
11220660020004,55
11220660020101,1
11220660020201,9
11220660020202,9
11220660020203,7
11220660020204,8
11220660020205,10
11220660020206,12
11220660030001,214
11220660030002,68
11220660030003,305
11220660030004,38
11220660030005,87
11220660030006,25
11220660030007,142
11220660030101,4
11220660030102,3
11220660030103,2
11220660030201,5
11220660030202,7
11220660030301,8
11220660030302,9
11220660030401,11
11220660030501,15
11220660030601,50
11220660030701,39
11220660040001,90
11220660040003,49
11220660040101,42
11220660040102,4
11220660040103,23
11220660040201,102
11220660040301,35
11220660040302,60
11220660040401,38
11220660040402,24
11220660040403,31
11220660040404,32
11220660040405,40
11220660040406,35
11220660040407,53
11220660040501,40
11220660040502,38
11220660050001,9
11220660050002,70
11220660050101,25
11220660050103,35
11220660050104,5
11220660050105,1
11220660050106,13
11220660050301,5
11220660050302,2
11220660050401,25
11220660050402,27
11220660050501,5
11220660050502,11
11220660050603,12
11220670010001,60
11220670010002,52
11220670010003,90
11220670010004,51
11220670010005,32
11220670010006,90
11220670010007,19
11220670010008,68
11220670010009,43
11220670010010,37
11220670010011,11
11220670010012,16
11220670010013,44
11220670010014,41
11220670010015,49
11220670010016,40
11220670010017,54
11220670010018,82
11220670010019,60
11220670010020,105
11220670010021,28
11220670010022,24
11220670010023,26
11220670010024,28
11220670010025,28
11220670010026,33
11220670010027,45
11220670010028,21
11220670010029,54
11220670010030,38
11220670010031,37
11220670010032,35
11220670010033,34
11220670010034,44
11220670010035,26
11220670010036,26
11220670012001,16
11220670020001,602
11220670020002,57
11220670020101,28
11220670020102,15
11220680010001,201
11220680010002,675
11220680020001,681
11220680030001,185
11220680030002,127
11220680030003,288
11220680030004,31
11220680030005,158
11220680030006,211
11220680030103,1
11220680030104,1
11220680030201,1
11220680030202,2
11220680030205,1
11220680030207,4
11220680030501,2
11220680030601,1
11220680030602,12
11220680030603,1
11220680030701,1
11220680030702,1
11220680030703,1
11230510010001,58
11230510010101,7
11230510010102,2
11230510010103,4
11230510010104,5
11230510010105,2
11230510010106,2
11230510010107,3
11230510010201,4
11230510010202,6
11230510010203,11
11230510010204,6
11230510010205,5
11230510010206,4
11230510010207,7
11230510010208,6
11230510010209,6
11230510010210,3
11230510020001,71
11230510020002,118
11230510020003,84
11230510020004,152
11230510020005,77
11230510020006,222
11230510020007,75
11230510020008,55
11230510020009,149
11230510020010,60
11230510020011,122
11230510020012,69
11230511010001,9
11230511010002,217
11230511010004,6
11230511010101,11
11230511010201,2
11230511010202,2
11230511010301,9
11230511010302,7
11230511010303,12
11230511010304,8
11230511010305,9
11230511010401,3
11230511010501,5
11230511010502,7
11230511010701,5
11230511010702,3
11230511010703,2
11230511010801,18
11230511010901,3
11230511010902,3
11230511010903,6
11230511010904,8
11230511010905,5
11230511010906,4
11230511010907,2
11230511010908,2
11230511010909,3
11230511010910,5
11230511010911,4
11230520010001,83
11230520010002,115
11230520010003,80
11230520010004,118
11230520010005,94
11230520010006,41
11230520010007,82
11230520010008,113
11230520010101,3
11230520010201,5
11230520010202,3
11230520010203,4
11230520010301,1
11230520020001,63
11230520020002,72
11230520020003,68
11230520020004,71
11230520020005,56
11230520020006,35
11230520020007,43
11230520020008,47
11230520020009,42
11230520020010,53
11230520020011,76
11230520020012,33
11230520020013,146
11230520020014,50
11230520020015,61
11230520020016,36
11230520020017,51
11230520020018,54
11230520020019,37
11230520020020,59
11230520020021,67
11230520020022,35
11230520020023,58
11230520020024,37
11230520020025,35
11230520020026,61
11230520020027,64
11230520020028,73
11230520020101,1
11230530010001,43
11230530010002,59
11230530010003,174
11230530010004,126
11230530010005,53
11230530010006,40
11230530010007,24
11230530010601,5
11230530010602,2
11230530010603,3
11230530020001,71
11230530020002,73
11230530020003,69
11230530020004,193
11230530020005,125
11230530030001,95
11230530030002,53
11230530030003,78
11230530030004,72
11230530030005,61
11230530030006,40
11230530030007,20
11230530030008,97
11230530030009,49
11230530030010,64
11230530030201,4
11230530030202,4
11230530030301,6
11230530030501,6
11230530030502,4
11230530030601,6
11230530031601,7
11230530040001,50
11230530040002,30
11230530040003,38
11230530040004,73
11230530040005,64
11230530040006,24
11230530040007,53
11230530040008,52
11230530040009,70
11230530040010,56
11230580010001,84
11230580010002,47
11230580010003,27
11230580010004,6
11230580010005,21
11230580010006,4
11230580010007,54
11230580010008,65
11230580010009,31
11230580010010,51
11230580010401,2
11230580011001,6
11230580011002,14
11230580011101,5
11230580011301,9
11230580011501,9
11230580011502,16
11230580020001,48
11230580020002,171
11230580020003,138
11230580020801,15
11230580030001,81
11230580030002,252
11230580030003,185
11230590010001,69
11230590010002,30
11230590010003,17
11230590010004,53
11230590010005,37
11230590010006,38
11230590010007,66
11230590010008,62
11230590010009,43
11230590010010,38
11230590010011,38
11230590010012,34
11230590010013,49
11230590010014,32
11230590010015,34
11230590010017,2
11230590010101,6
11230590010201,13
11230590010601,3
11230590010801,4
11230590010802,6
11230590011001,1
11230590011101,7
11230590011102,8
11230590011103,9
11230590011104,8
11230590011201,2
11230590011202,7
11230590011301,3
11230590011501,10
11230590011502,9
11230590011503,7
11230590011504,14
11230590011505,12
11230590011506,4
11230590011601,7
11230590011602,10
11230590011603,9
11230590011604,6
11230590011701,8
11230590011702,6
11230590011801,4
11230590011802,3
11230590011901,12
11230590011902,10
11230590012101,7
11230590012102,4
11230590012103,9
11230590020001,36
11230590020002,43
11230590020003,64
11230590020004,74
11230590020005,63
11230590020006,42
11230590020007,48
11230590020008,57
11230590020009,100
11230590020010,57
11230590020011,19
11230590020101,7
11230590021001,10
11230600010001,11
11230600010101,3
11230600010102,6
11230600010103,2
11230600010104,2
11230600010105,7
11230600010106,2
11230600010107,4
11230600010201,12
11230600010202,3
11230600010203,2
11230600010204,3
11230600010205,2
11230600010206,3
11230600010207,5
11230600020001,77
11230600020002,57
11230600020301,7
11230600020302,5
11230600020303,4
11230600020304,4
11230600020305,4
11230600020401,4
11230600020601,2
11230600020602,4
11230600020603,6
11230600020604,2
11230600020605,8
11230600020606,2
11230600020701,4
11230600020702,2
11230600020703,5
11230600020704,2
11230600020705,4
11230600020902,1
11230600020906,1
11230600020907,3
11230600020908,1
11230600020910,1
11230600021001,2
11230600021002,4
11230630010001,34
11230630010002,36
11230630010003,47
11230630010004,68
11230630010005,37
11230630010006,65
11230630010007,58
11230630010008,67
11230630010009,40
11230630010010,54
11230630010011,27
11230630010012,43
11230630010013,27
11230630010014,48
11230630010015,27
11230630010016,34
11230630010017,29
11230630010018,37
11230630010019,85
11230630010020,70
11230630010021,63
11230630010022,41
11230630010023,25
11230630010024,36
11230630010025,37
11230630010026,54
11230630010027,56
11230630010028,27
11230630010029,48
11230630010030,28
11230630010201,3
11230630010301,3
11230630010501,3
11230630010502,4
11230630010901,1
11230630011201,4
11230640010001,43
11230640010002,44
11230640010003,45
11230640010004,106
11230640010005,34
11230640010006,74
11230640010007,78
11230640010008,47
11230640010009,45
11230640010010,37
11230640010011,38
11230640010012,30
11230640010013,54
11230640020001,43
11230640020002,114
11230640020003,42
11230640020004,59
11230640020005,45
11230640020006,30
11230640020007,57
11230640020008,75
11230640020009,22
11230640020010,55
11230640020011,89
11230640020301,5
11230640030001,133
11230640030002,100
11230640030003,163
11230640030004,101
11230640030005,124
11230640030006,120
11230640030007,48
11230640030008,89
11230640030009,100
11230640030010,61
11230640040001,72
11230640040002,39
11230640040003,36
11230640040004,44
11230640040005,83
11230640040006,48
11230640040007,96
11230640040008,32
11230640040009,51
11230640040010,35
11230640040011,78
11230640040012,24
11230640040013,42
11230640040014,66
11230640040015,48
11230640040016,29
11230640040017,75
11230640040018,40
11230640040019,39
11230640040020,43
11230640040021,66
11230640040022,56
11230640040023,42
11230640040024,49
11230640040025,42
11230640040026,85
11230640040201,5
11230640040401,9
11230640040501,8
11230640041001,4
11230640041201,7
11230640042601,11
11230640043301,11
11230650010001,19
11230650010002,87
11230650010003,2
11230650010004,15
11230650010005,2
11230650010006,35
11230650010007,35
11230650010009,4
11230650010102,1
11230650010103,2
11230650010201,4
11230650010202,5
11230650010203,4
11230650010301,9
11230650010302,1
11230650010501,4
11230650010601,3
11230650010602,8
11230650010603,4
11230650010701,14
11230650010702,8
11230650010703,7
11230650010801,10
11230650010802,4
11230650010901,5
11230650010902,4
11230650011001,5
11230650011101,1
11230650011201,3
11230650011301,12
11230650011302,11
11230650011303,7
11230650011304,12
11230650011305,10
11230650011401,10
11230650011501,6
11230650011801,2
11230650011802,1
11230650011901,7
11230650011902,7
11230650011903,11
11230650011904,8
11230650011905,4
11230650011906,6
11230650012001,2
11230650012002,3
11230650012003,2
11230650012004,4
11230650012005,5
11230650012301,2
11230650012302,2
11230650012303,3
11230650020001,74
11230650020002,25
11230650020003,25
11230650020004,69
11230650020005,40
11230650020006,49
11230650020007,46
11230650020008,29
11230650020009,45
11230650020010,73
11230650020011,45
11230650020012,38
11230650020013,96
11230650020014,34
11230650020015,33
11230650020016,38
11230650020017,25
11230650020018,16
11230650020019,30
11230650020020,41
11230650020201,1
11230650020301,2
11230660010001,52
11230660010002,36
11230660010003,50
11230660010501,9
11230660011801,3
11230660011901,5
11230660012001,10
11230660012002,9
11230660020001,66
11230660020002,16
11230660020003,56
11230660020004,52
11230660020005,31
11230660020006,33
11230660020007,67
11230660020008,57
11230660020009,94
11230660020010,35
11230660020201,5
11230660020401,8
11230660021101,4
11230660021102,2
11230660021201,4
11230660021202,2
11230660021401,4
11230660021501,16
11230660021601,11
11230660021602,6
11230660021701,4
11230660021702,5
11230660021801,3
11230660021802,3
11230660021803,4
11230660021804,5
11230660021805,1
11230660021806,6
11230660022101,2
11230670010001,29
11230670010002,1
11230670010003,2
11230670010101,1
11230670010201,2
11230670010202,3
11230670010203,5
11230670010301,10
11230670010302,4
11230670010303,5
11230670010304,9
11230670010305,6
11230670010306,15
11230670010307,7
11230670010308,8
