구,위도,경도,위험점수_AHP,소방접근성_점수,노후도_점수,반경_50m_건물수,집중도(%),로그_주변대비_상대위험도_고유단속지점_50m,공식도로폭m
마포구,37.55817241,126.91837764,70.78,0.5465,0.3384,7,57.1,0.6513000706244448,9.0
마포구,37.53663316,126.94786246,78.93,0.704,0.279,3,66.7,0.7934490512615113,4.0
마포구,37.55773662,126.90341933,46.11,0.3265,0.3723,25,84.0,0.5080047474243493,34.0
마포구,37.54785015,126.90983141,37.8,0.714,0.296,0,0.0,0.9444616088408514,15.0
마포구,37.55204423,126.92788988,76.79,0.728,0.3214,18,83.3,0.2291858657701724,9.0
마포구,37.55433995,126.92838165,24.72,0.657,0.3129,26,73.1,0.4717382350579439,32.0
마포구,37.56019029,126.90962886,43.9,0.394,0.1094,15,93.3,0.9950000252038128,8.0
마포구,37.56076207,126.91652954,50.46,0.4185,0.3723,9,44.4,0.1574240051722274,3.0
마포구,37.55319291,126.93081575,59.71,0.768,0.1857,7,100.0,0.0246926125903715,8.0
마포구,37.5463058,126.9196529,62.42,0.711,0.3299,31,90.3,1.0216512475319812,8.0
마포구,37.53990855,126.95620447,34.45,0.52,0.067,2,50.0,1.0326543208763124,8.0
마포구,37.5582193,126.92070994,50.41,0.5055,0.279,16,56.2,1.249478893294178,5.0
마포구,37.55621009,126.90549711,40.01,0.451,0.4232,27,63.0,1.1079581510863474,12.0
마포구,37.55368749,126.9260552,55.92,0.6095,0.2875,13,38.5,0.9243390650569834,7.0
마포구,37.54422132,126.91859736,68.98,0.634,0.3214,0,0.0,0.0689928714869514,8.0
마포구,37.55521731,126.90119288,45.16,0.313,0.3129,24,83.3,1.6150559047383235,9.0
마포구,37.54959647,126.91216603,33.16,0.847,0.2366,18,50.0,0.3712151850650859,23.0
마포구,37.5508026,126.93221693,76.05,0.9145,0.3214,3,66.7,0.9675840262617056,9.0
마포구,37.55263061,126.9313943,27.36,0.807,0.3129,7,57.1,0.4577764026761752,8.0
마포구,37.55240642,126.92885454,20.58,0.75,0.3469,6,100.0,1.037882442460564,30.0
마포구,37.55037236,126.9278371,32.98,0.762,0.0839,4,75.0,0.1910552367627092,8.0
마포구,37.55229819,126.93950731,44.49,0.681,0.3893,4,100.0,0.0,8.0
마포구,37.5347838,126.94610721,26.71,0.6185,0.3129,19,52.6,0.319287411867112,8.0
마포구,37.55970759,126.92409936,51.01,0.356,0.5165,25,84.0,1.60878195963918,4.0
마포구,37.55117729,126.91338487,49.38,0.895,0.067,3,33.3,0.0588405000229334,3.0
마포구,37.5440966,126.91325664,84.24,0.6395,0.3638,9,77.8,3.8756553612572713,4.0
마포구,37.55925439,126.9225821,10.57,0.4145,0.1772,18,55.6,0.6931471805599453,9.0
마포구,37.54946987,126.92653253,54.88,0.71,0.279,1,100.0,0.1000834585569825,7.0
마포구,37.55364634,126.92640798,56.72,0.623,0.3384,8,37.5,0.8429594587886055,9.0
마포구,37.55049276,126.91603625,42.16,0.975,0.2366,16,43.8,0.241162056816888,8.0
마포구,37.54655983,126.9429587,46.08,0.7035,0.3723,42,81.0,0.387237594348899,7.0
마포구,37.56055478,126.92400504,17.65,0.3195,0.2875,15,86.7,2.9574684794567743,5.0
마포구,37.5631198,126.92235022,53.49,0.228,0.3214,15,66.7,0.5694037943015855,3.0
마포구,37.55445803,126.92036362,70.46,0.6865,0.5165,7,42.9,0.7164838607391809,25.0
마포구,37.55212789,126.93278105,78.07,0.8495,0.2451,3,33.3,2.531863632875772,8.0
마포구,37.55910294,126.92370607,43.32,0.393,0.4996,21,52.4,1.538100373987895,32.0
마포구,37.54382768,126.91602242,19.54,0.6375,0.3384,0,0.0,0.0689928714869514,30.0
마포구,37.55655572,126.91980657,75.59,0.6055,0.2875,7,57.1,0.8849861443407901,6.0
마포구,37.55911332,126.9253471,32.6,0.3625,0.296,29,51.7,2.422333409335383,27.0
마포구,37.55735274,126.92095,39.7,0.542,0.3384,26,57.7,0.5749542248322346,34.0
마포구,37.55457568,126.927105,69.94,0.6105,0.3129,27,48.1,0.796004565999653,8.0
마포구,37.55338757,126.915606,56.6,0.83,0.525,25,56.0,1.3034067013141228,9.0
마포구,37.5467538,126.91695395,51.36,0.791,0.2451,32,84.4,1.5240780634829436,3.0
마포구,37.55756505,126.92395482,45.08,0.452,0.2875,3,66.7,0.7667589979031912,9.0
마포구,37.55451078,126.92083341,39.53,0.67,0.296,4,75.0,0.512490903085052,9.0
마포구,37.55917139,126.90228117,58.12,0.363,0.3129,13,76.9,0.7036551581583603,9.0
마포구,37.55805283,126.92410027,37.19,0.4275,0.5165,15,73.3,2.3458957913988523,32.0
마포구,37.57304016,126.89563621,70.32,0.6435,0.2366,0,0.0,0.0,3.0
마포구,37.55968955,126.9238645,75.57,0.3625,0.3384,24,79.2,1.695465198807982,9.0
마포구,37.54478171,126.91134343,31.97,0.641,0.3299,5,100.0,0.8574502318512216,10.0
마포구,37.55730089,126.92119289,68.83,0.539,0.296,26,50.0,0.5180128484320962,25.0
마포구,37.55511389,126.90447614,45.92,0.4455,0.4911,31,87.1,0.5206364943302499,27.0
마포구,37.55860056,126.92528312,55.19,0.385,0.3469,11,36.4,1.9327086371967768,4.0
마포구,37.54458626,126.9193821,76.61,0.6375,0.4571,0,0.0,0.3364722366212129,4.0
마포구,37.55878614,126.91606936,65.2,0.5295,0.5165,29,69.0,0.714569616147352,8.0
마포구,37.55344782,126.92987319,39.68,0.7355,0.3384,12,75.0,0.9458495341156994,23.0
마포구,37.55674531,126.92458956,68.86,0.464,0.2875,14,78.6,1.4891517465595985,6.0
마포구,37.54918998,126.90886754,43.01,0.7005,0.4656,14,50.0,5.124813958204963,8.0
마포구,37.55924617,126.92315012,59.79,0.401,0.508,19,47.4,1.167240795057206,15.0
마포구,37.55789278,126.92041245,54.02,0.5275,0.4571,19,47.4,0.2585739882937102,8.0
마포구,37.55408436,126.9204607,74.56,0.698,0.3214,8,37.5,0.9953072721923794,4.0
마포구,37.55771848,126.92537487,61.57,0.427,0.3384,7,57.1,1.2543490116510028,5.0
마포구,37.56119245,126.91934965,33.08,0.373,0.4826,30,83.3,0.2560391326905222,32.0
마포구,37.54692596,126.94349279,56.08,0.692,0.6098,42,66.7,0.4889123963352756,32.0
마포구,37.55896277,126.91616793,79.67,0.5195,0.2027,25,68.0,0.7634515276447075,7.0
마포구,37.5569266,126.89977799,63.99,0.225,0.296,14,71.4,1.3283071034695413,3.0
마포구,37.54943287,126.90756519,54.77,0.646,0.3129,23,78.3,4.216351468994669,3.0
마포구,37.54532948,126.91782776,78.13,0.7035,0.542,3,33.3,2.7545702167371027,9.0
마포구,37.55880178,126.92051432,55.14,0.48,0.3045,18,61.1,1.1641748754353711,6.0
마포구,37.53642473,126.94764363,46.45,0.696,0.3045,3,66.7,1.227545972044003,23.0
마포구,37.56745481,126.90499589,59.54,0.806,0.4062,11,81.8,0.2231435513142097,8.0
마포구,37.57337671,126.89463976,40.12,0.596,0.3214,0,0.0,0.0,15.0
마포구,37.55052045,126.90114673,40.61,0.367,0.3299,2,100.0,0.0,9.0
마포구,37.53876108,126.95180762,39.45,0.681,0.3554,8,50.0,0.0360399364831968,10.0
마포구,37.54926167,126.91404191,71.19,0.912,0.3978,6,50.0,0.2129911798501917,2.0
마포구,37.55090715,126.91295936,42.66,0.883,0.05,2,100.0,0.1053605156578263,9.0
마포구,37.55142189,126.92719177,30.01,0.717,0.296,10,60.0,0.0492710490067827,1.0
마포구,37.55308438,126.92707733,19.74,0.6655,0.2875,18,66.7,0.4221599866803344,5.0
마포구,37.54324251,126.92307756,39.07,0.4835,0.3214,0,0.0,0.0,8.0
마포구,37.5431696,126.91952773,45.6,0.564,0.3384,0,0.0,0.0,6.0
마포구,37.55321696,126.93066139,42.89,0.764,0.3638,5,100.0,0.2644987369961236,27.0
마포구,37.56041888,126.90566556,37.85,0.4225,0.3469,24,37.5,1.3471523850242462,27.0
마포구,37.54695341,126.92889412,43.16,0.7685,0.5165,21,47.6,2.333675680064077,8.0
마포구,37.54660575,126.91562183,63.83,0.7925,0.2536,19,73.7,0.8771508235368848,9.0
마포구,37.54684029,126.96044592,50.37,0.8165,0.2875,40,77.5,2.1722232751308024,3.0
마포구,37.57408294,126.89338225,37.18,0.5295,0.4911,1,100.0,1.107786664944151,3.0
마포구,37.55851835,126.92438341,42.96,0.4,0.1263,27,63.0,1.5962364005755645,2.0
마포구,37.55090791,126.90148825,65.74,0.381,0.3214,4,100.0,0.0,11.0
마포구,37.54861729,126.90424436,61.12,0.4945,0.2451,0,0.0,0.0,1.0
마포구,37.56364481,126.9189287,66.8,0.245,0.3893,20,90.0,0.3664629503048952,13.89
마포구,37.55750175,126.90774705,45.41,0.4745,0.2705,26,61.5,1.1334320538273377,2.0
마포구,37.56307978,126.91458467,83.22,0.344,0.296,19,52.6,1.5119205742373,9.0
마포구,37.54561926,126.94192037,60.81,0.727,0.3129,29,75.9,0.1880522315029396,4.0
마포구,37.54439269,126.93143055,68.57,0.7115,0.1433,10,60.0,0.5212969236332862,8.0
마포구,37.53848667,126.93872752,46.16,0.6525,0.3129,0,0.0,0.0137933221323358,2.0
마포구,37.53915854,126.95131283,33.91,0.7105,0.4232,16,50.0,0.1684645221325284,4.0
마포구,37.54910493,126.90814095,30.24,0.668,0.3129,11,36.4,3.869711807356423,27.0
마포구,37.5652737,126.90815577,45.26,0.6295,0.3129,20,95.0,0.6832559030812027,9.0
마포구,37.5425231,126.92257269,45.42,0.4655,0.3638,0,0.0,0.0,8.0
마포구,37.55775829,126.92403846,53.8,0.4415,0.296,3,33.3,1.8845412026790207,5.0
마포구,37.55122877,126.93143947,46.21,0.876,0.3808,4,75.0,0.0,27.0
마포구,37.54378003,126.92057798,56.6,0.5725,0.3214,0,0.0,0.0,9.0
마포구,37.54367045,126.91939075,33.14,0.592,0.3214,0,0.0,0.2231435513142097,5.0
마포구,37.55877584,126.92021308,36.43,0.487,0.4911,16,50.0,0.8957534085254056,27.0
마포구,37.55913364,126.91732376,35.29,0.5045,0.4826,23,39.1,0.2277232125732343,27.0
마포구,37.55278435,126.93162599,66.71,0.803,0.3045,10,50.0,0.1153108465109943,5.0
마포구,37.56090713,126.91661456,56.03,0.41,0.542,11,36.4,0.1232326404239481,34.0
마포구,37.57386298,126.89555229,32.1,0.6205,0.2366,1,100.0,0.0272744179196592,8.0
마포구,37.57060824,126.90231118,70.43,0.9645,0.3384,3,66.7,0.0108109161042156,8.0
마포구,37.55067626,126.95953359,46.0,0.966,0.1348,7,57.1,1.0577902941478543,10.0
마포구,37.55209414,126.93240239,15.48,0.849,0.296,6,50.0,1.2078115806331018,34.0
마포구,37.55800662,126.92455894,15.39,0.416,0.3045,18,72.2,2.163134577530328,2.0
마포구,37.55645178,126.92222662,29.57,0.549,0.279,17,64.7,1.9423323277074287,6.0
마포구,37.56043788,126.92573326,66.48,0.3075,0.3384,29,58.6,0.1376213778760477,9.0
마포구,37.56079474,126.91696159,54.27,0.415,0.1094,15,40.0,0.2012666430364039,9.0
마포구,37.56022198,126.92331464,75.09,0.3515,0.3045,19,78.9,0.6564151712912153,4.0
마포구,37.55289838,126.93896693,47.68,0.6815,0.2451,17,64.7,1.0593915755148284,19.0
마포구,37.55546359,126.9129239,66.13,0.693,0.2875,23,82.6,0.3064443489073039,24.0
마포구,37.53862228,126.95239333,43.35,0.6545,0.3469,2,100.0,0.0091324835632725,4.0
마포구,37.55124449,126.92383335,45.97,0.6295,0.3129,22,68.2,0.887600239411226,7.0
마포구,37.55642533,126.92184822,49.2,0.561,0.296,17,70.6,1.768813016398165,9.0
마포구,37.57183846,126.89639212,50.57,0.6955,0.2451,1,100.0,0.0,7.0
마포구,37.54641613,126.91571213,50.26,0.782,0.3129,27,70.4,1.2628133043488694,25.0
마포구,37.54948675,126.92190246,33.98,0.7145,0.4911,29,58.6,1.9896715422511264,35.0
마포구,37.55116109,126.94376272,42.2,0.527,0.3638,14,71.4,0.4071057975656243,3.0
마포구,37.56217726,126.91449938,54.25,0.34,0.525,6,50.0,0.2184079465683755,7.0
마포구,37.5619481,126.92045448,58.87,0.3185,0.3045,25,80.0,0.2381129164223701,7.0
마포구,37.56106961,126.92633979,68.4,0.288,0.5165,30,66.7,0.4065574075067733,34.0
마포구,37.54425668,126.92042833,74.72,0.5985,0.3384,0,0.0,0.0,4.0
마포구,37.54887439,126.9194584,85.9,0.808,0.3214,34,85.3,1.3925876480956798,6.0
마포구,37.53826824,126.95172844,35.35,0.669,0.3638,5,60.0,0.0181823190831904,27.0
마포구,37.55976615,126.91616138,43.05,0.475,0.1179,15,53.3,0.7048889984366286,6.0
마포구,37.55345249,126.89683842,44.61,0.171,0.3299,9,100.0,0.0,9.0
마포구,37.55429383,126.92969918,48.74,0.691,0.525,20,80.0,1.6991770471889698,9.0
마포구,37.54788434,126.9061914,86.05,0.567,0.3129,0,0.0,0.1335313926245226,4.0
마포구,37.54982953,126.90378301,54.94,0.4825,0.3723,1,100.0,0.0413852161628543,19.0
마포구,37.55557681,126.91636479,36.59,0.706,0.3129,20,55.0,1.1019736363708146,27.0
마포구,37.54666495,126.90690149,57.76,0.569,0.3384,1,100.0,0.0,27.0
마포구,37.56015323,126.9164002,44.17,0.4525,0.3554,6,66.7,0.2916113505916705,4.0
마포구,37.55171722,126.93993036,56.76,0.679,0.3638,6,100.0,0.0,2.0
마포구,37.54965774,126.90926163,54.3,0.722,0.3384,20,60.0,4.373057964691121,34.0
마포구,37.55773893,126.92442179,50.28,0.431,0.3384,10,60.0,2.033740862428345,4.0
마포구,37.561575,126.92413511,47.73,0.2685,0.5165,21,57.1,1.1733445779952238,8.0
마포구,37.54714898,126.96202839,57.61,0.8075,0.4996,40,82.5,1.6020029339465822,32.0
마포구,37.55854827,126.92366828,80.27,0.419,0.3469,12,83.3,2.0085440472451315,25.0
마포구,37.54707,126.91052751,53.04,0.715,0.3384,11,72.7,1.2729656758128876,4.0
마포구,37.54466259,126.95918976,63.97,0.6975,0.3299,1,100.0,0.245122458032985,25.0
마포구,37.55289715,126.94675419,46.24,0.417,0.3384,23,87.0,0.590493026499862,1.56
마포구,37.54236177,126.91243961,44.0,0.5365,0.3214,0,0.0,0.0689928714869514,14.0
마포구,37.54403611,126.95392215,68.46,0.607,0.3129,2,50.0,0.5436154465889815,10.0
마포구,37.5563295,126.92088302,39.13,0.591,0.3214,17,76.5,0.6945351058347934,27.0
마포구,37.54248206,126.95426886,45.61,0.6125,0.3045,3,66.7,0.1752040890250906,9.0
마포구,37.56141201,126.92515067,48.69,0.252,0.5165,44,68.2,0.1318907031670627,25.0
마포구,37.55234514,126.92807982,40.72,0.7255,0.2536,20,95.0,0.8075575317376895,30.0
마포구,37.55204027,126.91675798,91.3,0.8905,0.3469,8,75.0,0.5198754592859086,4.0
마포구,37.54733049,126.96022373,44.16,0.845,0.2621,45,86.7,1.1585104302491789,5.0
마포구,37.54604513,126.92344232,24.29,0.577,0.3808,29,58.6,3.6428355156125294,32.0
마포구,37.55479986,126.92101199,38.75,0.653,0.3214,3,33.3,0.2602252262187416,8.0
마포구,37.55226731,126.92308069,61.02,0.6495,0.3299,14,78.6,2.828747057042775,7.0
마포구,37.56086449,126.91013341,34.08,0.376,0.3384,18,83.3,0.3949109204294741,32.0
마포구,37.55530782,126.92108878,51.66,0.63,0.2281,3,33.3,0.4036115394588415,9.0
마포구,37.54329958,126.91964834,70.45,0.5685,0.5929,0,0.0,0.0,8.0
마포구,37.56026546,126.9267857,30.93,0.3365,0.3978,19,47.4,0.0290812093008417,34.0
마포구,37.55401904,126.95986155,49.62,0.7815,0.4147,33,66.7,1.4483297520393432,27.0
마포구,37.55408576,126.95229831,66.78,0.6075,0.754,0,0.0,0.3074846997479606,25.0
마포구,37.5511509,126.90008998,47.59,0.3185,0.3638,0,0.0,0.0,4.0
마포구,37.5527082,126.92769071,60.37,0.7,0.3469,22,100.0,0.3101549283038395,7.0
마포구,37.55415387,126.95422504,63.26,0.6685,0.3214,1,100.0,0.3421702577358506,4.0
마포구,37.54724842,126.90463178,50.51,0.4905,0.3469,0,0.0,0.0,6.0
마포구,37.5595094,126.9030953,47.76,0.383,0.4741,25,76.0,0.4602733446031594,7.0
마포구,37.55263083,126.92350361,49.98,0.6255,0.3045,25,76.0,2.042138181149867,4.0
마포구,37.53687991,126.94726545,75.94,0.725,0.5844,5,60.0,1.0124345924270572,11.0
마포구,37.54543146,126.95759454,52.79,0.7245,0.2112,43,86.0,0.6554068525770982,9.0
마포구,37.54926971,126.90507656,50.58,0.5365,0.2112,5,80.0,1.3862943611198906,15.0
마포구,37.55084052,126.90333582,44.58,0.4625,0.3469,8,100.0,0.0346055291774755,6.0
마포구,37.55328001,126.90828259,51.08,0.6415,0.3384,26,65.4,1.4394345405141886,9.0
마포구,37.55134398,126.90379975,59.74,0.4805,0.3554,10,60.0,0.3273766711367278,25.0
마포구,37.55019796,126.90770126,46.93,0.6555,0.3384,18,88.9,3.5795427900764705,25.0
마포구,37.55236449,126.92591314,60.23,0.6435,0.3299,16,62.5,0.0823709974331275,5.0
마포구,37.55097672,126.9385416,54.48,0.7515,0.2366,2,100.0,0.0,9.0
마포구,37.55330759,126.90743657,48.22,0.6075,0.3469,37,78.4,1.7237721282431222,5.0
마포구,37.54432824,126.92070929,31.07,0.595,0.3554,0,0.0,0.1823215567939546,30.0
마포구,37.55278146,126.92796652,59.16,0.707,0.296,23,95.7,0.2371859084372486,5.0
마포구,37.55454393,126.92824288,37.75,0.644,0.3045,29,75.9,0.4274440148269396,23.0
마포구,37.55720823,126.92507425,47.14,0.4415,0.3384,16,75.0,1.393904221434032,6.0
마포구,37.55046159,126.91286071,51.8,0.883,0.4656,0,0.0,0.1797931104405959,3.0
마포구,37.55280385,126.92349838,65.58,0.622,0.3384,31,74.2,1.9372144420877595,8.0
마포구,37.54686313,126.92181422,16.8,0.6615,0.3045,43,88.4,1.3862943611198906,42.0
마포구,37.55043029,126.93735339,56.44,0.811,0.4062,17,70.6,1.1239300966523995,5.0
마포구,37.55605432,126.91849871,55.33,0.656,0.2875,26,80.8,0.2786247853392714,4.0
마포구,37.55962836,126.92298543,40.18,0.387,0.3045,19,57.9,0.4700036292457356,12.0
마포구,37.53838834,126.95339944,49.74,0.6095,0.3469,1,100.0,0.0091324835632725,4.0
마포구,37.56023771,126.92361076,64.94,0.344,0.2281,16,87.5,1.2324168680174563,9.0
마포구,37.55465313,126.92476054,51.46,0.5315,0.3045,2,100.0,0.0192578166044145,12.0
마포구,37.54657553,126.92917226,64.29,0.7645,0.3214,8,62.5,0.2336148511815051,24.0
마포구,37.55418894,126.92616031,56.4,0.5955,0.3469,20,45.0,0.79097942979698,8.0
마포구,37.55886588,126.92451625,36.74,0.3815,0.3214,26,50.0,1.4718702821058338,9.0
마포구,37.55113694,126.90633573,50.82,0.593,0.05,22,81.8,1.3522713839082698,9.0
마포구,37.55076621,126.90940346,68.44,0.7295,0.2027,21,95.2,2.849880396541428,6.0
마포구,37.5609347,126.91806551,43.23,0.4,0.3384,31,83.9,0.4021810329069744,6.0
마포구,37.5568182,126.91980031,44.44,0.593,0.2875,8,50.0,0.5121362399431111,4.0
마포구,37.54465034,126.91177837,72.12,0.6435,0.3808,4,100.0,2.436116485618568,4.0
마포구,37.55833364,126.91738483,39.46,0.5475,0.4996,19,47.4,0.8336216274183995,34.0
마포구,37.5497112,126.90631127,56.31,0.593,0.3469,25,88.0,2.205129756843333,4.0
마포구,37.54369658,126.95381314,62.01,0.6175,0.1772,2,100.0,0.9309968792638504,8.0
마포구,37.55291482,126.90041738,59.1,0.3195,0.1179,4,75.0,0.0070175726586465,8.0
마포구,37.56104176,126.9093305,44.95,0.402,0.0754,17,88.2,0.4080863415880386,9.0
마포구,37.54261941,126.9224613,54.93,0.473,0.2366,0,0.0,0.0,27.0
마포구,37.5499898,126.9196882,56.79,0.815,0.2451,25,68.0,1.460492516797144,7.0
마포구,37.5585801,126.92163478,39.62,0.468,0.4741,22,63.6,1.1854414997040523,27.0
마포구,37.54538119,126.91332724,33.97,0.7085,0.3129,31,64.5,1.826850789039325,11.0
마포구,37.56291777,126.90522117,70.31,0.5625,0.3045,20,40.0,0.7762137792585587,5.0
마포구,37.54484319,126.94491493,47.36,0.8195,0.3129,7,57.1,1.501363690904678,6.0
마포구,37.55134046,126.90633706,51.96,0.592,0.3384,23,91.3,1.282497567438247,4.0
마포구,37.54336191,126.91473653,26.97,0.611,0.0754,0,0.0,0.1335313926245226,31.0
마포구,37.57526313,126.89570362,58.8,0.583,0.2366,12,50.0,0.385293749244385,4.0
마포구,37.55397747,126.92879015,22.11,0.684,0.3129,14,50.0,0.4837969513780714,27.0
마포구,37.54461901,126.95804329,38.29,0.687,0.2875,12,50.0,1.8943383419240043,34.0
마포구,37.55315463,126.927343,39.21,0.6725,0.2366,17,58.8,0.4155154439616658,19.0
마포구,37.54260058,126.9226708,39.18,0.4665,0.2536,0,0.0,0.0,19.0
마포구,37.56216857,126.9136981,41.53,0.3385,0.3045,2,50.0,0.0039292781398895,6.0
마포구,37.55512215,126.90128353,40.9,0.3185,0.3214,22,81.8,1.5677352485482516,27.0
마포구,37.54990223,126.91372609,65.14,0.9175,0.3214,2,100.0,0.1053605156578263,5.0
마포구,37.54641973,126.91621019,75.48,0.78,0.3129,28,82.1,1.3047775034479017,9.0
마포구,37.53873689,126.95267901,30.13,0.6465,0.3214,1,100.0,0.0,5.0
마포구,37.5535603,126.92730694,43.15,0.6565,0.0839,10,90.0,0.9751312318970886,6.0
마포구,37.54514579,126.95473925,47.55,0.648,0.508,26,50.0,0.9877496958563,12.0
마포구,37.55544887,126.91522569,35.11,0.7155,0.2875,12,33.3,0.5258635011305312,19.0
마포구,37.54356393,126.91901595,55.98,0.593,0.3723,0,0.0,0.0,11.0
마포구,37.54896244,126.90812689,32.29,0.6655,0.2875,10,30.0,3.4522525524624394,23.0
마포구,37.53510683,126.94697313,37.36,0.6315,0.2875,6,50.0,0.0271509890659508,27.0
마포구,37.55474097,126.9008877,42.93,0.3105,0.3384,27,74.1,2.283387916178545,8.0
마포구,37.57561109,126.89521308,44.34,0.554,0.2281,13,38.5,0.6531888682583419,3.0
마포구,37.5567045,126.91462573,74.61,0.6435,0.296,14,50.0,0.7744005421343779,20.0
마포구,37.54716717,126.90934326,39.09,0.676,0.3129,0,0.0,0.1335313926245226,34.0
마포구,37.5636183,126.9197142,40.6,0.2385,0.067,6,83.3,0.176842091029329,23.0
마포구,37.55873632,126.91927903,27.29,0.504,0.3469,19,63.2,0.4281565193102351,32.0
마포구,37.57380901,126.89632399,64.95,0.6515,0.2451,2,50.0,0.0182653479772932,9.0
마포구,37.54320378,126.92167513,60.45,0.5195,0.3384,0,0.0,0.0,4.0
마포구,37.55685321,126.92170558,31.57,0.546,0.1094,22,63.6,1.5206066987274849,34.0
마포구,37.55611798,126.92089426,41.08,0.6005,0.296,16,75.0,0.7191938894980461,27.0
마포구,37.55620485,126.92099601,48.02,0.594,0.3214,21,76.2,0.7232452117172248,4.0
마포구,37.55280378,126.92367545,46.47,0.615,0.3299,25,72.0,1.6777571564115776,25.0
마포구,37.54466303,126.91122473,49.15,0.6325,0.2705,5,100.0,0.3053816495511818,25.0
마포구,37.55655551,126.91754377,55.77,0.6425,0.3214,20,55.0,0.6495892062208154,2.0
마포구,37.54976841,126.91854844,43.04,0.8625,0.3129,23,65.2,0.7985076962177716,27.0
마포구,37.5527121,126.92358447,47.24,0.6205,0.3214,25,76.0,1.973660062008216,9.0
마포구,37.55713027,126.91779284,33.08,0.609,0.3893,15,53.3,0.8603273606775375,8.0
마포구,37.54970282,126.91494459,55.81,0.957,0.3384,15,80.0,0.6333113889492803,2.0
마포구,37.55797799,126.92051164,52.37,0.5215,0.3045,20,50.0,0.2711527705005703,8.0
