좌표정보X(EPSG5174),좌표정보Y(EPSG5174),대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,도로명대지위치,연면적(㎡),대지면적(㎡),건축면적(㎡),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지상층수,지하층수,사용승인일,허가일,승용승강기수,비상용승강기수,내진설계적용여부,용적률(%),건폐율(%),용적률산정연면적(㎡),용도지역,건폐율_법정상한(%),용적률_법정상한(%)
192971.97,451382.57,서울특별시 마포구 연남동 246-29번지,11440,12400,0,246,29,1015128289,서울특별시 마포구 성미산로23길 26-5 (연남동),339.08,182.1,107.62,21.0,철근콘크리트구조,"철근콘크리트(지-2층), 연와조(3층)",01000,단독주택,다가구용단독주택(5가구),3,1,19950602.0,19950124.0,0,0,0.0,130.48,59.1,237.6,제2종일반주거지역,60.0,250.0
192975.09,451349.56,서울특별시 마포구 연남동 246-31번지,11440,12400,0,246,31,10151100288923,서울특별시 마포구 성미산로23길 20 (연남동),565.22,217.5,129.75,21.0,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,"근린생활시설, 다가구주택",5,1,20220802.0,20210604.0,1,0,1.0,199.66,59.66,434.27,제2종일반주거지역,60.0,250.0
193059.69,451240.29,서울특별시 마포구 연남동 252-9번지,11440,12400,0,252,9,1015129664,서울특별시 마포구 성미산로26길 8 (연남동),677.89,281.6,167.84,21.0,철근콘크리트구조,"철근콘크리트구조, 경량철골구조",02000,공동주택,"다세대주택(7세대),제1종근린생활시설",5,0,20031006.0,20021004.0,0,0,0.0,240.73,59.6,677.89,제2종일반주거지역,60.0,250.0
193080.08,451208.39,서울특별시 마포구 연남동 252-11번지,11440,12400,0,252,11,1015128313,서울특별시 마포구 성미산로26길 14 (연남동),257.43,208.3,98.25,11.0,벽돌구조,"연와조, 경량철골구조",01000,단독주택,"주택, 근린생활시설",2,1,19750916.0,,0,0,0.0,78.0,47.17,162.48,제2종일반주거지역,60.0,250.0
193156.7,451181.07,서울특별시 마포구 연남동 255-7번지,11440,12400,0,255,7,1015128336,서울특별시 마포구 성미산로28길 27 (연남동),286.9,207.3,110.3,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(6가구),2,1,19930909.0,19930518.0,0,0,0.0,93.8,53.2,194.46,제2종일반주거지역,60.0,250.0
193190.13,451162.72,서울특별시 마포구 연남동 255-10번지,11440,12400,0,255,10,10151100205927,서울특별시 마포구 동교로39길 4-9 (연남동),711.09,373.2,220.8,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택,5,0,20120529.0,20111111.0,1,0,1.0,190.54,59.16,711.09,제2종일반주거지역,60.0,250.0
193195.37,451124.92,서울특별시 마포구 연남동 255-16번지,11440,12400,0,255,16,1015128344,서울특별시 마포구 동교로39길 4-5 (연남동),415.26,191.05,105.99,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(8가구),3,1,19951025.0,19950407.0,0,0,0.0,161.88,55.48,309.27,제2종일반주거지역,60.0,250.0
193219.11,451119.81,서울특별시 마포구 연남동 255-21번지,11440,12400,0,255,21,1015128348,서울특별시 마포구 동교로39길 4 (연남동),628.59,190.18,112.38,21.0,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"근린생활시설,단독주택",5,1,19980601.0,19970929.0,0,0,0.0,250.36,59.09,476.13,제2종일반주거지역,60.0,250.0
193189.18,451136.94,서울특별시 마포구 연남동 255-32번지,11440,12400,0,255,32,1015128354,서울특별시 마포구 동교로39길 4-7 (연남동),262.44,149.98,88.74,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(4가구),2,1,19951211.0,19950428.0,0,0,0.0,115.34,59.17,172.98,제2종일반주거지역,60.0,250.0
193126.41,451135.56,서울특별시 마포구 연남동 257-12번지,11440,12400,0,257,12,10151100219092,서울특별시 마포구 성미산로26길 32-2 (연남동),370.52,202.3,119.02,21.0,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택 및 제2종근린생활시설,4,0,20140305.0,20130619.0,1,0,1.0,183.15,58.83,370.52,제2종일반주거지역,60.0,250.0
193159.7,451083.44,서울특별시 마포구 연남동 257-16번지,11440,12400,0,257,16,10151100194113,서울특별시 마포구 성미산로26길 42 (연남동),474.76,238.0,139.59,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택,5,0,20100820.0,20100408.0,0,0,1.0,199.48,58.65,474.76,제2종일반주거지역,60.0,250.0
193115.05,451128.3,서울특별시 마포구 연남동 257-19번지,11440,12400,0,257,19,10151100275683,서울특별시 마포구 동교로29길 42 (연남동),435.72,202.3,121.18,21.0,철근콘크리트구조,철근콘크리트구조,03000,제1종근린생활시설,"근린생활시설,다가구주택",4,1,20210429.0,20181101.0,1,0,1.0,154.47,59.9,312.49,제2종일반주거지역,60.0,250.0
193133.37,451099.59,서울특별시 마포구 연남동 257-21번지,11440,12400,0,257,21,1015129685,서울특별시 마포구 동교로29길 38 (연남동),416.79,192.1,114.8,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(다세대주택) 및 제1종근린생활시설,4,0,20021109.0,20020412.0,0,0,0.0,199.44,59.76,383.13,제2종일반주거지역,60.0,250.0
193209.89,451082.49,서울특별시 마포구 연남동 258-10번지,11440,12400,0,258,10,1015128383,서울특별시 마포구 동교로39길 9 (연남동),367.31,186.4,98.6,21.0,철근콘크리트구조,"철근콘크리트조, 벽돌구조",01000,단독주택,다가구주택 및 근린생활시설,4,1,19710903.0,,0,0,0.0,172.4,52.9,321.43,제2종일반주거지역,60.0,250.0
126.92,37.56,서울특별시 마포구 연남동 258-10번지,11440,12400,0,258,10,10151100265023,서울특별시 마포구 동교로 245 (연남동),689.34,186.4,143.04,21.0,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근린생활시설,5,1,20191126.0,20190329.0,0,0,1.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
193300.58,451071.15,서울특별시 마포구 연남동 260-2번지,11440,12400,0,260,2,1015128400,서울특별시 마포구 동교로38길 12 (연남동),189.33,94.66,64.59,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(1가구) 및 제1.2종근린생활시설,2,1,19920220.0,19910615.0,0,0,0.0,250.0,60.0,129.18,제2종일반주거지역,60.0,250.0
193302.15,451027.93,서울특별시 마포구 연남동 260-9번지,11440,12400,0,260,9,10151100222493,서울특별시 마포구 동교로 242-11 (연남동),258.97,155.81,93.09,21.0,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택,4,0,20140916.0,20140320.0,0,0,0.0,166.21,59.75,258.97,제2종일반주거지역,60.0,250.0
193288.91,451029.05,서울특별시 마포구 연남동 260-10번지,11440,12400,0,260,10,1015128407,서울특별시 마포구 동교로 242-9 (연남동),195.17,97.58,98.05,11.0,벽돌구조,연와조,01000,단독주택,주택,2,1,19690820.0,,0,0,0.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
193255.61,451004.99,서울특별시 마포구 연남동 260-28번지,11440,12400,0,260,28,1015128424,서울특별시 마포구 동교로 240 (연남동),309.42,77.36,61.2,21.0,철근콘크리트구조,"철근콘크리트조., 연와조",01000,단독주택,"근린생활시설, 주택",4,1,19901027.0,19900411.0,0,0,0.0,250.0,60.0,236.99,제2종일반주거지역,60.0,250.0
193277.59,450988.08,서울특별시 마포구 연남동 260-33번지,11440,12400,0,260,33,1015128427,서울특별시 마포구 동교로36길 6 (연남동),249.47,145.5,87.13,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(5가구),2,1,19930730.0,19921219.0,0,0,0.0,115.67,59.88,168.3,제2종일반주거지역,60.0,250.0
193293.73,450949.97,서울특별시 마포구 연남동 260-43번지,11440,12400,0,260,43,1015128434,서울특별시 마포구 동교로32길 9 (연남동),299.54,149.77,123.0,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(7가구),2,1,19700108.0,,0,0,0.0,250.0,60.0,218.29,제2종일반주거지역,60.0,250.0
193264.29,450964.4,서울특별시 마포구 연남동 260-49번지,11440,12400,0,260,49,1015128439,서울특별시 마포구 동교로34길 4 (연남동),245.61,101.05,60.85,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택,3,1,19960112.0,19950821.0,0,0,0.0,179.99,60.22,181.88,제2종일반주거지역,60.0,250.0
192731.04,451603.77,서울특별시 마포구 연남동 361-8번지,11440,12400,0,361,8,1015128457,서울특별시 마포구 연남로 88 (연남동),253.96,165.9,98.79,11.0,벽돌구조,"연와조,철근콘크리트조",01000,단독주택,"단독주택,제1종근린생활시설",3,1,19850209.0,19840814.0,0,0,0.0,130.99,59.55,217.32,제2종일반주거지역,60.0,250.0
192837.0,451325.18,서울특별시 마포구 연남동 366-7번지,11440,12400,0,366,7,1015128503,서울특별시 마포구 연남로7길 8 (연남동),169.2,84.6,56.4,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택,2,1,19911008.0,19910307.0,0,0,0.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
192829.92,451349.03,서울특별시 마포구 연남동 366-11번지,11440,12400,0,366,11,1015128506,서울특별시 마포구 연남로 61-8 (연남동),199.89,167.9,72.85,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(3가구),2,1,19920428.0,19910603.0,0,0,0.0,75.66,46.5,127.03,제2종일반주거지역,60.0,250.0
192838.23,451341.69,서울특별시 마포구 연남동 366-12번지,11440,12400,0,366,12,1015128507,서울특별시 마포구 연남로 61-10 (연남동),182.7,91.35,60.3,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(4가구),2,1,19911129.0,19910701.0,0,0,0.0,250.0,60.0,120.59,제2종일반주거지역,60.0,250.0
192862.92,451344.76,서울특별시 마포구 연남동 366-20번지,11440,12400,0,366,20,1015128514,서울특별시 마포구 연남로 59 (연남동),351.6,122.6,73.22,21.0,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,"단독주택,제1.2종근린생활시설",5,0,20040305.0,20020118.0,0,0,0.0,264.76,59.72,324.6,제2종일반주거지역,60.0,250.0
192802.83,451405.66,서울특별시 마포구 연남동 366-34번지,11440,12400,0,366,34,1015129705,서울특별시 마포구 연남로9길 5 (연남동),248.82,124.41,82.94,11.0,벽돌구조,연와조,02000,공동주택,다세대주택,2,1,19880930.0,19880420.0,0,0,0.0,250.0,60.0,165.88,제2종일반주거지역,60.0,250.0
192874.28,451298.78,서울특별시 마포구 연남동 369-3번지,11440,12400,0,369,3,1015128535,서울특별시 마포구 연남로 51-5 (연남동),137.26,68.63,68.63,11.0,벽돌구조,연와조,01000,단독주택,주택,2,0,19740611.0,,0,0,0.0,250.0,60.0,137.26,제2종일반주거지역,60.0,250.0
192760.8,451270.28,서울특별시 마포구 연남동 370-5번지,11440,12400,0,370,5,1015128550,서울특별시 마포구 연남로7길 26 (연남동),198.69,99.34,66.23,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(5가구),2,1,19911106.0,19910529.0,0,0,0.0,250.0,60.0,132.39,제2종일반주거지역,60.0,250.0
192732.42,451313.77,서울특별시 마포구 연남동 370-14번지,11440,12400,0,370,14,1015128559,서울특별시 마포구 연남로7길 24-11 (연남동),325.26,207.28,124.28,11.0,벽돌구조,"연와조, 일반목구조",01000,단독주택,단독주택 및 제2종근린생활시설,4,1,19710415.0,,0,0,0.0,151.74,59.96,314.52,제2종일반주거지역,60.0,250.0
192779.92,451284.31,서울특별시 마포구 연남동 370-23번지,11440,12400,0,370,23,1015129713,서울특별시 마포구 연남로7길 22 (연남동),293.72,126.35,81.51,21.0,철근콘크리트구조,"철근콘크리트구조,경량철골조",02000,공동주택,다세대주택,4,0,20020418.0,20011218.0,0,0,0.0,216.72,64.51,273.83,제2종일반주거지역,60.0,250.0
192764.32,451304.93,서울특별시 마포구 연남동 370-25번지,11440,12400,0,370,25,1015128568,서울특별시 마포구 연남로7길 20-7 (연남동),187.29,93.64,62.43,11.0,벽돌구조,연와조,01000,단독주택,주택,2,1,19881005.0,19880229.0,0,0,0.0,250.0,60.0,124.86,제2종일반주거지역,60.0,250.0
192837.32,451571.0,서울특별시 마포구 연남동 375-109번지,11440,12400,0,375,109,1015128607,서울특별시 마포구 성미산로23길 76 (연남동),31.11,52.892,31.11,11.0,벽돌구조,세멘트벽돌조,01000,단독주택,주택,1,0,19850327.0,19850205.0,0,0,0.0,58.82,58.82,31.11,제2종일반주거지역,60.0,250.0
193365.41,450947.48,서울특별시 마포구 연남동 381-6번지,11440,12400,0,381,6,1015129720,서울특별시 마포구 연희로1길 41 (연남동),378.77,194.4,111.08,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"다세대주택, 제2종근린생활",4,0,20080117.0,20070913.0,0,0,0.0,194.84,57.14,378.77,제2종일반주거지역,60.0,250.0
193322.5,450950.86,서울특별시 마포구 연남동 381-10번지,11440,12400,0,381,10,1015128619,서울특별시 마포구 동교로34길 16 (연남동),370.6,167.2,98.78,21.0,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구용단독주택(6가구),3,1,19980929.0,19970728.0,0,0,0.0,169.87,59.08,284.02,제2종일반주거지역,60.0,250.0
193334.25,450944.81,서울특별시 마포구 연남동 381-11번지,11440,12400,0,381,11,1015128620,서울특별시 마포구 동교로34길 20 (연남동),294.63,168.2,100.77,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(5가구),2,1,19951213.0,19910524.0,0,0,0.0,117.54,59.91,197.7,제2종일반주거지역,60.0,250.0
193328.48,450932.4,서울특별시 마포구 연남동 381-16번지,11440,12400,0,381,16,1015128623,서울특별시 마포구 동교로32길 17 (연남동),249.03,124.52,83.25,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(5가구),2,1,19911115.0,19910529.0,0,0,0.0,250.0,60.0,165.78,제2종일반주거지역,60.0,250.0
193322.11,450915.11,서울특별시 마포구 연남동 381-22번지,11440,12400,0,381,22,1015128628,서울특별시 마포구 동교로32길 18 (연남동),388.61,238.1,137.5,11.0,벽돌구조,연와조,01000,단독주택,다가구주택 및 근린생활시설,2,1,19911122.0,19910529.0,0,0,0.0,106.9,57.75,254.54,제2종일반주거지역,60.0,250.0
193334.61,450911.22,서울특별시 마포구 연남동 381-23번지,11440,12400,0,381,23,1015128629,서울특별시 마포구 동교로32길 20 (연남동),406.18,178.5,105.36,21.0,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구용단독주택(11가구),3,1,19970115.0,19960615.0,0,0,0.0,172.8,59.03,308.45,제2종일반주거지역,60.0,250.0
193330.46,451001.79,서울특별시 마포구 연남동 382-13번지,11440,12400,0,382,13,1015128637,서울특별시 마포구 동교로36길 17 (연남동),235.3,145.59,87.32,21.0,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택,3,0,20031227.0,20030731.0,0,0,0.0,161.62,59.98,209.56,제2종일반주거지역,60.0,250.0
193318.79,451001.62,서울특별시 마포구 연남동 382-14번지,11440,12400,0,382,14,10151100238254,서울특별시 마포구 동교로36길 15 (연남동),265.08,134.13,77.38,21.0,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"단독주택,근린생활시설",5,0,20160314.0,20150904.0,1,0,1.0,197.63,57.69,265.08,제2종일반주거지역,60.0,250.0
193360.42,450989.97,서울특별시 마포구 연남동 382-16번지,11440,12400,0,382,16,1015128639,서울특별시 마포구 동교로38길 38 (연남동),256.57,128.44,76.95,21.0,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근린생활시설 및 다가구용단독주택,4,0,19961106.0,19960622.0,0,0,0.0,199.76,59.91,256.57,제2종일반주거지역,60.0,250.0
193363.28,450978.94,서울특별시 마포구 연남동 382-19번지,11440,12400,0,382,19,10151100253723,서울특별시 마포구 동교로38길 42 (연남동),360.49,142.0,84.36,21.0,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,근린생활시설 및 단독주택,4,1,20171219.0,20170328.0,0,0,1.0,199.73,59.41,283.62,제2종일반주거지역,60.0,250.0
193343.41,451018.34,서울특별시 마포구 연남동 382-28번지,11440,12400,0,382,28,1015128648,서울특별시 마포구 동교로38길 32 (연남동),218.27,149.53,81.67,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(5가구),3,0,19950823.0,19950227.0,0,0,0.0,145.97,54.62,218.27,제2종일반주거지역,60.0,250.0
193414.39,451023.93,서울특별시 마포구 연남동 383-17번지,11440,12400,0,383,17,1015128653,서울특별시 마포구 연희로1길 55-2 (연남동),175.5,87.75,58.5,11.0,벽돌구조,연와조,01000,단독주택,단독주택,2,1,19900707.0,19900223.0,0,0,0.0,250.0,60.0,116.99,제2종일반주거지역,60.0,250.0
193433.92,451076.02,서울특별시 마포구 연남동 383-30번지,11440,12400,0,383,30,1015128657,서울특별시 마포구 동교로46길 42-16 (연남동),91.1,91.1,76.79,11.0,벽돌구조,연와조,01000,단독주택,주택,1,1,19691208.0,,0,0,0.0,250.0,60.0,76.79,제2종일반주거지역,60.0,250.0
193398.29,451010.68,서울특별시 마포구 연남동 383-68번지,11440,12400,0,383,68,1015128667,서울특별시 마포구 연희로1길 55-6 (연남동),310.08,178.0,102.72,11.0,벽돌구조,"연와조, 일반철골구조, 경량철골구조",04000,제2종근린생활시설,"근린생활시설, 단독주택",3,1,19900726.0,19900326.0,0,0,0.0,121.48,57.71,216.24,제2종일반주거지역,60.0,250.0
