X좌표,Y좌표,대지위치,시군구코드,법정동코드,대지구분코드,번,지,사업장명,관리건축물대장PK,도로명대지위치,연면적(㎡),구조코드,기타구조,주용도코드,기타용도,지상층수,지하층수,총층수,사용승인일,허가일,승용승강기수,비상용승강기수,내진설계적용여부,구,동,위도,경도,최근접_안전센터,안전센터_유클리드m,최근접_소방서,소방서_유클리드m,최근접_거리m,이동시간초,예상도착초,담당_안전센터,담당_소방서,승인연도,건물나이,소방접근성_점수,반경_50m_건물수,집중도(%),주요_시설군,위험점수_PCA,위험점수_AHP,군집,노후도_zscore,고유단속지점수_50m,로그_주변대비_상대위험도_고유단속지점_50m,숙소ID,인접도로명,인접도로폭,지도표시도로폭,도로폭_출처,도로폭_도로구간매칭,도로폭_거리m,공식도로폭m,도로폭_위험도,도로폭_속도계수,도로폭_보정이동시간초,도로폭_보정예상도착초,실폭도로ID,실폭도로일련번호,도로구간관리번호,도로명코드,구조_노후_통합점수,상업비율(%)
204860.848737527,443999.533338237,서울특별시 강남구 대치동 935-21번지,11680,10600,0,935,21,퓨어하우스,1024114035,서울특별시 강남구 도곡로69길 13 (대치동),538.11,21.0,철근콘크리트조,01000,주거시설,3,1,4,19961218.0,19960531.0,0,0,0.0,강남구,대치동,37.49544082,127.05496781,역삼119안전센터,1125.0,강남소방서,1952.0,1125.0,135.0,192.0,삼성119안전센터,강남소방서,1996.0,29.0,0.4375,2.0,100.0,주택,96.66,62.38,0.0,-0.1974025660890049,73.0,0.5054055562966515,3890.0,도곡로64길,폭12-15m,폭20-25m,API,교차,28.95,12.0,0.45,1.04,140.0,200.0,20959.0,4272.0,635.0,4166239.0,0.1408,68.42
202755.177500831,446806.475892989,서울특별시 강남구 신사동 626-46번지,11680,10700,0,626,46,로데오 원 스테이,1024123945,서울특별시 강남구 언주로153길 10-13 (신사동),437.56,21.0,철근콘크리트조 연와조,01000,주거시설,3,1,4,19940318.0,19930916.0,0,0,0.0,강남구,신사동,37.52074019,127.03116682,영동119안전센터,530.0,강남소방서,3350.0,530.0,64.0,126.0,영동119안전센터,강남소방서,1994.0,31.0,0.735,2.0,100.0,사무,96.6,39.97,1.0,-0.0819917164347653,749.0,1.7823645396665868,3891.0,도산대로,폭50-70m,6m미만,API,교차,0.0,50.0,0.0,0.93,60.0,120.0,18347.0,3480.0,17.0,2122001.0,0.413,66.67
201780.176257814,445767.719139918,서울특별시 강남구 논현동 21-13번지,11680,10800,0,21,13,B.B House,102413713,서울특별시 강남구 강남대로146길 8-10 (논현동),412.2,21.0,철근콘크리트벽식,01000,주거시설,3,1,4,19970801.0,19960619.0,0,0,0.0,강남구,논현동,37.51138335,127.020135,잠원119안전센터,1561.0,서초소방서,2880.0,1561.0,187.0,246.0,영동119안전센터,강남소방서,1997.0,28.0,0.2195,19.0,84.2,상업,82.66,80.52,0.0,-0.2551079909161247,293.0,1.357560341804087,3892.0,신반포로49길,폭8-10m,폭6-8m,API,교차,0.25,8.0,0.7,1.14,213.0,273.0,15997.0,683.0,1059.0,4163461.0,0.1394,0.0
202144.433962707,446124.914257763,서울특별시 강남구 논현동 10-1번지,11680,10800,0,10,1,코지 스테이 신사,1024117368,서울특별시 강남구 도산대로16길 13-3 (논현동),658.75,21.0,철근콘크리트조,01000,주거시설,3,2,5,19971101.0,19970507.0,0,0,0.0,강남구,논현동,37.51460092,127.02425605,영동119안전센터,1395.0,서초소방서,3376.0,1395.0,167.0,228.0,영동119안전센터,강남소방서,1997.0,28.0,0.3025,10.0,50.0,기타,49.08,66.46,0.0,-0.2551079909161247,133.0,0.837396789404492,3893.0,논현로139길,폭6-8m,6m미만,API,교차,2.12,6.0,0.85,1.22,204.0,264.0,20681.0,956.0,76.0,4166136.0,0.1394,31.25
201782.412262316,446175.867996319,서울특별시 강남구 신사동 512-7번지,11680,10700,0,512,7,강남 인 하우스,1024111476,서울특별시 강남구 강남대로154길 22 (신사동),605.88,21.0,철근콘크리트조,01000,주거시설,3,1,4,20001222.0,20000503.0,0,0,0.0,강남구,신사동,37.51506078,127.02016128,영동119안전센터,1674.0,서초소방서,3106.0,1674.0,201.0,258.0,영동119안전센터,강남소방서,2000.0,25.0,0.163,8.0,87.5,상업,85.08,81.66,0.0,-0.4282242653974841,175.0,0.7678443237670619,3894.0,강남대로,폭50-70m,6m미만,API,교차,0.0,50.0,0.0,0.93,187.0,247.0,19800.0,4733.0,155.0,2102001.0,0.1351,60.0
203027.107057002,447056.604124065,서울특별시 강남구 신사동 645-14번지,11680,10700,0,645,14,모레하우스,1024112490,서울특별시 강남구 언주로164길 15-6 (신사동),526.58,21.0,철근콘크리트조 연와조,01000,주거시설,2,1,3,19961119.0,19950819.0,0,0,0.0,강남구,신사동,37.522993,127.03424394,영동119안전센터,254.0,강남소방서,3199.0,254.0,30.0,90.0,영동119안전센터,강남소방서,1996.0,29.0,0.873,14.0,64.3,상업,63.01,25.6,1.0,-0.1974025660890049,251.0,0.9771094719091942,3895.0,언주로152길,폭6-8m,6m미만,API,근접,1.73,6.0,0.85,1.22,37.0,97.0,17376.0,3779.0,1818.0,4166588.0,0.4095,16.67
204487.822154127,445450.557549784,서울특별시 강남구 삼성동 116-17번지,11680,10500,0,116,17,고래별,102416557,서울특별시 강남구 봉은사로74길 6-12 (삼성동),419.83,21.0,철근콘크리트조,01000,단독주택,3,1,4,19951202.0,19950506.0,0,0,0.0,강남구,삼성동,37.50851652,127.05075837,삼성119안전센터,1439.0,강남소방서,1427.0,1427.0,171.0,234.0,삼성119안전센터,강남소방서,1995.0,30.0,0.2865,0.0,0.0,없음,0.25,58.15,0.0,-0.1396971412618851,1.0,0.0137933221323358,3896.0,봉은사로68길,폭12-15m,6m미만,API,교차,140.71,12.0,0.45,1.04,178.0,238.0,18371.0,1309.0,508.0,4166371.0,0.1422,35.71
205271.275273064,445852.638814088,서울특별시 강남구 삼성동 107번지,11680,10500,0,107,0,업 인 디 에어,1024113332,서울특별시 강남구 영동대로 602 (삼성동),14095.16,21.0,철근콘크리트구조,02000,아파트/판매/업무/운동/문화집회시설,22,4,26,20031231.0,20010410.0,3,1,1.0,강남구,삼성동,37.51213515,127.0596223,삼성119안전센터,675.0,강남소방서,664.0,664.0,80.0,138.0,삼성119안전센터,강남소방서,2003.0,22.0,0.668,0.0,0.0,없음,0.13,25.26,0.0,-0.6013405398788435,0.0,0.0,3897.0,영동대로,폭50-70m,6m미만,API,교차,107.1,70.0,0.0,0.93,74.0,134.0,17035.0,4750.0,6.0,2122002.0,0.1308,55.0
203877.854597235,443722.277905506,서울특별시 강남구 역삼동 780-22번지,11680,10100,0,780,22,힐링스테이 인 역삼,102414040,서울특별시 강남구 언주로67길 13 (역삼동),457.08,21.0,철근콘크리트조,01000,"다가구주택, 근린생활시설",3,1,4,19970715.0,19970205.0,0,0,0.0,강남구,역삼동,37.49294738,127.04385039,역삼119안전센터,485.0,강남소방서,2795.0,485.0,58.0,120.0,역삼119안전센터,강남소방서,1997.0,28.0,0.7575,11.0,36.4,기타,35.95,29.05,1.0,-0.2551079909161247,181.0,0.8952713646500796,3898.0,도곡로34길,폭6-8m,6m미만,API,교차,5.83,6.0,0.85,1.22,71.0,131.0,20382.0,3667.0,1765.0,4166853.0,0.1394,57.14
202411.296032634,445219.231493422,서울특별시 강남구 논현동 157-21번지,11680,10800,0,157,21,레드 비 하우스,102413934,서울특별시 강남구 봉은사로21길 57-7 (논현동),321.56,21.0,철근콘크리트조,01000,다가구주택,2,1,3,20001228.0,19910410.0,0,0,0.0,강남구,논현동,37.50644002,127.0272716,잠원119안전센터,1605.0,서초소방서,3248.0,1605.0,193.0,252.0,영동119안전센터,강남소방서,2000.0,25.0,0.1975,19.0,63.2,주택,62.43,77.72,0.0,-0.4282242653974841,2060.0,3.0584989056258443,3899.0,봉은사로7길,폭6-8m,폭8-10m,API,교차,1.22,6.0,0.85,1.22,235.0,295.0,19122.0,1798.0,469.0,4166380.0,0.1351,23.08
203292.307005445,446247.511537864,서울특별시 강남구 논현동 108번지,11680,10800,0,108,0,반 스테이,10241100193549,서울특별시 강남구 학동로43길 38 (논현동),11728.76,21.0,철근콘크리트구조,02000,"공동주택(아파트),판매시설(소매시장), 근린생활시설",8,5,13,20090316.0,20041125.0,3,0,1.0,강남구,논현동,37.51570214,127.03724037,영동119안전센터,716.0,강남소방서,2674.0,716.0,86.0,144.0,영동119안전센터,강남소방서,2009.0,16.0,0.642,7.0,57.1,기타,55.59,35.69,0.0,-0.9475730888415622,103.0,0.7005091770010144,3900.0,학동로44길,폭6-8m,6m미만,API,교차,6.18,6.0,0.85,1.22,105.0,165.0,19675.0,958.0,459.0,4166800.0,0.1222,50.0
202990.116329968,445383.33501594,서울특별시 강남구 논현동 224-3번지,11680,10800,0,224,3,버즈게스트하우스,10241760,서울특별시 강남구 봉은사로33길 41 (논현동),201.02,21.0,철근콘크리트조,04000,근린생활시설,2,1,3,19990806.0,19990120.0,0,0,0.0,강남구,논현동,37.5079169,127.03381868,역삼119안전센터,1416.0,강남소방서,2920.0,1416.0,170.0,228.0,영동119안전센터,강남소방서,1999.0,26.0,0.292,12.0,41.7,상업,41.22,65.65,0.0,-0.3705188405703643,90.0,0.6348290101388586,3901.0,논현로,폭30-35m,6m미만,API,교차,3.48,30.0,0.12,0.96,163.0,223.0,19012.0,3502.0,26.0,3121022.0,0.1365,33.33
202176.378599998,445121.436050772,서울특별시 강남구 논현동 166-11번지,11680,10800,0,166,11,강남스타일 빌리지,1024114006,서울특별시 강남구 강남대로122길 30 (논현동),488.61,21.0,철근콘크리트조,04000,"근린생활시설,단독주택",5,1,6,19910809.0,19900901.0,0,0,0.0,강남구,논현동,37.50555946,127.02461441,잠원119안전센터,1354.0,서초소방서,2995.0,1354.0,162.0,222.0,영동119안전센터,강남소방서,1991.0,34.0,0.323,10.0,60.0,상업,58.74,68.81,0.0,0.091124558046594,458.0,1.706984729270138,3902.0,봉은사로1길,폭8-10m,폭6-8m,API,교차,19.67,8.0,0.7,1.14,185.0,245.0,17964.0,1818.0,468.0,4166338.0,0.148,39.13
202158.07451996,445031.425185456,서울특별시 강남구 논현동 167-21번지,11680,10800,0,167,21,스테이 지수,102414803,서울특별시 강남구 강남대로120길 23 (논현동),624.36,21.0,철근콘크리트조,01000,주거시설,3,1,4,19910924.0,19910423.0,0,0,0.0,강남구,논현동,37.5047485,127.02440713,잠원119안전센터,1292.0,서초소방서,2955.0,1292.0,155.0,216.0,영동119안전센터,강남소방서,1991.0,34.0,0.354,4.0,100.0,상업,96.84,71.33,0.0,0.091124558046594,74.0,0.5475802444240785,3903.0,강남대로,폭50-70m,6m미만,API,교차,0.0,50.0,0.0,0.93,144.0,204.0,19800.0,4733.0,155.0,2102001.0,0.148,0.0
202246.685500885,444916.31724475,서울특별시 강남구 논현동 184-14번지,11680,10800,0,184,14,메종 184 강남,1024111297,서울특별시 강남구 강남대로114길 27-3 (논현동),490.42,21.0,철근콘크리트조,01000,주거시설,3,1,4,19950322.0,19940823.0,0,0,0.0,강남구,논현동,37.50371116,127.02540894,잠원119안전센터,1320.0,서초소방서,3016.0,1320.0,158.0,216.0,영동119안전센터,강남소방서,1995.0,30.0,0.34,13.0,76.9,상업,75.2,69.32,0.0,-0.1396971412618851,223.0,1.1622267376623028,3904.0,강남대로,폭50-70m,6m미만,API,교차,16.84,50.0,0.0,0.93,147.0,207.0,19800.0,4733.0,155.0,2102001.0,0.1422,27.78
202758.987323143,445201.326827139,서울특별시 강남구 논현동 176-24번지,11680,10800,0,176,24,머뭄,1024112882,서울특별시 강남구 논현로115길 10 (논현동),636.98,21.0,철근콘크리트조,04000,근린생활시설 주거시설,4,1,5,19970808.0,19970205.0,0,0,0.0,강남구,논현동,37.50627772,127.0312039,역삼119안전센터,1416.0,강남소방서,3170.0,1416.0,170.0,228.0,영동119안전센터,강남소방서,1997.0,28.0,0.292,2.0,50.0,숙박,48.53,65.37,0.0,-0.2551079909161247,36.0,0.3035651186247839,3905.0,봉은사로,폭35-40m,폭15-20m,API,교차,6.11,35.0,0.08,0.95,162.0,222.0,20449.0,3516.0,14.0,3122004.0,0.1394,81.25
202931.872746159,445462.479172463,서울특별시 강남구 논현동 219-34번지,11680,10800,0,219,34,조브스테이,1024119120,서울특별시 강남구 언주로121길 22 (논현동),1072.32,21.0,철근콘크리트구조,02000,공동주택,4,1,5,20030312.0,20020406.0,0,0,0.0,강남구,논현동,37.50863018,127.03316025,역삼119안전센터,1514.0,강남소방서,2971.0,1514.0,182.0,240.0,영동119안전센터,강남소방서,2003.0,22.0,0.243,7.0,71.4,상업,69.47,71.44,0.0,-0.6013405398788435,141.0,0.8709429118956958,3906.0,논현로,폭30-35m,6m미만,API,교차,0.0,30.0,0.12,0.96,175.0,235.0,19012.0,3502.0,26.0,3121022.0,0.1308,30.0
203998.26389122,446541.862069541,서울특별시 강남구 청담동 13-33번지,11680,10400,0,13,33,헥사 스테이 청담,1024116131,서울특별시 강남구 도산대로72길 55 (청담동),458.09,11.0,연와조 철근콘크리트조,01000,주거시설,3,1,4,19950823.0,19950322.0,0,0,0.0,강남구,청담동,37.51835146,127.04522728,영동119안전센터,845.0,강남소방서,2102.0,845.0,101.0,162.0,삼성119안전센터,강남소방서,1995.0,30.0,0.5775,9.0,88.9,상업,86.42,51.76,0.0,-0.1396971412618851,19.0,0.1606823816904734,3907.0,학동로63길,폭6-8m,폭6-8m,API,교차,20.95,6.0,0.85,1.22,123.0,183.0,20414.0,712.0,436.0,4166813.0,0.4113,42.86
203914.862268207,444960.403519752,서울특별시 강남구 역삼동 695-18번지,11680,10100,0,695,18,우리하우스,1000000000000006250078,서울특별시 강남구 테헤란로55길 47 (역삼동),765.22,21.0,철근콘크리트구조,02000,다세대주택,5,1,6,20250723.0,20230926.0,1,0,,강남구,역삼동,37.50410281,127.04427545,역삼119안전센터,790.0,강남소방서,2101.0,790.0,95.0,156.0,역삼119안전센터,강남소방서,2025.0,0.0,0.605,7.0,71.4,상업,69.3,34.58,0.0,-1.8708598860754788,666.0,1.8449842304653528,3908.0,선릉로93길,폭12-15m,폭8-10m,API,교차,2.28,12.0,0.45,1.04,99.0,159.0,19440.0,2001.0,224.0,4166502.0,0.1,50.0
202528.99453428,446673.218476771,서울특별시 강남구 신사동 593-13번지,11680,10700,0,593,13,더 그레이스,102417228,서울특별시 강남구 논현로158길 13 (신사동),452.16,21.0,철근콘크리트조 연와조,01000,주거시설,3,1,4,19930714.0,19920708.0,0,0,0.0,강남구,신사동,37.51954018,127.02860776,영동119안전센터,787.0,강남소방서,3521.0,787.0,94.0,156.0,영동119안전센터,강남소방서,1993.0,32.0,0.6065,8.0,62.5,상업,60.93,45.84,0.0,-0.0242862916076455,773.0,1.808667425877756,3909.0,도산대로,폭50-70m,6m미만,API,교차,4.21,50.0,0.0,0.93,87.0,147.0,18347.0,3480.0,17.0,2122001.0,0.4148,16.67
204173.72050854,445555.54247757,서울특별시 강남구 삼성동 44-28번지,11680,10500,0,44,28,삼성 코지 스테이,102419869,서울특별시 강남구 선릉로112길 54 (삼성동),427.38,11.0,연와조,01000,"다가구주택, 근린생활시",4,1,5,19960413.0,19950918.0,0,0,0.0,강남구,삼성동,37.50946391,127.0472064,역삼119안전센터,1433.0,강남소방서,1729.0,1433.0,172.0,234.0,삼성119안전센터,강남소방서,1996.0,29.0,0.2835,0.0,0.0,없음,0.25,57.99,0.0,-0.1974025660890049,0.0,0.0,3910.0,선릉로108길,폭8-10m,6m미만,API,교차,89.45,8.0,0.7,1.14,196.0,256.0,18806.0,1364.0,243.0,4166442.0,0.4095,0.0
204884.545415589,444236.098125274,서울특별시 강남구 대치동 916-59번지,11680,10600,0,916,59,스테이인대치,102419364,서울특별시 강남구 삼성로67길 42 (대치동),914.69,21.0,철근콘크리트조,02000,주거시설,4,1,5,19960531.0,19951014.0,0,0,0.0,강남구,대치동,37.49757216,127.05523735,역삼119안전센터,1134.0,강남소방서,1742.0,1134.0,136.0,198.0,삼성119안전센터,강남소방서,1996.0,29.0,0.433,11.0,36.4,주택,36.03,54.75,0.0,-0.1974025660890049,191.0,1.000896816062535,3911.0,선릉로62길,폭6-8m,6m미만,API,근접,6.32,6.0,0.85,1.22,166.0,226.0,17648.0,2577.0,255.0,4166484.0,0.1408,0.0
203381.653604561,444977.267955287,서울특별시 강남구 역삼동 656-26번지,11680,10100,0,656,26,포그네 스테이,1024120655,서울특별시 강남구 테헤란로39길 75 (역삼동),655.75,21.0,철근콘크리트조,01000,주거시설 근린생활시설,4,1,5,19970531.0,19960531.0,0,0,0.0,강남구,역삼동,37.50425687,127.03824516,역삼119안전센터,871.0,강남소방서,2605.0,871.0,105.0,162.0,역삼119안전센터,강남소방서,1997.0,28.0,0.5645,15.0,60.0,주택,59.0,48.82,0.0,-0.2551079909161247,283.0,1.1829534371018604,3912.0,논현로98길,폭8-10m,폭8-10m,API,교차,16.46,8.0,0.7,1.14,120.0,180.0,18112.0,1977.0,124.0,4166209.0,0.1394,84.21
207228.845882037,443545.64543215,서울특별시 강남구 일원동 623-2번지,11680,11400,0,623,2,제이스테이,102416723,서울특별시 강남구 개포로124길 6 (일원동),246.48,11.0,연와조,01000,주거시설,2,1,3,19870624.0,19870323.0,0,0,0.0,강남구,일원동,37.49133577,127.08174129,수서119안전센터,1216.0,강남소방서,2486.0,1216.0,146.0,204.0,수서119안전센터,강남소방서,1987.0,38.0,0.392,19.0,57.9,주택,57.34,66.81,0.0,0.3219462573550731,33.0,1.0068047394149868,3913.0,일원로3길,폭15-20m,폭15-20m,API,교차,6.3,15.0,0.35,1.02,149.0,209.0,19896.0,2836.0,328.0,4166706.0,0.4254,20.0
203010.396924369,443064.564915801,서울특별시 강남구 도곡동 554-2번지,11680,11800,0,554,2,스테이럭스702,102415229,서울특별시 강남구 강남대로58길 34 (도곡동),1691.86,21.0,철근콘크리트구조,04000,"근린생활시설, 다가구주택",9,1,10,20040421.0,19990814.0,1,0,1.0,강남구,도곡동,37.48702457,127.03403858,서초119안전센터,583.0,강남소방서,3878.0,583.0,70.0,132.0,역삼119안전센터,강남소방서,2004.0,21.0,0.7085,14.0,64.3,주택,63.01,35.29,1.0,-0.6590459647059633,82.0,2.4203681286504293,3914.0,남부순환로351길,6m미만,6m미만,API,교차,2.5,5.0,1.0,1.3,91.0,151.0,19780.0,4131.0,1303.0,4166089.0,0.1293,87.5
203744.366865286,444937.751251156,서울특별시 강남구 역삼동 691-16번지,11680,10100,0,691,16,서울스테이2,1024122503,서울특별시 강남구 봉은사로48길 50-2 (역삼동),749.0,21.0,철근콘크리트구조,01000,다가구주택,3,1,4,20021226.0,20000426.0,0,0,0.0,강남구,역삼동,37.50389942,127.0423471,역삼119안전센터,750.0,강남소방서,2269.0,750.0,90.0,150.0,역삼119안전센터,강남소방서,2002.0,23.0,0.625,0.0,0.0,없음,0.15,29.01,0.0,-0.5436351150517237,386.0,1.4080558529014031,3915.0,언주로,폭40-50m,6m미만,API,교차,0.0,40.0,0.04,0.94,85.0,145.0,19314.0,3515.0,23.0,3005086.0,0.1322,64.29
202877.40116449,444457.496397057,서울특별시 강남구 역삼동 638-6번지,11680,10100,0,638,6,헥사 스테이 역삼,102416645,서울특별시 강남구 테헤란로19길 34-5 (역삼동),106.56,11.0,연와조,01000,주거시설,2,1,3,19910601.0,19910107.0,0,0,0.0,강남구,역삼동,37.49957541,127.03254024,역삼119안전센터,910.0,강남소방서,3247.0,910.0,109.0,168.0,역삼119안전센터,강남소방서,1991.0,34.0,0.545,3.0,100.0,사무,96.72,56.2,0.0,0.091124558046594,435.0,1.4996230464268938,3916.0,테헤란로,폭50-70m,폭50-70m,공식폭보완,교차,0.0,50.0,0.0,0.93,101.0,161.0,18884.0,3533.0,13.0,3122010.0,0.4183,0.0
202569.321009817,445035.552569444,서울특별시 강남구 논현동 189-3번지,11680,10800,0,189,3,안느스테이,102413805,서울특별시 강남구 봉은사로13길 22 (논현동),491.63,21.0,철근콘크리트조,02000,공동주택 (다세대주택),4,1,5,19931111.0,19930723.0,0,0,0.0,강남구,논현동,37.50478463,127.02905821,역삼119안전센터,1451.0,서초소방서,3356.0,1451.0,174.0,234.0,영동119안전센터,강남소방서,1993.0,32.0,0.2745,10.0,40.0,상업,39.48,68.62,0.0,-0.0242862916076455,200.0,1.088711217685398,3917.0,봉은사로16길,폭8-10m,폭6-8m,API,교차,14.39,8.0,0.7,1.14,198.0,258.0,19006.0,1927.0,497.0,4166336.0,0.1451,0.0
202375.726355792,444430.258838556,서울특별시 강남구 역삼동 619-12번지,11680,10100,0,619,12,행복한 하루,1024111534,서울특별시 강남구 봉은사로18길 72 (역삼동),657.81,21.0,철근콘크리트조,01000,주거시설,3,1,4,19961113.0,19960228.0,0,0,0.0,강남구,역삼동,37.49933142,127.02686676,서초119안전센터,1251.0,서초소방서,3089.0,1251.0,150.0,210.0,역삼119안전센터,강남소방서,1996.0,29.0,0.3745,8.0,50.0,기타,48.93,60.76,0.0,-0.1974025660890049,881.0,2.085423613357384,3918.0,강남대로,폭50-70m,6m미만,API,교차,0.0,50.0,0.0,0.93,140.0,200.0,19800.0,4733.0,155.0,2102001.0,0.1408,27.27
205432.229145592,444895.312203108,서울특별시 강남구 대치동 951-9번지,11680,10600,0,951,9,티토스테이,102411144,서울특별시 강남구 영동대로85길 17-10 (대치동),322.56,11.0,연와조,02000,주거시설,2,1,3,19860910.0,19860412.0,0,0,0.0,강남구,대치동,37.50350866,127.06143575,삼성119안전센터,898.0,강남소방서,889.0,889.0,107.0,168.0,삼성119안전센터,강남소방서,1986.0,39.0,0.5555,20.0,75.0,주택,73.84,57.41,1.0,0.379651682182193,287.0,1.2769218039721035,3919.0,역삼로88길,폭6-8m,6m미만,API,교차,6.07,6.0,0.85,1.22,131.0,191.0,20663.0,2055.0,603.0,4166669.0,0.4272,36.84
202458.570530369,445053.860318704,서울특별시 강남구 논현동 179-13번지,11680,10800,0,179,13,슬로우 논현,102417322,서울특별시 강남구 봉은사로11길 28 (논현동),413.83,21.0,철근콘크리트조,02000,주거시설,4,1,5,19911230.0,19910704.0,0,0,0.0,강남구,논현동,37.50494989,127.02780572,역삼119안전센터,1552.0,서초소방서,3252.0,1552.0,186.0,246.0,영동119안전센터,강남소방서,1991.0,34.0,0.224,3.0,66.7,기타,64.73,75.92,0.0,0.091124558046594,53.0,0.4201352978559581,3920.0,논현로105길,폭8-10m,폭6-8m,API,교차,30.69,8.0,0.7,1.14,212.0,272.0,19398.0,1924.0,87.0,4166109.0,0.148,14.29
