구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도
강남구,삼성동,강남 스테이2,2022,17,76.5,2.41789593950504,0.1036,0.45,37.50353936,127.05099033
강남구,역삼동,더코지코너,1982,13,92.3,0.911479174876933,0.4342,0.85,37.50277492,127.0317927
강남구,역삼동,여니하우스,1996,10,100.0,1.7688319645843504,0.1408,0.04,37.49204242,127.04010632
강남구,역삼동,브릭맨션,1989,16,87.5,0.8346467428336448,0.4218,0.7,37.50081487,127.03227864
강남구,논현동,나비잠,1986,15,86.7,1.4142257458090683,0.4272,0.85,37.51634947,127.0309866
강남구,일원동,까사 레만소,1994,0,0.0,0.3513978868378886,0.1436,0.55,37.48092916,127.07807945
강남구,일원동,젠 스테이,1985,1,0.0,0.1000834585569825,0.4289,0.0,37.48820312,127.08537495
강남구,논현동,어반 팀버 강남,1993,20,85.0,1.3081996727223473,0.4148,0.7,37.50388033,127.02577701
강남구,역삼동,선릉 게스트 하우스 해날,1996,3,0.0,1.0688401303344397,0.1408,0.0,37.50317601,127.04424659
강남구,역삼동,까사 도로,1992,11,81.8,0.6729444732424258,0.4165,0.85,37.50091623,127.02894777
강남구,논현동,청화스테이,1995,6,50.0,0.5975906649987398,0.1422,0.04,37.50729724,127.03996557
강남구,삼성동,코엑스 민박,2006,12,75.0,0.6931471805599453,0.1265,0.85,37.50892838,127.05420101
강남구,대치동,대치 스테이,1997,16,100.0,0.3903362265118643,0.1394,0.85,37.49827346,127.05739629
강남구,삼성동,율 스테이,1996,3,33.3,1.3687807786271822,0.1408,0.08,37.5103692,127.04405414
강남구,논현동,네스트,1997,12,91.7,0.7667272160538028,0.1394,0.85,37.51052077,127.04070968
강남구,삼성동,한캄,1996,3,33.3,0.1053605156578263,0.4095,0.7,37.51053483,127.0486236
강남구,역삼동,와이 하우스,2016,3,0.0,0.2405904649179304,0.1122,0.0,37.50323243,127.04330642
강남구,역삼동,서울스테이 강남,1984,4,25.0,1.7369512327330598,0.4307,0.0,37.48891081,127.03219635
강남구,역삼동,윰스테이,2002,11,54.5,0.7090205297162355,0.1322,0.7,37.49529588,127.03674263
강남구,역삼동,리마 오아시스,1995,23,100.0,0.820660500858905,0.1422,1.0,37.50276638,127.03473932
강남구,역삼동,코맘하우스,2022,14,71.4,0.9768212316141874,0.1036,0.25,37.49440836,127.03569462
강남구,청담동,미미미 펜트하우스,2020,1,100.0,0.1684645221325284,0.1065,0.18,37.52108305,127.04032361
강남구,역삼동,어반팀버선릉,1997,24,100.0,1.2742448573112677,0.1394,0.85,37.5048467,127.04274732
강남구,대치동,수하우스,1997,5,20.0,0.7627404723591406,0.1394,0.85,37.49689863,127.0561327
강남구,논현동,에스엔제이,2017,5,60.0,0.6555015809435785,0.1108,0.0,37.50479472,127.02395812
강남구,삼성동,케이트 하우스,1989,14,7.1,0.5024573740954741,0.1509,0.7,37.51017237,127.04537728
강남구,삼성동,더 레이지 소울,2005,0,0.0,0.0,0.1279,0.45,37.50825042,127.05129024
강남구,역삼동,스테이 수,2022,18,27.8,0.5092243423990168,0.1036,1.0,37.50080062,127.03937933
강남구,역삼동,스테이 오하2,2025,8,50.0,1.807632818384345,0.1,0.45,37.50400476,127.04443541
강남구,역삼동,다움스테이,1994,10,30.0,0.0843411484337508,0.1436,0.25,37.49670349,127.04134464
강남구,삼성동,길동박스,2003,4,25.0,2.302585092994046,0.1308,0.55,37.50610203,127.05269154
강남구,논현동,웰컴서울,1996,19,89.5,1.423760978960068,0.1408,1.0,37.50576745,127.033287
강남구,역삼동,더밤스테이 강남,1995,7,0.0,1.7241941497322888,0.1422,1.0,37.49794255,127.03058829
강남구,청담동,청담A하우스,2002,4,75.0,2.289657858492586,0.1322,0.0,37.52350713,127.04034105
강남구,논현동,클로버스테이,2002,1,0.0,0.715072541188911,0.1322,0.08,37.50534447,127.02785958
강남구,대치동,가온재,2003,15,86.7,0.0695932917991952,0.1308,1.0,37.49961469,127.05202999
강남구,논현동,가든스테이 인 서울,1996,10,80.0,1.2449918237704811,0.1408,1.0,37.51343313,127.02811062
강남구,신사동,강남 신사동 가로수길,1996,8,87.5,1.3721686588562418,0.4095,0.7,37.51850406,127.01951117
강남구,삼성동,라라하우스,1996,0,0.0,0.0,0.1408,0.45,37.50834406,127.05096863
강남구,청담동,호스테이 청담,1997,15,100.0,0.7022796641232177,0.1394,1.0,37.51884999,127.0434973
강남구,역삼동,스윗모먼츠,1993,15,100.0,0.2956502421009577,0.4148,0.85,37.49447966,127.04371162
강남구,역삼동,강남미인,2002,8,50.0,1.9696266756726293,0.1322,0.0,37.50155579,127.02552273
강남구,논현동,진스테이,2002,22,95.5,0.650373364576659,0.1322,0.85,37.50760589,127.02544007
강남구,청담동,청담57스테이,1986,4,75.0,0.6019569424953488,0.4272,0.45,37.52073304,127.05076593
송파구,오금동,오금 스테이,1989,2,100.0,0.0,0.4218,0.7,37.50404851,127.1327622
강남구,삼성동,루미 그레이프 하우스,1992,16,68.8,0.2876820724517809,0.4165,1.0,37.51114725,127.04843353
강남구,삼성동,아몰프 펜트하우스 삼성,2004,14,78.6,1.423777454374631,0.1293,0.85,37.51105138,127.04763759
강남구,청담동,서울 몽샹,1987,5,60.0,1.360741286695273,0.4254,0.0,37.52436708,127.04900703
강남구,대치동,Stay 여운 ; 청월,1998,16,50.0,0.8395458835828857,0.138,0.7,37.4974769,127.05824989
강남구,역삼동,역삼동 제인,1987,22,90.9,0.9616464335949524,0.4254,0.7,37.49436382,127.03689153
강남구,대치동,하이 서울,1995,21,90.5,0.472253348979751,0.1422,0.85,37.501816,127.05791718
강남구,역삼동,스노어랙스,2003,11,36.4,0.2279320680460069,0.1308,0.85,37.49205457,127.04243172
강남구,삼성동,위드하우스,2022,0,0.0,0.0,0.1036,0.45,37.50796554,127.05065869
강남구,대치동,메종 서울,2004,21,85.7,0.7241918022419055,0.1293,0.7,37.50207006,127.05826307
강남구,신사동,더 케이스타일,2002,6,100.0,1.8766141400931968,0.1322,0.0,37.51758003,127.02266683
강남구,역삼동,잼잼스테이,2023,2,0.0,0.7400307664587957,0.1022,0.12,37.49201445,127.04123744
강남구,논현동,베이트 샬롬,2007,22,100.0,1.2044652938704876,0.1251,0.85,37.50953104,127.02852176
강남구,대치동,강남아이빌,2004,22,100.0,1.6483120651957657,0.1293,0.85,37.50293703,127.05321384
강남구,신사동,가로수길홈스테이,2004,24,91.7,1.3887665502652795,0.1293,0.35,37.52094846,127.02305744
강남구,일원동,정게스트하우스,1986,30,96.7,2.51939282585917,0.4272,0.7,37.49113755,127.08378888
강남구,일원동,예본의집,1986,24,100.0,2.16150649473414,0.4272,0.7,37.49213551,127.08401291
강남구,신사동,제이지 하우스(JG House),1996,8,87.5,0.575982765399628,0.1408,1.0,37.51693973,127.02285268
강남구,논현동,성모의 집,2001,2,0.0,3.373054653489989,0.1337,0.45,37.50778742,127.03834074
강남구,역삼동,야코리아 강남,1998,7,28.6,1.018125037755423,0.138,0.04,37.50187444,127.04282227
강남구,청담동,한강,1994,3,0.0,1.3816966518712612,0.1436,0.0,37.52470414,127.05144672
강남구,논현동,썬시티 게스트하우스,2009,10,60.0,1.3801176892281617,0.1222,0.0,37.5128639,127.02002384
강남구,청담동,청담 게스트하우스,1991,10,70.0,0.954099015414094,0.4183,0.85,37.52296261,127.04936852
강남구,역삼동,빅 존스 플레이스,1973,4,75.0,0.7400307664587957,0.45,0.85,37.50131644,127.0265212
강남구,일원동,로즈하우스,1985,1,0.0,0.0512932943875505,0.4289,0.0,37.48871079,127.08638925
강남구,청담동,앤하우스,1999,7,71.4,0.7553894894371662,0.1365,0.45,37.51883204,127.04679141
강남구,신사동,게스트하우스강남(guesthousegangnam),1984,26,92.3,0.5458486585555539,0.4307,0.85,37.5232255,127.02992318
성동구,성동,루엔성수,1994,11,27.3,1.6094379124341005,0.413,0.25,37.5377045,127.05956063
강남구,신사동,강남 가로수,2002,18,100.0,0.9129849437396556,0.1322,0.85,37.51928396,127.0202834
강남구,신사동,그린빌라트,1995,18,94.4,0.4908249570593211,0.1422,1.0,37.51952449,127.02435872
강남구,역삼동,24게스트하우스 강남센터,1983,21,100.0,0.2279320680460069,0.4324,0.85,37.50115056,127.03258808
강남구,역삼동,하루게스트하우스(Haru Guest House),1991,10,10.0,1.0094167098636386,0.148,1.0,37.4985488,127.03376122
강남구,역삼동,강남스테이힐(Gangnam Stay Hill),1985,7,71.4,0.3191807395111519,0.4289,0.85,37.5006903,127.02934896
강남구,역삼동,강남게스트하우스 마루,1992,2,0.0,2.20254373881382,0.1465,0.0,37.50059352,127.03612448
강남구,신사동,제나스위트 강남,1997,26,96.2,1.2682018716470194,0.4077,0.7,37.52131098,127.02335495
강남구,신사동,세계여행자의집,1974,2,50.0,1.30287687838485,0.1723,0.0,37.51602118,127.01987968
강남구,역삼동,해피투게더,1998,1,0.0,0.0,0.138,0.7,37.48972239,127.03608368
강남구,대치동,서울의 휴일 게스트하우스,1996,1,100.0,0.3964152725882465,0.1408,0.04,37.49687758,127.05453675
강남구,역삼동,홀리하우스,1992,11,63.6,0.3307415619122278,0.1465,0.12,37.49314893,127.04089849
강남구,삼성동,이끌라쎄(마가렛 앤드 컴퍼니) [ECLASSE(MarGaret & Company)],1996,0,0.0,0.0,0.1408,0.45,37.50850572,127.05097544
강남구,역삼동,강남비앤비,2002,13,76.9,1.1951338556587316,0.1322,0.85,37.49958615,127.02802639
강남구,신사동,빌라서울가로수길,1985,5,60.0,2.3392002312881983,0.4289,0.0,37.51836479,127.02421537
강남구,논현동,슬로우 아뜰리에,1993,9,33.3,2.509639311237986,0.1451,0.0,37.50583714,127.02366418
강남구,논현동,시스테이,1986,0,0.0,0.4071057975656243,0.4272,0.04,37.50841084,127.03901325
강남구,신사동,마이룸 신구,2010,28,96.4,1.0830909127654862,0.1208,0.45,37.52095387,127.02572481
강남구,청담동,민트스타 하우스 청담,1997,12,91.7,0.611957025829932,0.1394,1.0,37.51946375,127.04348811
강남구,역삼동,SM HOUSE(SMILE MAKE),2004,6,0.0,1.8271266130653463,0.1293,1.0,37.49900378,127.03329708
강남구,대치동,스테이대치,1996,9,55.6,0.8739661074693649,0.1408,0.85,37.49703997,127.05641479
강남구,역삼동,지제이(GJ),1995,9,44.4,0.4027948795522855,0.1422,0.7,37.49163749,127.03123623
강남구,역삼동,더엔케이,2001,16,62.5,0.7920871284148489,0.1337,0.7,37.49442339,127.03549257
강남구,삼성동,버브,2006,9,100.0,0.4146817632130883,0.1265,0.18,37.50770744,127.04581033
강남구,삼성동,서프라이즈미 게스트하우스,2004,13,46.2,0.9963334395476916,0.1293,0.08,37.51048565,127.05518173
강남구,논현동,스테이 희,2000,13,100.0,0.8953840470548414,0.1351,0.85,37.50495477,127.03117137
강남구,역삼동,어반 스페이스,2015,10,80.0,1.2675108251299236,0.1136,0.85,37.50619716,127.0402086
강남구,신사동,로로맨숀,1978,4,75.0,1.1353334771240884,0.4412,0.0,37.51889711,127.01904247
강남구,역삼동,여니 하우스,1996,10,60.0,1.1927096120472251,0.1408,0.7,37.48945708,127.03286225
강남구,삼성동,스위트 삼성,2023,0,0.0,0.0,0.1022,0.45,37.50783384,127.05257687
송파구,송파동,베러임팩트(BETTER IMPACT),2012,2,50.0,0.0535842461341063,0.1179,0.25,37.49992597,127.11921419
송파구,석촌동,레이크 게스트하우스,1996,29,100.0,1.1349799328389845,0.4095,0.85,37.50065453,127.09905264
송파구,송파동,해모로 하우스,2005,32,100.0,0.4266459301876114,0.1279,1.0,37.50860969,127.10800402
송파구,방이동,석촌별채,1984,24,100.0,1.94696001791815,0.4307,1.0,37.50887846,127.10930525
송파구,석촌동,편안,1995,0,0.0,0.0137933221323358,0.1422,1.0,37.49736931,127.09878763
송파구,잠실동,도담e하우스,1989,25,96.0,0.3364722366212129,0.1509,1.0,37.50186656,127.08479112
송파구,석촌동,그린스테이,1986,11,90.9,0.5985312041850962,0.1551,0.85,37.50216831,127.10284377
송파구,방이동,늘푸른 인더바인,2022,23,82.6,0.9221558513265532,0.1036,1.0,37.51059523,127.11756001
송파구,잠실동,K 하우스,1989,16,68.8,0.917889453237852,0.4218,0.85,37.50598335,127.08452337
송파구,방이동,더골든아워스테이,1990,6,50.0,0.3343691864244341,0.1494,0.7,37.50866577,127.12287125
송파구,방이동,Belle's house,1996,19,100.0,1.1010602703067498,0.1408,0.85,37.51038031,127.11086411
송파구,오금동,블루브릭스 송파,2023,1,0.0,0.0168071183163812,0.1022,0.35,37.50038009,127.13460447
송파구,방이동,원스테이,1996,5,100.0,0.4054651081081644,0.1408,0.55,37.50661475,127.11538982
송파구,방이동,잠시스테이,1988,14,78.6,0.791127588920149,0.4236,0.85,37.51120635,127.10818218
송파구,석촌동,호제하우스,1996,6,100.0,1.0266387890430206,0.4095,0.12,37.50361834,127.10288253
송파구,삼전동,부의유전자,2004,0,0.0,0.0,0.1293,1.0,37.49858114,127.0886558
송파구,송파동,온유스테이 Ⅱ,1996,12,75.0,0.4145975916714369,0.1408,0.35,37.5014519,127.10890295
송파구,잠실동,금하우스,2002,25,92.0,0.3756929497744942,0.1322,1.0,37.50560203,127.08187875
송파구,삼전동,라이프스테이 송파,1998,17,88.2,0.2672035411082402,0.138,0.85,37.50154317,127.09162599
송파구,오금동,메트로하우스,2008,3,33.3,0.0442060925044956,0.1237,0.25,37.50343875,127.12964039
송파구,잠실동,조이스하우스(Joy's house),2006,25,92.0,0.2836740510542421,0.1265,0.55,37.50581047,127.09402912
송파구,방이동,봉봉피아,1996,26,100.0,1.0837972028829692,0.1408,0.85,37.51009597,127.11068733
송파구,오금동,수정스테이,2022,19,84.2,0.2662679779479644,0.1036,0.85,37.50651661,127.13002728
송파구,석촌동,현스테이,2004,15,80.0,0.9051174312760298,0.1293,1.0,37.49768219,127.09827568
송파구,풍납동,다니엘스테이,1996,4,0.0,0.6496620686202065,0.1408,1.0,37.5250348,127.11531306
송파구,문정동,정스테이서울,1994,1,0.0,0.0574320490858754,0.1436,0.04,37.47791622,127.126368
송파구,잠실동,로맨스828,1995,17,70.6,0.2151113796169455,0.1422,0.7,37.50327782,127.08553121
송파구,송파동,스테이온기,1992,22,95.5,0.9750788058832884,0.1465,1.0,37.50401206,127.11205481
송파구,풍납동,순스테이,1990,5,40.0,2.5265793461885684,0.1494,0.0,37.52664323,127.1165356
송파구,석촌동,로므스테이,1995,31,100.0,0.7859289140109115,0.1422,0.85,37.50115544,127.09937276
송파구,가락동,블리스주주,2009,28,85.7,0.3707666075658022,0.1222,0.18,37.49396828,127.13396856
송파구,석촌동,번영 101호,1996,0,0.0,0.0540672212702757,0.1408,0.25,37.49696909,127.09862723
송파구,오금동,애플 하우스,1989,1,100.0,0.0,0.1509,0.35,37.50595758,127.12679854
송파구,석촌동,단감나무 집,1982,0,0.0,0.9382696385929304,0.4342,1.0,37.49898095,127.10414564
송파구,잠실동,Puerto Varas,1996,28,85.7,0.1484200051182733,0.1408,0.7,37.50285075,127.08565394
송파구,방이동,혀니스테이 잠실,1997,16,93.8,0.8493964970441248,0.1394,0.85,37.50911748,127.11380393
송파구,잠실동,Stay on,1997,0,0.0,0.0158733491562901,0.1394,0.25,37.5012854,127.08328638
송파구,삼전동,안녕스테이,1998,0,0.0,0.0,0.138,1.0,37.49758798,127.09076631
송파구,송파동,THE 718,1999,3,0.0,2.056238644600172,0.1365,0.55,37.50473663,127.10671581
송파구,석촌동,로렐스테이,1996,0,0.0,0.0137933221323358,0.1408,1.0,37.49738873,127.09891855
송파구,가락동,Atelier7419,1989,9,0.0,1.7723198123537711,0.1509,0.25,37.49376392,127.1200868
송파구,송파동,레몬트리 스테이,1986,3,0.0,0.7639732331285577,0.4272,0.7,37.50014312,127.11415546
송파구,석촌동,윤스테이,1995,25,92.0,1.6996847902818786,0.1422,0.55,37.4993143,127.09878541
송파구,석촌동,지니스테이,1992,20,80.0,0.4595323293784402,0.1465,1.0,37.49799753,127.09891
송파구,방이동,어반스테이 송파(Urban Stay_Songpa),1986,4,75.0,0.0571584138399486,0.4272,0.85,37.50564537,127.11829852
송파구,삼전동,AROME SONGPA,2003,24,91.7,0.7110047979599518,0.1308,1.0,37.50116237,127.09532028
송파구,송파동,스테이 노브(Stay NOV),1997,25,100.0,1.1891851041715569,0.1394,1.0,37.50520235,127.11061088
송파구,문정동,더아늑하우스(The Anuk House),1987,0,0.0,0.0291282729230236,0.4254,0.04,37.47739622,127.12585944
송파구,거여동,제이투어스,1987,6,50.0,0.478587372937127,0.1536,0.25,37.4933976,127.14455955
송파구,석촌동,레이크 하우스,2009,19,94.7,0.5516476182862459,0.1222,0.55,37.50407351,127.10118687
송파구,석촌동,쁘띠또뗄,1981,0,0.0,0.0273989741881144,0.4359,1.0,37.49948276,127.10649239
송파구,가락동,가락스테이,1989,10,90.0,0.3616132255793149,0.1509,0.25,37.48944959,127.12263903
송파구,삼전동,크래프트 샘,2019,0,0.0,0.0,0.1079,1.0,37.49993452,127.08641008
송파구,석촌동,Leo's Nest,1992,19,84.2,1.751612401214643,0.1465,1.0,37.50178424,127.09762424
송파구,석촌동,Yuri Stay,1988,0,0.0,0.0273989741881144,0.4236,0.25,37.49633185,127.10061768
송파구,석촌동,꿈꾸는다락방,2000,30,70.0,0.3961627154458508,0.1351,1.0,37.49827302,127.09938351
송파구,삼전동,순수게스트하우스,1996,27,92.6,0.2392296890658341,0.1408,0.55,37.50329838,127.09368885
송파구,삼전동,삼전가(Samjeonga),1987,28,96.4,0.866418901833982,0.1536,0.85,37.50211183,127.08902323
송파구,송파동,하우두유두,2018,5,40.0,0.655759648488325,0.1094,0.04,37.50579683,127.10651167
송파구,삼전동,소예,2004,0,0.0,0.0,0.1293,1.0,37.49636647,127.09182996
송파구,방이동,웰럭팜,2010,10,70.0,0.2113090936672069,0.1208,1.0,37.51093925,127.11145961
송파구,송파동,Kim's Family,2004,25,100.0,1.290066329025337,0.1293,1.0,37.50556314,127.10454666
송파구,방이동,Jamsil Cozy Mood,1997,25,96.0,0.6325225587435105,0.1394,0.55,37.50776511,127.11348652
송파구,석촌동,스테이 플러스,2001,16,81.2,1.528468849900433,0.1337,0.55,37.50060211,127.10475464
송파구,석촌동,소담스테이,1997,0,0.0,0.0273989741881144,0.1394,1.0,37.49918828,127.105236
송파구,방이동,하루재 잠실,1996,8,75.0,0.3077009393422728,0.1408,0.12,37.51096815,127.11090622
송파구,삼전동,소평(小平) 1,2000,30,86.7,0.4379642755011189,0.1351,0.85,37.50004058,127.09041796
송파구,삼전동,리네스 하우스,1996,27,66.7,0.5937747067467416,0.1408,0.85,37.49980984,127.09064046
송파구,석촌동,라움스테이,1996,0,0.0,0.0800427076735364,0.1408,0.25,37.4969482,127.09848666
송파구,석촌동,타야 스테이,2002,2,0.0,0.0137933221323358,0.1322,1.0,37.49994472,127.10797841
송파구,삼전동,초록3,1998,33,97.0,0.6183459674772469,0.138,0.85,37.50176728,127.08946239
송파구,방이동,더윤스테이,1988,11,90.9,1.088759992225098,0.1523,0.85,37.51112252,127.10920033
송파구,석촌동,JR스테이,2004,16,87.5,0.9218309122497704,0.1293,1.0,37.5028353,127.10103235
송파구,잠실동,류스테이,1997,30,100.0,0.504405055963068,0.1394,1.0,37.50535361,127.08152756
송파구,문정동,체커하우스,1990,0,0.0,0.2358701058534324,0.1494,0.04,37.48242591,127.12407389
