구조노후도,단속위험도,도로폭위험도,집중도,주변건물수,승인연도,총층수,연면적,업종그룹,위도,경도,Y_평균재산피해액,Y_최근접거리m
0.1451,0.3014753945841167,0.7,100.0,17,1993,5,626.21,외국인관광도시민박업,37.46967317,127.04752915,252.8,87.1
0.4377,0.0,0.0,0.0,1,1980,3,14.0,외국인관광도시민박업,37.50139648,127.01904817,1022.2,52.0
0.1036,0.4125322753312568,0.35,50.0,6,2022,3,583.66,외국인관광도시민박업,37.47046022,127.02450214,3757.8,48.1
0.1293,0.4196652374872793,0.04,94.4,18,2004,5,437.45,외국인관광도시민박업,37.50274922,127.02234287,2799.6,20.6
0.1094,0.1201443118420632,0.18,66.7,3,2018,3,84.0,외국인관광도시민박업,37.47011272,127.02442657,2436.6,39.6
0.1308,0.0758657507747134,0.12,0.0,6,2003,18,29482.62,외국인관광도시민박업,37.49072234,127.01465121,311.2,63.7
0.4148,0.3133498192003587,0.12,57.1,14,1993,3,46.0,외국인관광도시민박업,37.48366818,126.99589248,457.2,5.0
0.4254,0.6295933960849136,0.7,77.8,9,1987,4,74.0,외국인관광도시민박업,37.48652635,127.00918306,2449.2,94.7
0.4165,0.8171331603409365,0.85,100.0,29,1992,4,40.0,외국인관광도시민박업,37.47958025,126.98497065,2975.2,95.5
0.413,0.4456957948354932,0.04,40.0,5,1994,4,82.0,외국인관광도시민박업,37.48700314,127.01013857,518.4,48.4
0.4254,1.0628942060660302,0.12,83.3,6,1987,5,394.4,외국인관광도시민박업,37.54760491,127.04795232,1360.0,67.3
0.1293,0.0,1.0,0.0,0,2004,4,349.2,외국인관광도시민박업,37.60187469,126.96661108,115.4,227.4
0.1308,1.0129434941133115,0.85,100.0,28,2003,5,42.0,외국인관광도시민박업,37.5090821,127.02582967,149.4,24.4
0.4113,1.5316095001664756,0.85,57.1,7,1995,4,35.0,외국인관광도시민박업,37.51523852,127.03611427,9529.0,31.8
0.1394,0.5985312041850962,0.7,0.0,6,1997,5,90.0,외국인관광도시민박업,37.51043084,127.04562003,1324.8,40.2
0.1094,2.0632215978130723,0.0,33.3,6,2018,6,28.0,외국인관광도시민박업,37.51781045,127.02488407,638.2,25.3
0.148,0.7476353658440151,0.85,73.3,15,1991,4,77.0,외국인관광도시민박업,37.49295383,127.03436374,243.8,43.7
0.1408,1.7930919144618336,0.0,28.6,7,1996,3,50.0,외국인관광도시민박업,37.4889495,127.03232512,6329.6,55.0
0.1322,1.0016505808253118,0.45,70.6,17,2002,8,163.0,외국인관광도시민박업,37.51918378,127.0291096,10259.2,29.3
0.1293,0.7731898882334818,0.7,100.0,6,2004,5,73.0,외국인관광도시민박업,37.50922544,127.04458529,578.0,80.5
0.1337,0.6851150088626811,0.85,66.7,15,2001,3,38.0,외국인관광도시민박업,37.49985292,127.02731147,1354.4,14.2
0.4254,0.1466034741918754,0.18,0.0,1,1987,3,249.0,외국인관광도시민박업,37.48756492,127.08227436,208.8,192.8
0.4148,0.8953840470548414,0.0,57.1,7,1993,4,50.0,외국인관광도시민박업,37.50522732,127.02446954,980.4,23.5
0.4113,0.0,0.45,0.0,0,1995,4,357.64,외국인관광도시민박업,37.50772316,127.05200133,663.6,87.7
0.1308,0.0,0.18,0.0,1,2003,5,391.22,외국인관광도시민박업,37.5082253,127.04728433,235.4,155.8
0.1293,1.988422143292668,0.0,0.0,4,2004,5,194.0,외국인관광도시민박업,37.49935671,127.03312922,525.8,7.9
0.1011,1.9157454490090464,0.85,91.7,12,2024,23,70.0,외국인관광도시민박업,37.50558602,127.03752985,4412.0,74.2
0.4095,0.7529021110619605,0.85,90.0,10,1996,4,32.0,외국인관광도시민박업,37.51586899,127.02852665,2451.8,32.2
0.1022,2.4191327980424364,0.45,78.9,19,2023,15,42.0,외국인관광도시민박업,37.50335065,127.05122781,371.2,22.5
0.4236,0.3513978868378886,0.35,66.7,6,1988,3,34.0,외국인관광도시민박업,37.49144409,127.08115924,133.8,76.0
0.1408,0.3805261597609123,0.04,0.0,1,1996,4,53.0,외국인관광도시민박업,37.50862076,127.0389364,967.8,29.5
0.1293,0.3209077200801014,0.7,100.0,16,2004,5,54.0,외국인관광도시민박업,37.49976088,127.05283185,690.2,10.6
0.1436,1.3346536032125136,0.45,60.0,15,1994,4,48.0,외국인관광도시민박업,37.52016566,127.03122538,3172.8,47.5
0.1351,1.1277405615911331,0.7,66.7,12,2000,4,55.0,외국인관광도시민박업,37.50668776,127.02991935,74.2,9.7
0.1394,0.7476353658440151,0.85,78.6,14,1997,4,54.0,외국인관광도시민박업,37.49373646,127.0434077,2742.8,39.4
0.1394,1.2214197179296566,0.25,80.0,20,1997,4,70.0,외국인관광도시민박업,37.49448236,127.03449672,112.4,40.7
0.1394,1.4337608983588144,0.08,57.1,7,1997,4,45.0,외국인관광도시민박업,37.51209946,127.04936231,731.4,12.7
0.1322,0.8484400649659807,0.85,61.5,13,2002,7,146.0,외국인관광도시민박업,37.49340357,127.0411789,12090.2,33.6
0.1394,0.5376622777195503,0.7,75.0,12,1997,4,105.0,외국인관광도시민박업,37.49033739,127.03581098,8697.2,71.0
0.1408,1.0446362874663122,0.0,33.3,6,1996,5,109.0,외국인관광도시민박업,37.51281808,127.02036698,3051.2,50.3
0.4183,3.614290597122864,0.85,91.3,23,1991,3,38.0,외국인관광도시민박업,37.48370802,127.03762683,213.0,5.8
0.1408,1.1403938226830648,0.04,0.0,1,1996,4,55.0,외국인관광도시민박업,37.50507993,127.04148518,100215.8,51.0
0.1322,1.33500106673234,0.85,100.0,18,2002,5,53.0,외국인관광도시민박업,37.50561615,127.04332484,159.4,42.1
0.1408,2.0228711901914416,0.45,93.8,16,1996,4,57.0,외국인관광도시민박업,37.50449677,127.04361221,588.6,30.2
0.4218,0.3364722366212129,0.0,40.0,10,1989,3,41.0,외국인관광도시민박업,37.4920257,127.03110524,220.0,19.8
0.1422,0.5811968552230635,0.85,85.7,14,1995,5,113.0,외국인관광도시민박업,37.51310491,127.0399731,2275.2,58.8
0.1408,1.0094167098636386,0.85,60.0,10,1996,4,44.0,외국인관광도시민박업,37.48881443,127.03274613,8378.6,29.7
0.1194,0.1061601958283906,0.7,33.3,6,2011,4,50.0,외국인관광도시민박업,37.49239084,127.03298882,9852.0,45.5
0.1408,0.5054055562966515,0.45,100.0,2,1996,4,60.0,외국인관광도시민박업,37.49544082,127.05496781,1633.8,47.5
0.413,1.7823645396665868,0.0,0.0,2,1994,4,50.0,외국인관광도시민박업,37.52074019,127.03116682,1680.2,45.0
0.1394,1.357560341804087,0.7,89.5,19,1997,4,30.0,외국인관광도시민박업,37.51138335,127.020135,7265.2,24.9
0.1394,0.837396789404492,0.85,50.0,10,1997,5,658.75,외국인관광도시민박업,37.51460092,127.02425605,13017.0,11.2
0.1351,0.7678443237670619,0.0,87.5,8,2000,4,43.0,외국인관광도시민박업,37.51506078,127.02016128,11032.0,17.4
0.4095,0.9771094719091942,0.85,71.4,14,1996,3,44.0,외국인관광도시민박업,37.522993,127.03424394,9397.6,21.7
0.1422,0.0137933221323358,0.45,0.0,0,1995,4,50.0,외국인관광도시민박업,37.50851652,127.05075837,486.6,180.2
0.1308,0.0,0.0,0.0,0,2003,26,83.0,외국인관광도시민박업,37.51213515,127.0596223,9866.2,53.6
0.1394,0.8952713646500796,0.85,54.5,11,1997,4,36.0,외국인관광도시민박업,37.49294738,127.04385039,264.8,70.1
0.1351,3.0584989056258443,0.85,100.0,19,2000,3,177.0,외국인관광도시민박업,37.50644002,127.0272716,987.6,34.7
0.1222,0.7005091770010144,0.85,14.3,7,2009,13,85.0,외국인관광도시민박업,37.51570214,127.03724037,264.6,53.1
0.1365,0.6348290101388586,0.12,66.7,12,1999,3,201.0,외국인관광도시민박업,37.5079169,127.03381868,517.8,21.8
0.148,1.706984729270138,0.7,60.0,10,1991,6,81.0,외국인관광도시민박업,37.50555946,127.02461441,1901.8,15.7
0.148,0.5475802444240785,0.0,100.0,4,1991,4,54.0,외국인관광도시민박업,37.5047485,127.02440713,1442.8,30.3
0.1422,1.1622267376623028,0.0,76.9,13,1995,4,58.0,외국인관광도시민박업,37.50371116,127.02540894,143.8,7.8
0.1394,0.3035651186247839,0.08,0.0,2,1997,5,636.98,외국인관광도시민박업,37.50627772,127.0312039,271.6,50.6
0.1308,0.8709429118956958,0.12,85.7,7,2003,5,1072.32,외국인관광도시민박업,37.50863018,127.03316025,158.0,38.6
0.4113,0.1606823816904734,0.85,100.0,9,1995,4,458.09,외국인관광도시민박업,37.51835146,127.04522728,8169.4,45.1
0.1,1.8449842304653528,0.45,71.4,7,2025,6,765.22,외국인관광도시민박업,37.50410281,127.04427545,1417.0,19.5
0.4148,1.808667425877756,0.0,62.5,8,1993,4,452.16,외국인관광도시민박업,37.51954018,127.02860776,12249.8,63.2
0.4095,0.0,0.7,0.0,0,1996,5,427.38,외국인관광도시민박업,37.50946391,127.0472064,1350.8,145.8
0.1408,1.000896816062535,0.85,72.7,11,1996,5,38.0,외국인관광도시민박업,37.49757216,127.05523735,296.4,13.4
0.1394,1.1829534371018604,0.7,86.7,15,1997,5,655.75,외국인관광도시민박업,37.50425687,127.03824516,1425.6,45.9
0.4254,1.0068047394149868,0.35,89.5,19,1987,3,25.0,외국인관광도시민박업,37.49133577,127.08174129,5753.0,76.7
0.1293,2.4203681286504293,1.0,85.7,14,2004,10,55.0,외국인관광도시민박업,37.48702457,127.03403858,561.8,50.2
0.1322,1.4080558529014031,0.04,0.0,0,2002,4,749.0,외국인관광도시민박업,37.50389942,127.0423471,100640.6,68.8
0.4183,1.4996230464268938,0.0,0.0,3,1991,3,34.0,외국인관광도시민박업,37.49957541,127.03254024,1257.2,63.2
0.1451,1.088711217685398,0.7,70.0,10,1993,5,48.0,외국인관광도시민박업,37.50478463,127.02905821,2768.2,21.8
0.1408,2.085423613357384,0.0,37.5,8,1996,4,48.0,외국인관광도시민박업,37.49933142,127.02686676,248.4,33.5
0.4272,1.2769218039721035,0.85,90.0,20,1986,3,48.0,외국인관광도시민박업,37.50350866,127.06143575,416.6,39.2
0.148,0.4201352978559581,0.7,33.3,3,1991,5,413.83,외국인관광도시민박업,37.50494989,127.02780572,7484.6,14.5
0.4183,0.7731898882334818,0.85,66.7,15,1991,4,437.76,외국인관광도시민박업,37.50890835,127.05479533,1894.6,49.0
0.1451,1.294179072212085,0.0,0.0,0,1993,7,658.38,외국인관광도시민박업,37.50255735,127.04170132,1138.0,21.2
0.1036,2.41789593950504,0.45,76.5,17,2022,11,1998.8326,외국인관광도시민박업,37.50353936,127.05099033,761.8,7.4
0.4342,0.911479174876933,0.85,92.3,13,1982,3,37.0,외국인관광도시민박업,37.50277492,127.0317927,604.8,43.4
0.1408,1.7688319645843504,0.04,100.0,10,1996,6,43.0,외국인관광도시민박업,37.49204242,127.04010632,5647.0,65.9
0.4218,0.8346467428336448,0.7,87.5,16,1989,3,249.63,외국인관광도시민박업,37.50081487,127.03227864,616.4,42.0
0.4272,1.4142257458090683,0.85,86.7,15,1986,3,302.96,외국인관광도시민박업,37.51634947,127.0309866,427.4,16.7
0.1436,0.3513978868378886,0.55,0.0,0,1994,4,63.0,외국인관광도시민박업,37.48092916,127.07807945,6394.8,145.7
0.4289,0.1000834585569825,0.0,0.0,1,1985,3,80.0,외국인관광도시민박업,37.48820312,127.08537495,5487.2,89.5
0.4148,1.3081996727223473,0.7,85.0,20,1993,4,498.56,외국인관광도시민박업,37.50388033,127.02577701,143.8,20.6
0.1408,1.0688401303344397,0.0,0.0,3,1996,4,128.0,외국인관광도시민박업,37.50317601,127.04424659,881.4,62.5
0.4165,0.6729444732424258,0.85,81.8,11,1992,3,66.0,외국인관광도시민박업,37.50091623,127.02894777,7015.8,14.0
0.1422,0.5975906649987398,0.04,50.0,6,1995,4,654.0,외국인관광도시민박업,37.50729724,127.03996557,634.4,36.3
0.1265,0.6931471805599453,0.85,75.0,12,2006,8,141.0,외국인관광도시민박업,37.50892838,127.05420101,9153.8,75.2
0.1394,0.3903362265118643,0.85,100.0,16,1997,5,49.0,외국인관광도시민박업,37.49827346,127.05739629,878.8,24.2
0.1408,1.3687807786271822,0.08,33.3,3,1996,4,46.0,외국인관광도시민박업,37.5103692,127.04405414,625.0,40.7
0.1394,0.7667272160538028,0.85,91.7,12,1997,4,654.42,외국인관광도시민박업,37.51052077,127.04070968,2575.6,61.1
0.4095,0.1053605156578263,0.7,33.3,3,1996,4,464.22,외국인관광도시민박업,37.51053483,127.0486236,537.0,73.8
0.1122,0.2405904649179304,0.0,0.0,3,2016,6,798.86,외국인관광도시민박업,37.50323243,127.04330642,1056.4,46.0
0.4307,1.7369512327330598,0.0,25.0,4,1984,3,55.0,외국인관광도시민박업,37.48891081,127.03219635,6329.6,59.4
0.1322,0.7090205297162355,0.7,54.5,11,2002,8,70.0,외국인관광도시민박업,37.49529588,127.03674263,3649.6,54.6
0.1422,0.820660500858905,1.0,100.0,23,1995,4,539.36,외국인관광도시민박업,37.50276638,127.03473932,1726.2,8.5
0.1036,0.9768212316141874,0.25,71.4,14,2022,7,54.0,외국인관광도시민박업,37.49440836,127.03569462,186.2,54.0
0.1065,0.1684645221325284,0.18,100.0,1,2020,17,112.0,외국인관광도시민박업,37.52108305,127.04032361,253.4,68.3
0.1394,1.2742448573112677,0.85,100.0,24,1997,4,66.0,외국인관광도시민박업,37.5048467,127.04274732,645.0,21.4
0.1394,0.7627404723591406,0.85,20.0,5,1997,4,31.0,외국인관광도시민박업,37.49689863,127.0561327,1154.0,12.1
0.1108,0.6555015809435785,0.0,60.0,5,2017,5,76.0,외국인관광도시민박업,37.50479472,127.02395812,1524.4,14.2
0.1509,0.5024573740954741,0.7,7.1,14,1989,4,83.0,외국인관광도시민박업,37.51017237,127.04537728,1349.8,7.0
0.1279,0.0,0.45,0.0,0,2005,6,43.0,외국인관광도시민박업,37.50825042,127.05129024,291.6,150.5
0.1036,0.5092243423990168,1.0,27.8,18,2022,6,25.0,외국인관광도시민박업,37.50080062,127.03937933,294.6,24.4
0.1,1.807632818384345,0.45,50.0,8,2025,6,27.0,외국인관광도시민박업,37.50400476,127.04443541,1057.4,35.7
0.1436,0.0843411484337508,0.25,30.0,10,1994,4,66.0,외국인관광도시민박업,37.49670349,127.04134464,1768.8,66.3
0.1308,2.302585092994046,0.55,25.0,4,2003,6,35.0,외국인관광도시민박업,37.50610203,127.05269154,984.2,18.9
0.1408,1.423760978960068,1.0,89.5,19,1996,6,59.0,외국인관광도시민박업,37.50576745,127.033287,3622.6,47.9
0.1422,1.7241941497322888,1.0,0.0,7,1995,4,130.0,외국인관광도시민박업,37.49794255,127.03058829,1397.0,28.2
0.1322,2.289657858492586,0.0,75.0,4,2002,6,95.0,외국인관광도시민박업,37.52350713,127.04034105,871.4,60.5
0.1322,0.715072541188911,0.08,0.0,1,2002,5,96.0,외국인관광도시민박업,37.50534447,127.02785958,10176.8,58.3
0.1308,0.0695932917991952,1.0,86.7,15,2003,7,126.0,외국인관광도시민박업,37.49961469,127.05202999,589.8,45.5
0.1408,1.2449918237704811,1.0,80.0,10,1996,4,66.0,외국인관광도시민박업,37.51343313,127.02811062,1241.6,47.9
0.4095,1.3721686588562418,0.7,87.5,8,1996,5,38.0,외국인관광도시민박업,37.51850406,127.01951117,251.2,61.4
0.1408,0.0,0.45,0.0,0,1996,4,41.0,외국인관광도시민박업,37.50834406,127.05096863,291.6,170.0
0.1394,0.7022796641232177,1.0,100.0,15,1997,4,54.0,외국인관광도시민박업,37.51884999,127.0434973,49574.0,12.3
0.4148,0.2956502421009577,0.85,100.0,15,1993,4,93.0,외국인관광도시민박업,37.49447966,127.04371162,3061.2,15.1
0.1322,1.9696266756726293,0.0,50.0,8,2002,5,58.0,외국인관광도시민박업,37.50155579,127.02552273,510.8,11.8
0.1322,0.650373364576659,0.85,95.5,22,2002,4,91.0,외국인관광도시민박업,37.50760589,127.02544007,1105.6,25.2
0.4272,0.6019569424953488,0.45,75.0,4,1986,3,48.0,외국인관광도시민박업,37.52073304,127.05076593,575.2,76.3
0.4218,0.0,0.7,100.0,2,1989,5,50.0,외국인관광도시민박업,37.50404851,127.1327622,36480.8,47.2
0.4165,0.2876820724517809,1.0,68.8,16,1992,3,52.0,외국인관광도시민박업,37.51114725,127.04843353,427.6,72.6
0.1293,1.423777454374631,0.85,78.6,14,2004,6,97.0,외국인관광도시민박업,37.51105138,127.04763759,46465.6,40.8
0.4254,1.360741286695273,0.0,60.0,5,1987,3,43.0,외국인관광도시민박업,37.52436708,127.04900703,1814.2,35.4
0.138,0.8395458835828857,0.7,50.0,16,1998,4,66.0,외국인관광도시민박업,37.4974769,127.05824989,1987.6,17.3
0.4254,0.9616464335949524,0.7,90.9,22,1987,3,48.0,외국인관광도시민박업,37.49436382,127.03689153,2597.4,34.7
0.1422,0.472253348979751,0.85,90.5,21,1995,4,42.0,외국인관광도시민박업,37.501816,127.05791718,878.8,23.3
0.1308,0.2279320680460069,0.85,36.4,11,2003,5,57.0,외국인관광도시민박업,37.49205457,127.04243172,425.0,33.9
0.1036,0.0,0.45,0.0,0,2022,5,36.0,외국인관광도시민박업,37.50796554,127.05065869,359.0,157.2
0.1293,0.7241918022419055,0.7,85.7,21,2004,5,66.0,외국인관광도시민박업,37.50207006,127.05826307,1080.4,54.8
0.1322,1.8766141400931968,0.0,100.0,6,2002,6,30.0,외국인관광도시민박업,37.51758003,127.02266683,4760.8,24.3
0.1022,0.7400307664587957,0.12,0.0,2,2023,5,30.0,외국인관광도시민박업,37.49201445,127.04123744,1478.0,21.6
0.1251,1.2044652938704876,0.85,100.0,22,2007,7,30.0,외국인관광도시민박업,37.50953104,127.02852176,70.2,57.1
0.1293,1.6483120651957657,0.85,100.0,22,2004,33,36.0,외국인관광도시민박업,37.50293703,127.05321384,15626.2,29.9
0.1293,1.3887665502652795,0.35,91.7,24,2004,7,106.0,외국인관광도시민박업,37.52094846,127.02305744,532.8,41.2
0.4272,2.51939282585917,0.7,96.7,30,1986,3,27.0,외국인관광도시민박업,37.49113755,127.08378888,8941.8,87.4
0.4272,2.16150649473414,0.7,100.0,24,1986,3,185.0,외국인관광도시민박업,37.49213551,127.08401291,5329.6,80.4
0.1408,0.575982765399628,1.0,87.5,8,1996,4,90.0,외국인관광도시민박업,37.51693973,127.02285268,2952.4,29.7
0.1337,3.373054653489989,0.45,0.0,2,2001,5,76.0,외국인관광도시민박업,37.50778742,127.03834074,990.0,51.9
0.138,1.018125037755423,0.04,28.6,7,1998,6,1132.05,외국인관광도시민박업,37.50187444,127.04282227,1227.4,23.8
0.1436,1.3816966518712612,0.0,0.0,3,1994,20,85.0,외국인관광도시민박업,37.52470414,127.05144672,5804.8,33.8
0.1222,1.3801176892281617,0.0,60.0,10,2009,7,80.0,외국인관광도시민박업,37.5128639,127.02002384,2502.6,72.5
0.4183,0.954099015414094,0.85,70.0,10,1991,4,100.0,외국인관광도시민박업,37.52296261,127.04936852,1276.2,62.7
0.45,0.7400307664587957,0.85,75.0,4,1973,3,179.0,외국인관광도시민박업,37.50131644,127.0265212,816.6,48.8
0.4289,0.0512932943875505,0.0,0.0,1,1985,3,165.0,외국인관광도시민박업,37.48871079,127.08638925,23578.4,149.7
0.1365,0.7553894894371662,0.45,71.4,7,1999,18,115.0,외국인관광도시민박업,37.51883204,127.04679141,279.4,29.7
0.4307,0.5458486585555539,0.85,92.3,26,1984,4,187.0,외국인관광도시민박업,37.5232255,127.02992318,191.8,63.0
0.413,1.6094379124341005,0.25,27.3,11,1994,3,179.79,외국인관광도시민박업,37.5377045,127.05956063,221.0,17.7
0.1322,0.9129849437396556,0.85,100.0,18,2002,7,122.0,외국인관광도시민박업,37.51928396,127.0202834,610.0,20.6
0.1422,0.4908249570593211,1.0,94.4,18,1995,5,53.0,외국인관광도시민박업,37.51952449,127.02435872,441.6,29.0
0.4324,0.2279320680460069,0.85,100.0,21,1983,3,193.0,외국인관광도시민박업,37.50115056,127.03258808,615.8,34.9
0.148,1.0094167098636386,1.0,10.0,10,1991,4,84.0,외국인관광도시민박업,37.4985488,127.03376122,3411.2,28.8
0.4289,0.3191807395111519,0.85,71.4,7,1985,3,195.0,외국인관광도시민박업,37.5006903,127.02934896,11418.6,56.2
0.1465,2.20254373881382,0.0,0.0,2,1992,5,154.0,외국인관광도시민박업,37.50059352,127.03612448,1467.8,76.2
0.4077,1.2682018716470194,0.7,96.2,26,1997,6,214.0,외국인관광도시민박업,37.52131098,127.02335495,202.6,18.0
0.1723,1.30287687838485,0.0,50.0,2,1974,10,131.0,외국인관광도시민박업,37.51602118,127.01987968,11225.8,57.4
0.138,0.0,0.7,0.0,1,1998,5,179.0,외국인관광도시민박업,37.48972239,127.03608368,8629.0,81.9
0.1408,0.3964152725882465,0.04,100.0,1,1996,5,108.0,외국인관광도시민박업,37.49687758,127.05453675,1919.2,70.4
0.1465,0.3307415619122278,0.12,63.6,11,1992,4,185.0,외국인관광도시민박업,37.49314893,127.04089849,11769.2,36.1
0.1408,0.0,0.45,0.0,0,1996,4,86.0,외국인관광도시민박업,37.50850572,127.05097544,1548.4,162.4
0.1322,1.1951338556587316,0.85,76.9,13,2002,5,61.0,외국인관광도시민박업,37.49958615,127.02802639,2663.2,17.3
0.4289,2.3392002312881983,0.0,60.0,5,1985,3,229.0,외국인관광도시민박업,37.51836479,127.02421537,409.0,7.3
0.1451,2.509639311237986,0.0,33.3,9,1993,4,454.58,외국인관광도시민박업,37.50583714,127.02366418,1272.2,64.0
0.4272,0.4071057975656243,0.04,0.0,0,1986,3,246.33,외국인관광도시민박업,37.50841084,127.03901325,1288.6,40.3
0.1208,1.0830909127654862,0.45,96.4,28,2010,6,35.0,외국인관광도시민박업,37.52095387,127.02572481,675.0,26.8
