구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,시설규모/연면적,위험점수_AHP,AHP_매칭방식,업종그룹,공통_3등급,업종군별_3등급,x_5181,y_5181
중구,명동,무드온 명동,1956,7,14.3,1.155343917473199,0.48,1.0,37.56042879,126.98317648,관광숙박업,"영업, 점포",4,289.69,37.93,exact,기존숙박군,보통,보통,198513.57,451211.1
중구,(남산동,더큐브 호텔,2003,0,0.0,0.0425596144187959,0.1308,0.85,37.55609169,126.98541188,외국인관광도시민박업,근린생활시설및단독주택,4,870.63,11.3,exact,외국인관광도시민박업,안전,안전,198711.0,450729.7
중구,황학동,SINDANG GRAND JOY 호스텔,1955,25,84.0,0.2986770404591526,0.9051,0.7,37.56332856,127.01860099,관광숙박업,관광숙박시설(호스텔),2,200.2,44.4,exact,기존숙박군,보통,보통,201643.41,451532.97
중구,태평로1가,글로카로카호스텔,1971,2,0.0,0.041672696400568,0.1766,0.55,37.56555219,126.97585864,관광숙박업,"호텔, 관람집회시설, 근린생활시설, 업무시설",26,2280.0,68.91,exact,기존숙박군,위험,위험,197867.16,451779.88
중구,서소문동,ENA 스위트 호텔,2017,3,0.0,0.3113518165376857,0.1108,0.18,37.55956061,126.97310353,관광숙박업,숙박시설(관광호텔),28,14134.9,45.96,exact,기존숙박군,보통,보통,197623.56,451114.95
중구,남대문로4가,호텔 그레이스리 서울,2018,3,100.0,1.0595929651036675,0.1094,0.25,37.55884724,126.97618148,관광숙박업,업무시설,26,17909.0,34.65,exact,기존숙박군,안전,보통,197895.49,451035.7
중구,(광희동,더 페이즈,2018,21,100.0,0.6931471805599453,0.1094,1.0,37.56088977,127.00776838,관광숙박업,숙박시설,5,168.0,43.87,exact,기존숙박군,보통,보통,200686.36,451262.16
중구,을지로5가,머큐어 앰배서더 서울 동대문(MERCURE AMBASSADOR SEOUL DONGDAEMUN),2021,31,58.1,0.9496384970203852,0.105,0.25,37.56466188,127.00107824,관광숙박업,"관광호텔,근린생활시설",24,1382005.0,38.97,exact,기존숙박군,보통,보통,200095.26,451680.79
중구,무학동,로밍 타이거,1991,28,82.1,0.6554068525770982,0.148,0.7,37.56131454,127.01446136,관광숙박업,숙박시설,6,225.0,33.86,exact,기존숙박군,안전,보통,201277.71,451309.38
중구,(남산동,어반 스위트 스테이 (Urban Suite Stay),2001,0,0.0,1.13560085803745,0.1337,0.12,37.55599413,126.98473806,관광숙박업,근린생활시설,6,221.0,11.23,exact,기존숙박군,안전,안전,198651.46,450718.89
중구,충무로3가,MOREN SEOUL MYEONGDONG,1955,1,0.0,1.519252194795509,0.4817,0.7,37.55945274,126.99012549,관광숙박업,"근린생활시설, 위락시설",5,210.0,38.73,exact,기존숙박군,보통,보통,199127.53,451102.69
중구,(인현동,이랑 스테이,1971,22,54.5,0.0994449297057108,0.4535,0.85,37.5614873,126.9924598,관광숙박업,숙박시설,6,70.0,29.09,exact,기존숙박군,안전,안전,199333.8,451328.48
중구,을지로6가,하이 동대문 호스텔,1961,25,60.0,1.8674258023017924,0.4712,1.0,37.5646535,127.00666628,관광숙박업,숙박시설,6,243.0,52.21,exact,기존숙박군,위험,위험,200588.96,451679.88
중구,을지로5가,안온 스테이,1968,14,64.3,0.1943595353534336,0.1808,0.08,37.56281707,127.001911,관광숙박업,숙박시설,7,124.0,53.04,exact,기존숙박군,위험,위험,200168.84,451476.04
중구,명동,하이 서울 호스텔 명동 명동 웨스트,1967,4,0.0,0.481258947477698,0.1823,0.12,37.55926806,126.98767512,관광숙박업,"근린생활시설, 사무실, 숙박시설",8,159.0,27.17,exact,기존숙박군,안전,안전,198911.03,451082.21
중구,황학동,유어모먼트,1995,15,73.3,0.1725257551322526,0.1422,0.85,37.56647742,127.02231807,관광숙박업,"근린생활시설, 관광숙박시설(호스텔)",5,104.0,38.01,exact,기존숙박군,보통,보통,201971.73,451882.53
중구,중림동,라서울 스테이,1963,25,76.0,1.1301819904368455,0.3278,0.18,37.55608468,126.96814345,관광숙박업,"영업용, 대중음식점, 숙박시",5,100.0,67.54,exact,기존숙박군,위험,위험,197185.18,450729.3
중구,명동,하이 서울 호스텔,1961,24,20.8,0.3457963134963362,0.6113,0.7,37.5583226,126.98161125,관광숙박업,근린생활시설,5,181.0,39.96,exact,기존숙박군,보통,보통,198375.23,450977.37
중구,북창동,한 스위트 서울,1969,14,100.0,0.5684437020589881,0.1794,1.0,37.55960572,126.97683678,관광숙박업,"제2종근린생활시설, 근린생활시설",10,541.0,54.86,exact,기존숙박군,위험,위험,197953.41,451119.87
중구,충무로2가,올스테이인,1955,3,0.0,2.841286274533761,0.4817,0.25,37.55898959,126.98911126,관광숙박업,관광숙박시설,3,272.0,29.89,exact,기존숙박군,안전,안전,199037.92,451051.29
중구,충무로3가,트레블로지 명동 남산,1990,2,0.0,1.3201915862543043,0.1494,0.08,37.55981918,126.98998281,관광숙박업,호텔,16,5164.0,25.83,exact,기존숙박군,안전,안전,199114.93,451143.36
중구,남대문로5가,스테이 한가온 명동,1967,6,0.0,0.6931471805599453,0.4606,0.08,37.55543671,126.97494606,관광숙박업,숙박시설,3,112.0,60.48,exact,기존숙박군,위험,위험,197786.23,450657.2
중구,충무로4가,제이빌스,2006,2,0.0,1.0543572796640688,0.1265,0.7,37.55987697,126.99371678,관광숙박업,숙박시설,7,100.0,24.7,exact,기존숙박군,안전,안전,199444.85,451149.74
중구,다동,호텔 미드시티 명동,1970,2,0.0,0.0714589639821449,0.178,0.35,37.56491356,126.98031531,관광숙박업,"근린생활시설, 관광숙박시설",10,6314.0,51.32,exact,기존숙박군,보통,위험,198260.88,451708.91
중구,명동,헨나호텔서울명동,2021,4,0.0,0.4909442532121617,0.105,0.12,37.55927368,126.98753085,관광숙박업,관광호텔,9,3171.0,6.45,exact,기존숙박군,안전,안전,198898.28,451082.84
중구,을지로3가,아르보 스테이,1931,32,65.6,0.3669189783089517,0.6692,0.25,37.56344317,126.99317659,관광숙박업,숙박시설,3,143.0,50.48,exact,기존숙박군,보통,위험,199397.15,451545.55
중구,(필동,라임스테이 명동 호스텔,1967,2,0.0,0.0266682470821613,0.1823,0.45,37.55847797,126.99426166,관광숙박업,숙박시설,6,142.0,46.35,exact,기존숙박군,보통,보통,199492.98,450994.47
중구,충무로2가,호스텔 고울,1989,3,0.0,0.0386148361277795,0.1509,0.04,37.56006354,126.98895997,관광숙박업,근린생활시설,8,42.0,20.92,exact,기존숙박군,안전,안전,199024.56,451170.49
중구,주교동,먼슬리브 을지로 광장시장 호텔 스테이[Monthliv Euljiro Gwangjang Market Hotel Stay],1998,27,74.1,0.6931471805599453,0.138,0.7,37.56590912,126.99838824,관광숙박업,숙박시설,6,314.0,42.09,exact,기존숙박군,보통,보통,199857.6,451819.22
중구,서소문동,THE VILLA 23,2024,2,0.0,1.0620228412358177,0.1011,0.7,37.56112681,126.97475999,관광숙박업,제2종근린생활시설,15,1144.31,31.39,exact,기존숙박군,안전,안전,197769.96,451288.74
중구,황학동,FRGE (에프알지이),2025,73,79.5,0.0281312502503589,0.1,1.0,37.56738069,127.02003395,관광숙박업,"근린생활시설, 관광숙박시설",6,416.26,35.17,exact,기존숙박군,안전,보통,201769.92,451982.74
중구,충무로2가,트래비스타 호스텔,2024,4,0.0,0.2647841083585263,0.1011,0.7,37.55986394,126.98891523,관광숙박업,관광숙박시설,12,1154.53,3.91,exact,기존숙박군,안전,안전,199020.61,451148.34
중구,(명동,HISTAY HOSTEL,1968,0,0.0,1.4455626827148471,0.1808,0.08,37.56027363,126.98140792,관광숙박업,"영업, 근린생활시설, 사무실, 숙박시설",7,780.14,23.94,exact,기존숙박군,안전,안전,198357.31,451193.91
중구,명동,르메르디앙 서울 명동,2022,9,11.1,0.5121362399431111,0.1036,1.0,37.55896817,126.98192631,관광숙박업,"관광숙박시설,판매시설,제2종근린생활시설",20,20544.0,13.79,exact,기존숙박군,안전,안전,198403.08,451049.01
중구,명동,MOK HOSTEL,1954,7,42.9,1.1668880572200644,0.2009,0.45,37.55934315,126.98332654,관광숙박업,근린생활시설,7,1269.41,34.03,exact,기존숙박군,안전,보통,198526.81,451090.61
중구,(남산동,올리브 호스텔,1993,0,0.0,2.677441572623574,0.4148,0.85,37.55561712,126.98432036,관광숙박업,숙박시설,5,421.0,15.34,exact,기존숙박군,안전,안전,198614.55,450677.05
중구,(회현동,남산스토리 나인,1990,0,0.0,0.0192578166044145,0.42,0.25,37.5530029,126.97995879,관광숙박업,"관광숙박시설(호스텔), 근린생활시설",5,535.0,23.3,exact,기존숙박군,안전,안전,198229.1,450386.97
중구,(저동,(주)조선호텔앤리조트 포포인츠 조선 명동,2020,2,0.0,0.4075593497112791,0.1065,0.08,37.56283151,126.98864042,관광숙박업,숙박시설(관광호텔),29,20570.0,24.23,exact,기존숙박군,안전,안전,198996.37,451477.7
중구,을지로4가,코스모하버 인 명동2,1976,42,64.3,0.6087088614133708,0.1694,0.25,37.56414615,126.99675538,관광숙박업,"제1종근린생활시설, 제2종근린생활시설, 숙박시설",6,221.0,41.03,exact,기존숙박군,보통,보통,199713.34,451623.56
중구,황학동,모먼트맨션,1990,47,89.4,1.4319548452276067,0.1494,1.0,37.56394721,127.02058063,관광숙박업,"근린생활시설,관광숙박시설",5,189.0,45.52,exact,기존숙박군,보통,보통,201818.3,451601.67
중구,(필동,G3호텔,2020,12,41.7,0.0285363072649343,0.1065,0.08,37.55907589,126.9921215,관광숙박업,숙박시설,23,427.0,15.57,exact,기존숙박군,안전,안전,199303.89,451060.84
중구,(만리동,유에이치 스위트 더 서울,2019,27,63.0,0.5933967777928858,0.1079,1.0,37.55355582,126.96738568,관광숙박업,"제2종근린생활시설, 관광숙박시설",13,627.0,35.72,exact,기존숙박군,안전,보통,197118.13,450448.65
중구,(남산동,보로인 명동,1986,0,0.0,2.0880996044229505,0.4272,0.85,37.55514884,126.98432696,관광숙박업,관광숙박시설,3,262.0,20.04,exact,기존숙박군,안전,안전,198615.12,450625.07
중구,남학동,홈즈레드 명동,2018,0,0.0,0.6931471805599453,0.1094,0.7,37.55807414,126.99051213,관광숙박업,관광호텔,16,5464.0,0.0,exact,기존숙박군,안전,안전,199161.68,450949.67
중구,을지로6가,노보텔 앰배서더 서울 동대문 호텔,2018,12,66.7,0.3220202100326725,0.1094,0.08,37.56352003,127.00356135,관광숙박업,"관광호텔,가족호텔,근린생활시설",25,24505.0,37.53,exact,기존숙박군,안전,보통,200314.65,451554.07
중구,(회현동,(주)조선호텔앤리조트 레스케이프,2018,41,75.6,0.2297880940328783,0.1094,0.85,37.55715446,126.97870364,관광숙박업,"숙박시설(관광호텔),판매시설",33,27476.0,28.27,exact,기존숙박군,안전,안전,198118.3,450847.77
중구,충무로2가,호텔롯데 엘세븐명동,2015,24,79.2,0.8695457190507778,0.1136,0.7,37.55861521,126.98619248,관광숙박업,"관광호텔,근린생활시설",22,15016.0,16.81,exact,기존숙박군,안전,안전,198780.02,451009.77
중구,을지로5가,라마다 바이 윈덤 서울 동대문 (RAMADA BY WYNDHAM SEOUL DONGDAEMUN),2006,22,86.4,0.780879174428781,0.1265,0.7,37.56322588,127.00182446,관광숙박업,관광숙박시설,17,12469.0,45.9,exact,기존숙박군,보통,보통,200161.19,451521.42
중구,(광희동,케이 게스트하우스 동대문프리미엄점,2008,32,81.2,2.688099414682861,0.1237,0.18,37.56094517,127.00596078,관광숙박업,업무시설,13,993.0,47.11,exact,기존숙박군,보통,보통,200526.66,451268.3
중구,(광희동,96번지,1988,24,58.3,0.9088557533866368,0.1523,0.7,37.56206664,127.0089649,관광숙박업,"근린생활시설, 숙박시설",8,409.0,41.36,exact,기존숙박군,보통,보통,200792.07,451392.79
중구,남대문로4가,코트야드 메리어트 서울 명동,2016,10,50.0,0.8166206081401566,0.1122,0.25,37.55844079,126.97613718,관광숙박업,관광숙박시설,25,31836.0,29.18,exact,기존숙박군,안전,안전,197891.57,450990.59
중구,을지로5가,트레블로지 동대문 호텔,2016,41,80.5,0.5931547759524908,0.1122,0.85,37.563663,127.00109712,관광숙박업,숙박시설(관광호텔),24,8176.0,43.7,exact,기존숙박군,보통,보통,200096.93,451569.93
중구,(필동,픽셀스테이 명동점,1995,2,0.0,0.3039956479433046,0.1422,0.7,37.55888617,126.99138527,관광숙박업,"숙박시설(호스텔),근린생활시설",6,306.0,27.1,exact,기존숙박군,안전,안전,199238.84,451039.79
중구,명동,호텔 28,1972,14,57.1,1.3130221600135648,0.4518,0.35,37.56160377,126.98318249,관광숙박업,"소매점,일반음식점,숙박시설,사무소",6,4669.0,38.43,exact,기존숙박군,보통,보통,198514.13,451341.51
중구,명동,호텔스카이파크명동Ⅱ,1995,26,73.1,2.1351521486938414,0.1422,0.85,37.56217058,126.98426358,관광숙박업,"관광숙박시설,근린생활시설",25,7112.0,37.59,exact,기존숙박군,안전,보통,198609.65,451404.4
중구,(명동,알로프트서울명동호텔,2016,6,0.0,0.9245514488815216,0.1122,0.7,37.55952462,126.98113677,관광숙박업,관광숙박시설(관광호텔),25,12964.0,20.79,exact,기존숙박군,안전,안전,198333.34,451110.79
중구,(남산동,원투쓰리호스텔,1996,0,0.0,2.6556884490078847,0.1408,0.12,37.55587082,126.98398358,관광숙박업,숙박시설,6,386.0,12.8,exact,기존숙박군,안전,안전,198584.8,450705.21
중구,쌍림동,영빈호텔,1993,25,80.0,0.4660897299245992,0.1451,0.85,37.56030545,127.00475169,관광숙박업,"근린생활시설, 관광숙박시설(호스텔)",8,3109.0,57.73,exact,기존숙박군,위험,위험,200419.83,451197.29
중구,을지로6가,호텔 스카이파크 킹스타운 동대문지점,1996,8,75.0,2.502938151671187,0.1408,0.12,37.56589354,127.00694427,관광숙박업,"판매시설,숙박시설",29,25758.0,34.72,exact,기존숙박군,안전,보통,200613.51,451817.52
중구,초동,나인트리 바이 파르나스 서울 명동Ⅱ,2017,25,48.0,0.6931471805599453,0.1108,0.25,37.5615963,126.99013673,관광숙박업,관광숙박시설(관광호텔),22,25608.0,17.43,exact,기존숙박군,안전,안전,199128.55,451340.6
중구,(남산동,남산호스텔,1987,0,0.0,2.978187963903081,0.1536,0.12,37.5553408,126.98379252,관광숙박업,관광숙박시설(호스텔),6,999.0,18.47,exact,기존숙박군,안전,안전,198567.9,450646.39
중구,(저동,G2 호텔,1976,9,66.7,1.85077964762718,0.1694,0.08,37.56060529,126.98968153,관광숙박업,관광숙박시설,17,6601.0,28.37,exact,기존숙박군,안전,안전,199088.32,451230.61
중구,(남산동,오요 5 롯지B (OYO 5 Lodge B),1963,1,100.0,1.5410659661456148,0.4676,0.7,37.55646209,126.98424233,관광숙박업,"근린생활시설,관광숙박시설",3,167.0,39.73,exact,기존숙박군,보통,보통,198607.67,450770.83
중구,(남산동,오요5 롯지A(OYO 5 Lodge A),1963,1,100.0,1.4914374618404542,0.4676,0.12,37.55634977,126.98417952,관광숙박업,관광숙박시설(호스텔),3,279.0,40.08,exact,기존숙박군,보통,보통,198602.12,450758.37
중구,쌍림동,호텔더디자이너스 디디피,2017,29,65.5,0.6931471805599453,0.1108,0.85,37.56105995,127.00331236,관광숙박업,관광숙박시설,22,2965.0,44.4,exact,기존숙박군,보통,보통,200292.66,451281.03
중구,북창동,호텔 토마스 명동,2018,23,60.9,0.2050498078715107,0.1094,0.85,37.56039746,126.97757525,관광숙박업,숙박시설(관광호텔),15,6027.0,30.35,exact,기존숙박군,안전,안전,198018.68,451207.73
중구,(남산동,호텔룩홈,2012,5,60.0,0.017241806434506,0.1179,0.85,37.55558838,126.9850216,관광숙박업,관광숙박시설,4,485.0,19.65,exact,기존숙박군,안전,안전,198676.51,450673.85
중구,명동,사보이호텔,1957,21,76.2,0.5986563371390229,0.1966,0.08,37.55897352,126.98351716,관광숙박업,"호텔, 근린생활시설",9,4830.0,31.65,exact,기존숙박군,안전,안전,198543.64,451049.58
중구,명동,메트로호텔,1960,8,50.0,1.036539860025732,0.1922,0.35,37.56237712,126.98294095,관광숙박업,"영업, 근린생활시설",10,4275.0,43.97,exact,기존숙박군,보통,보통,198492.8,451427.35
중구,예장동,오리엔스 호텔 앤 레지던스,2002,0,0.0,1.0986122886681098,0.1322,0.85,37.55730627,126.99049245,관광숙박업,호텔,9,10422.0,8.65,exact,기존숙박군,안전,안전,199159.93,450864.45
중구,충무로2가,이비스 스타일 앰배서더 서울 명동,2015,15,26.7,1.2881257692367702,0.1136,0.7,37.55893191,126.98857126,관광숙박업,호텔,24,7407.0,10.38,exact,기존숙박군,안전,안전,198990.2,451044.9
중구,충무로3가,홉인 서울 명동 (HOP INN SEOUL MYEONGDONG),2015,33,75.8,0.0516500095542754,0.1136,1.0,37.56058087,126.99202564,관광숙박업,호텔,14,3384.0,18.14,exact,기존숙박군,안전,안전,199295.43,451227.88
중구,충무로4가,호텔 도마,1976,15,53.3,0.0909717782057266,0.1694,0.45,37.55857874,126.99502482,관광숙박업,호텔,7,2312.0,36.87,exact,기존숙박군,안전,보통,199560.41,451005.65
중구,을지로2가,트레블로지 명동 을지로 호텔,2015,6,0.0,0.1177830356563834,0.1136,0.08,37.56386051,126.98858496,관광숙박업,호텔,19,9974.0,28.78,exact,기존숙박군,안전,안전,198991.48,451591.91
중구,오장동,모닝스카이호텔,2014,9,33.3,2.712598247600114,0.115,0.85,37.5613481,126.99911036,관광숙박업,관광숙박시설,18,1130.0,29.27,exact,기존숙박군,안전,안전,199921.4,451313.0
중구,예장동,하센영인호텔,2013,0,0.0,0.0,0.1165,0.85,37.55378191,126.99241512,관광숙박업,호텔,5,1258.0,20.83,exact,기존숙박군,안전,안전,199329.78,450473.27
중구,남대문로5가,호텔마누,1985,15,33.3,4.29898464197175,0.1565,0.7,37.55439108,126.97410212,관광숙박업,"관광호텔,근린생활시설",13,4321.0,43.05,exact,기존숙박군,보통,보통,197711.63,450541.17
중구,명동,나인트리 바이 파르나스 서울 명동Ⅰ,1968,23,60.9,0.8744840006913605,0.1808,0.85,37.55883796,126.98523766,관광숙박업,"근린생활시설,관광숙박시설",17,6814.0,31.3,exact,기존숙박군,안전,안전,198695.66,451034.51
중구,명동,더 그랜드호텔 명동,1978,34,76.5,0.7798304197287472,0.1665,0.7,37.55890463,126.986388,관광숙박업,호텔,9,2215.0,35.2,exact,기존숙박군,안전,보통,198797.3,451041.89
