사각지대_위험순위,구,동,숙소명,업종,주변건물수_검증상태,주변건물수_보정출처,사각지대_위험도점수,고립위험_정규화,밀집사각지대_정규화,도로폭위험도_정규화,구조노후도_정규화,단속위험도_정규화,주변건물수,집중도,도로폭위험도,구조노후도,단속위험도,위험점수_AHP 
3059,강남구,역삼동,어반팀버선릉,외국인관광도시민박업,원본유지,,44.0422262630563,0.7927927927927928,-2.220446049250313e-16,0.85,0.04377777777777776,0.19252078990945945,24,100.0,0.85,0.1394,1.2742448573112677,53.43
3060,송파구,방이동,라 트리 호텔(La TREE HOTEL),숙박업,원본유지,,44.03739668405099,0.7567567567567568,-2.220446049250313e-16,0.85,0.05655555555555557,0.26350512428207806,28,100.0,0.85,0.1509,1.7440716384423396,97.46
3061,마포구,연남동,Super 7,외국인관광도시민박업,원본유지,,44.03738631938227,0.8468468468468469,0.05737704918032771,0.7,0.03577777777777778,0.14756926863129438,18,94.4,0.7,0.1322,0.9767224710590728,39.05
3062,마포구,동교동,바이브스테이,외국인관광도시민박업,원본유지,,44.03406879635672,0.9459459459459459,-2.220446049250313e-16,0.7,0.024666666666666656,0.0037307125499077723,7,100.0,0.7,0.1222,0.0246926125903715,32.7
3063,중구,황학동,The Market Place,외국인관광도시민박업,원본유지,,44.02939511429271,0.7387387387387387,0.17110655737704916,0.7,0.06122222222222222,0.22220498517083628,30,83.3,0.7,0.1551,1.4707167976820796,39.92
3064,중구,을지로5가,미리네 스테이,관광숙박업,원본유지,,44.02242570898643,0.9459459459459459,0.4395491803278688,0.08,0.00399999999999999,0.05755559962139648,7,57.1,0.08,0.1036,0.3809454909338458,32.97
3065,마포구,서교동,코스모하버 홍대,관광숙박업,원본유지,,44.021623568837775,0.7477477477477478,-2.220446049250313e-16,1.0,0.05655555555555557,0.13347460428888533,29,100.0,1.0,0.1509,0.88343356671638,30.32
3066,성동구,성동,모나크,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,43.996666666666655,1.0,-2.220446049250313e-16,0.25,0.3497777777777778,0.0,1,100.0,0.25,0.4148,0.0,62.77
3067,마포구,신수동,레일파크 스테이,외국인관광도시민박업,원본유지,,43.99485301271272,0.6756756756756757,-2.220446049250313e-16,1.0,0.3477777777777778,0.008635846493160007,37,100.0,1.0,0.413,0.0571584138399486,51.51
3068,용산구,효창동,옥상달빛,외국인관광도시민박업,원본유지,,43.9919609634888,0.7027027027027027,0.12090163934426224,0.7,0.3536666666666667,0.07828890546726462,34,88.2,0.7,0.4183,0.5181738305930786,62.49
3069,마포구,성산동,블루스프링 하우스,외국인관광도시민박업,원본유지,,43.98907563901023,0.8738738738738738,0.06864754098360648,0.7,0.00399999999999999,0.0980359489168348,15,93.3,0.7,0.1036,0.6488743568819572,44.96
3070,마포구,연남동,연남 스테이션 2,외국인관광도시민박업,원본유지,,43.979251103957694,0.7747747747747747,-2.220446049250313e-16,0.7,0.387,0.03714226578937291,26,100.0,0.7,0.4483,0.2458349625162804,82.29
3071,종로구,누상동,리슬로우 스테이,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,43.97198068790924,0.990990990990991,-2.220446049250313e-16,0.55,0.04222222222222223,0.026930844659415337,2,100.0,0.55,0.138,0.1782482314063188,52.78
3072,용산구,서계동,현스네스트,외국인관광도시민박업,원본유지,,43.96360946009628,0.6306306306306306,0.024590163934426257,0.85,0.3458888888888889,0.23076005173348987,42,97.6,0.85,0.4113,1.5273405502468995,52.06
3073,송파구,마천동,해강,숙박업,원본유지,,43.960582400022695,0.5675675675675675,0.06249999999999989,1.0,0.39277777777777784,0.1302700578994114,49,93.9,1.0,0.4535,0.8622235106038794,49.02
3074,마포구,연남동,민스테이2,외국인관광도시민박업,원본유지,,43.95707905804802,0.8288288288288288,0.10245901639344257,0.7,0.007222222222222213,0.1527037591891226,20,90.0,0.7,0.1065,1.0107063238746714,33.68
3075,종로구,관수동,종로아이엠티호텔,숙박업,원본유지,,43.956097245648074,0.8918918918918919,0.4733606557377049,0.12,0.018333333333333326,0.07984452764518428,13,53.8,0.12,0.1165,0.5284700877456995,28.91
3076,송파구,풍납동,슬로우송파,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,43.95437985474583,1.0,-2.220446049250313e-16,0.55,0.04377777777777776,0.0031808792052779294,1,100.0,0.55,0.1394,0.0210534091978323,57.97
3077,마포구,연남동,Steady 게스트하우스,외국인관광도시민박업,원본유지,,43.951950404790146,0.8558558558558559,0.18032786885245888,0.55,0.04377777777777776,0.09891809374128971,17,82.4,0.55,0.1394,0.6547130432206848,52.49
3078,강남구,신사동,로데오 원 스테이,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,43.940711139005565,0.990990990990991,-2.220446049250313e-16,0.0,0.3477777777777778,0.26929065251028117,2,100.0,0.0,0.413,1.7823645396665868,39.97
3079,마포구,대흥동,휘진 서강,외국인관광도시민박업,원본유지,,43.93426712810759,0.7387387387387387,0.06864754098360648,0.55,0.35555555555555557,0.20814180794975176,30,93.3,0.55,0.42,1.377636298376776,58.55
3080,종로구,원서동,하우스다 동촌,외국인관광도시민박업,원본유지,,43.91556166515419,0.6936936936936937,0.1465163934426229,1.0,0.021555555555555564,0.09217474557927545,35,85.7,1.0,0.1194,0.6100805818613318,29.05
3081,마포구,노고산동,그랜드(Grand),숙박업,원본유지,,43.914423060646826,0.990990990990991,-2.220446049250313e-16,0.45,0.05488888888888889,0.11042700284192146,2,100.0,0.45,0.1494,0.7308875085427923,29.1
3082,영등포구,대림동,미도여관,숙박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,43.91064447489331,0.963963963963964,0.20491803278688525,0.0,0.40066666666666667,0.0042363386944582115,5,80.0,0.0,0.4606,0.028039220064393,49.26
3083,중구,남산동,에코하우스,외국인관광도시민박업,원본유지,,43.91049521155925,0.7747747747747747,0.117827868852459,0.85,0.04377777777777776,0.06867693671508648,26,88.5,0.85,0.1394,0.4545547183046879,29.0
3084,성동구,하왕십리동,둥지,외국인관광도시민박업,원본유지,,43.90957152857897,0.6216216216216217,0.07172131147540972,0.85,0.3615555555555556,0.16967034726537913,43,93.0,0.85,0.4254,1.123003741792269,47.14
3085,영등포구,당산동,G모텔,숙박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,43.89271060868767,0.972972972972973,0.2561475409836065,0.12,0.06599999999999999,0.12838038233076587,4,75.0,0.12,0.1594,0.8497162412514853,35.24
3086,마포구,동교동,나비호스텔,관광숙박업,원본유지,,43.883089057179944,0.7477477477477478,-2.220446049250313e-16,1.0,0.013555555555555543,0.167238970178363,29,100.0,1.0,0.1122,1.1069110914828049,45.92
3087,중구,을지로5가,라마다 바이 윈덤 서울 동대문 (RAMADA BY WYNDHAM SEOUL DONGDAEMUN),관광숙박업,원본유지,,43.87663108223053,0.8108108108108107,0.1393442622950819,0.7,0.029444444444444454,0.11798005275225694,22,86.4,0.7,0.1265,0.780879174428781,45.9
3088,마포구,동교동,온하루 게스트 하우스,외국인관광도시민박업,원본유지,,43.87325615242386,0.8378378378378378,0.10758196721311475,0.7,0.03422222222222222,0.09226394336692732,19,89.5,0.7,0.1308,0.6106709587357068,48.78
3089,송파구,풍납동,Groove City guest house,외국인관광도시민박업,원본유지,,43.8662720884954,0.8108108108108107,-2.220446049250313e-16,0.85,0.023111111111111124,0.15941513623002446,22,100.0,0.85,0.1208,1.055127176728371,43.16
3090,마포구,연남동,와이즈하우스,외국인관광도시민박업,원본유지,,43.863409723339245,0.8018018018018018,0.044057377049180224,0.7,0.04533333333333335,0.24927994128617195,23,95.7,0.7,0.1408,1.6499188651996697,55.32
3091,마포구,동교동,DW Design Residence 3,외국인관광도시민박업,원본유지,,43.86019458075553,0.8828828828828829,0.1465163934426229,0.18,0.35755555555555557,0.1310421651779234,14,85.7,0.18,0.4218,0.867333887147624,46.94
3092,강남구,논현동,썬시티 게스트하우스,외국인관광도시민박업,원본유지,,43.856634150915596,0.918918918918919,0.4098360655737705,0.0,0.024666666666666656,0.2085167118185348,10,60.0,0.0,0.1222,1.3801176892281617,73.76
3093,강서구,마곡동,골든호텔,숙박업,통계추정,구+동 중앙값,43.84263076626478,0.918918918918919,0.5210040983606558,0.04,0.011999999999999997,0.03202577579263336,10,49.15,0.04,0.1108,0.2119702507160845,3.43
3094,용산구,이태원동,다온,외국인관광도시민박업,원본유지,,43.836404585385644,0.7387387387387387,0.06864754098360648,1.0,0.026333333333333334,0.0808398606571772,30,93.3,1.0,0.1237,0.5350579371537586,39.44
3095,용산구,서계동,송송송  서울 스테이,외국인관광도시민박업,원본유지,,43.83572880756097,0.33333333333333337,0.5327868852459017,1.0,0.3497777777777778,0.08444385128730685,75,48.0,1.0,0.4148,0.5589118104336285,56.64
3096,용산구,후암동,라운드 하우스,외국인관광도시민박업,원본유지,,43.8318173940633,0.6126126126126126,0.3258196721311475,1.0,0.03899999999999999,0.019265500666593535,44,68.2,1.0,0.1351,0.1275133202989596,47.45
3097,종로구,누상동,류진스(Ryujeans),외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,43.82879880285787,0.990990990990991,-2.220446049250313e-16,0.55,0.04222222222222223,0.017385385655990758,2,100.0,0.55,0.138,0.1150693297847871,54.89
3098,송파구,잠실동,Houston Family 2,외국인관광도시민박업,원본유지,,43.82715073444531,0.7117117117117118,0.09323770491803263,1.0,0.03577777777777778,0.10105467063387191,33,90.9,1.0,0.1322,0.6688544879909007,67.4
3099,마포구,상암동,STAY PUZZLE,외국인관광도시민박업,원본유지,,43.82514514821433,1.0,-2.220446049250313e-16,0.55,0.03422222222222222,0.0041207876587339735,1,100.0,0.55,0.1308,0.0272744179196592,45.13
3100,중구,회현동,남산 데이지,외국인관광도시민박업,통계추정,구+동+업종 중앙값,43.81934350506706,0.9819819819819819,-2.220446049250313e-16,0.08,0.3066666666666667,0.24333160904651313,3,100.0,0.08,0.376,1.6105484067181275,12.01
3101,강남구,역삼동,역삼 게하,외국인관광도시민박업,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m_사용승인일유효.csv,43.807606101167856,1.0,0.2561475409836065,0.0,0.05011111111111112,0.1955325743219374,1,75.0,0.0,0.1451,1.294179072212085,26.84
3102,영등포구,영등포동,아늑호텔 영등포점,숙박업,원본유지,,43.78891877143521,0.8648648648648649,0.5758196721311475,0.04,0.026333333333333334,0.06715033723613249,16,43.8,0.04,0.1237,0.444450554821118,20.39
3103,서초구,방배동,Amy's Wine House,외국인관광도시민박업,원본유지,,43.78639067224308,0.8558558558558559,0.06045081967213117,0.7,0.007222222222222213,0.13427239936747817,17,94.1,0.7,0.1065,0.8887139641039206,44.54
3104,강서구,화곡동,호텔에스,숙박업,원본유지,,43.772198953804214,0.8918918918918919,0.4733606557377049,0.04,0.03744444444444446,0.12847353041114914,13,53.8,0.04,0.1337,0.8503327640823577,45.51
3105,송파구,방이동,초이스모텔,숙박업,원본유지,,43.7687973974766,0.7657657657657657,-2.220446049250313e-16,0.85,0.06122222222222222,0.2199108174894315,27,100.0,0.85,0.1551,1.4555323006144405,96.9
3106,용산구,서계동,에스제이하우스,외국인관광도시민박업,원본유지,,43.766037927975944,0.5225225225225225,0.32274590163934425,0.85,0.39866666666666667,0.019522107126717765,54,68.5,0.85,0.4588,0.1292117314800062,54.07
3107,용산구,보광동,무니하우스,외국인관광도시민박업,원본유지,,43.75324638552233,0.4144144144144144,0.24795081967213117,1.0,0.3418888888888889,0.27742614361612433,66,75.8,1.0,0.4077,1.8362112317988888,57.82
3108,서초구,서초동,"쉼,102",외국인관광도시민박업,통계추정,구+동+업종 중앙값,43.75134403511913,0.9279279279279279,0.27356557377049184,0.04,0.3438888888888889,0.002948116593232467,9,73.3,0.04,0.4095,0.0195128142235817,18.57
3109,마포구,서교동,시티 오아시스 홍대점,외국인관광도시민박업,원본유지,,43.734901229734014,0.7657657657657657,0.11372950819672123,0.85,0.04377777777777776,0.08345617315540814,27,88.9,0.85,0.1394,0.5523746266788631,45.6
3110,송파구,잠실동,One Stay,외국인관광도시민박업,원본유지,,43.72382133343986,0.9099099099099099,0.37295081967213106,0.12,0.04377777777777776,0.13075276176558218,11,63.6,0.12,0.1394,0.8654184015003984,48.82
3111,마포구,성산동,베이스캠프 하우스,외국인관광도시민박업,원본유지,,43.71436723129613,0.8288288288288288,0.05122950819672123,0.85,0.0,0.062051203890179964,20,95.0,0.85,0.1,0.4107007221621094,56.25
3112,중구,입정동,호텔 더 보타닉 세운 명동(A동),숙박업,원본유지,,43.7143000506757,0.6396396396396397,0.3493852459016392,0.85,0.0012222222222222079,0.10472496079481362,41,65.9,0.85,0.1011,0.6931471805599453,21.74
3113,종로구,연건동,바우하우스#3,외국인관광도시민박업,원본유지,,43.7088346682318,0.7297297297297298,0.16495901639344246,0.55,0.3497777777777778,0.09149647554371643,31,83.9,0.55,0.4148,0.6055912895356257,43.39
3114,마포구,상암동,JUNI STAY DMC,외국인관광도시민박업,통계추정,구+동+업종 중앙값,43.70315019937971,0.954954954954955,0.07581967213114749,0.55,0.03422222222222222,0.0,6,92.6,0.55,0.1308,0.0,27.17
3115,영등포구,여의도동,63House,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,43.69817566148286,0.990990990990991,-2.220446049250313e-16,0.25,0.08511111111111112,0.2657882873421013,2,100.0,0.25,0.1766,1.7591832987934422,56.98
3116,용산구,이태원동,Guest house Itawon hills,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,43.67506454774305,0.9819819819819819,-2.220446049250313e-16,0.55,0.06755555555555555,0.0028241230026900747,3,100.0,0.55,0.1608,0.0186921330121525,52.12
3117,영등포구,신길동,스카이 게스트하우스,외국인관광도시민박업,원본유지,,43.66339349757073,0.7027027027027027,0.21106557377049173,0.45,0.3674444444444445,0.1723880507266423,34,79.4,0.45,0.4307,1.140991511636971,62.9
3118,마포구,창전동,아트하우스,외국인관광도시민박업,원본유지,,43.65878274697928,0.918918918918919,0.20491803278688525,0.12,0.031000000000000014,0.34221732860529386,10,80.0,0.12,0.1279,2.2650471736749807,16.07
3119,마포구,합정동,파라솔스테이,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,43.656971960323425,0.963963963963964,-2.220446049250313e-16,0.18,0.3516666666666667,0.12954888143897916,5,100.0,0.18,0.4165,0.8574502318512216,48.8
3120,종로구,명륜3가,블리쓰 혜화,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,43.646676512308744,0.972972972972973,-2.220446049250313e-16,0.18,0.05488888888888889,0.40461927499475736,4,100.0,0.18,0.1494,2.678069368890274,41.7
3121,강서구,화곡동,쏘스테이,외국인관광도시민박업,원본유지,,43.639654242544054,0.9009009009009009,0.08504098360655732,0.25,0.026333333333333334,0.41748686925875844,12,91.7,0.25,0.1237,2.763236616669501,44.1
3122,마포구,상암동,스탠포드호텔코리아(주) 스탠포드호텔서울,관광숙박업,원본유지,,43.63838681254435,0.972972972972973,-2.220446049250313e-16,0.55,0.021555555555555564,0.06739996167713057,4,100.0,0.55,0.1194,0.4461027538399907,29.1
3123,영등포구,영등포동,미림게스트하우스(guesthouse),숙박업,원본유지,,43.6364320540518,0.7027027027027027,0.783811475409836,0.04,0.06755555555555555,0.11681830786181059,34,23.5,0.04,0.1608,0.7731898882334818,39.79
3124,마포구,창전동,"쉬다, 가게",외국인관광도시민박업,원본유지,,43.62991253692435,0.972972972972973,-2.220446049250313e-16,0.12,0.3497777777777778,0.16861278774690866,4,100.0,0.12,0.4148,1.1160040313799788,46.22
3125,강남구,논현동,힐탑관광호텔,숙박업,원본유지,,43.610029818349425,0.7927927927927928,-2.220446049250313e-16,0.85,0.06277777777777778,0.14470769359566787,24,100.0,0.85,0.1565,0.957782452816512,88.83
3126,마포구,창전동,나리스테이 창전,외국인관광도시민박업,원본유지,,43.60886467455305,0.9819819819819819,-2.220446049250313e-16,0.12,0.3497777777777778,0.14618857590113463,3,100.0,0.12,0.4148,0.9675840262617056,21.3
3127,강남구,논현동,에스엔제이,외국인관광도시민박업,원본유지,,43.60101851363744,0.963963963963964,0.4098360655737705,0.0,0.011999999999999997,0.0990372308948861,5,60.0,0.0,0.1108,0.6555015809435785,53.75
