최종위험순위,AHP위험순위,사각지대_위험순위,기대피해액순위,구,동,숙소명,업종,업종별_군집명,위험점수_AHP,사각지대_위험도점수,주변건물수_검증상태,주변건물수_보정출처,기대피해액_백만원,예상_화재발생확률,조건부_예상피해액_백만원,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도 
3011,3011,584,2007,마포구,염리동,품 스테이,외국인관광도시민박업,외국인관광도시민박업 군집 1,36.06,57.41373423776823,원본유지,,0.0666417587057691,0.5288054764094806,0.1260232007396328,0.2394,25,72.0,1.815857020807116,0.4077,1.0,37.54645444,126.94427474
3011,3011,267,3668,마포구,노고산동,다시 마포,외국인관광도시민박업,외국인관광도시민박업 군집 1,36.06,61.28398907103825,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m_사용승인일유효.csv,0.026023081827809,0.1514401450581893,0.1718374069029712,0.3502,1,71.4,0.0,0.4254,1.0,37.55201895,126.94147091
3013,3013,2071,1511,마포구,도화동,온화당,외국인관광도시민박업,외국인관광도시민박업 군집 0,36.05,48.75272419736295,원본유지,,0.0776832281171742,0.4508265302561536,0.1723129028654007,0.3074,4,75.0,0.9990115720949166,0.1337,0.45,37.53559198,126.947431
3014,3014,971,1861,강서구,화곡동,더 화곡 스테이(The Hwagok Stay),외국인관광도시민박업,외국인관광도시민박업 군집 1,36.01,54.43015196061739,원본유지,,0.0700224889620027,0.590389108039758,0.118603964755541,0.1658,25,84.0,1.506438672961954,0.4183,1.0,37.54281466,126.84116611
3015,3015,1580,3574,마포구,상수동,와우 하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,36.0,51.042550854605786,통계추정,구+동+업종 중앙값,0.0297820346023589,0.1702757386304993,0.1749047447504332,0.378,20,100.0,0.7884573603642702,0.4148,1.0,37.5444683,126.9215004
3016,3016,283,536,서초구,방배동,로얄 홈스테이,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.99,61.13642962634766,원본유지,,0.0994517176203165,0.6386714239783825,0.1557165607955597,0.1683,30,3.3,0.0,0.1279,1.0,37.47229702,126.98968065
3017,3017,2328,1210,용산구,이태원동,아르못,외국인관광도시민박업,외국인관광도시민박업 군집 0,35.97,47.66298682934623,원본유지,,0.0838734336238427,0.4425517185835192,0.1895223317453099,0.2924,2,50.0,0.3864169131374699,0.1394,0.08,37.52950823,126.99150667
3018,3018,1945,4246,중구,충무로3가,뉴스테이인(New stay inn),숙박업,숙박업 군집 0,35.92,49.4404111466371,보정,data\서울10구_숙소_소방거리_유클리드.csv,,,,0.0724,4,100.0,1.5089358889048945,0.188,0.7,37.55962839,126.98981774
3019,3019,3357,852,중구,황학동,미르,숙박업,숙박업 군집 0,35.91,42.39079261299566,원본유지,,0.0914092613518506,0.6770611040348474,0.1350088800067089,0.2656,44,70.5,0.8505532040555008,0.1136,0.85,37.56704364,127.02176218
3020,3020,890,2113,성동구,마장동,Move stay,외국인관광도시민박업,외국인관광도시민박업 군집 0,35.89,54.84992228182338,원본유지,,0.0646032281378086,0.4172164644779235,0.154843429342245,0.113,16,18.8,0.5355182363563622,0.4676,0.04,37.56407313,127.03616668
3020,3020,3719,2713,마포구,당인동,민트컨디션,외국인관광도시민박업,외국인관광도시민박업 군집 0,35.89,40.063506867523266,통계추정,구+업종 중앙값,0.0526208620489382,0.2692848770613282,0.1954096443260501,0.3749,17,89.45,0.0,0.4148,0.18,37.54346019,126.91936237
3020,3020,2533,2866,중구,장충동,호호스테이,외국인관광도시민박업,외국인관광도시민박업 군집 0,35.89,46.782322060195156,원본유지,,0.0491140166522409,0.3360668091570874,0.1461436098834847,0.2626,11,81.8,0.3262157364540238,0.413,0.35,37.55789604,127.00737953
3023,3023,1523,2280,강서구,개화동,리버사이드,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.88,51.3981081081081,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0607995522292339,0.3954541387768641,0.1537461522524113,0.1313,7,100.0,0.0,0.4324,0.85,37.57626056,126.80049671
3024,3024,325,1447,성동구,성동,스테이 얀(STAY YARN),외국인관광도시민박업,외국인관광도시민박업 군집 1,35.87,60.55549470550295,원본유지,,0.0790017366113143,0.5941244130035745,0.1329717057272969,0.2252,15,73.3,2.856470206220483,0.4165,0.85,37.53520808,127.05538763
3025,3025,2570,1544,마포구,동교동,돌마,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.86,46.58697338265307,원본유지,,0.0771190288389356,0.5056688717835949,0.1525089503075826,0.2597,15,86.7,0.9880944640031388,0.1322,0.7,37.55469129,126.91931741
3025,3025,128,3738,송파구,신천동,소피텔 앰배서더 서울 호텔 앤 서비스드 레지던스(가족호텔),관광숙박업,관광숙박업 군집 4,35.86,64.58865957377506,통계추정,구+동 중앙값,0.0237602853348175,0.1107918416424023,0.2144587993356719,0.5097,4,25.0,0.0363676441708748,0.105,1.0,37.51113193,127.10560863
3025,3025,3670,4246,중구,을지로3가,호텔어라이브 을지로 틈,숙박업,숙박업 군집 0,35.86,40.450014552351504,원본유지,,,,,0.1022,45,75.6,1.2717782346088555,0.1565,0.7,37.56274334,126.99084196
3028,3028,3567,1391,마포구,서교동,OBJECT APARTMENT HAUS,외국인관광도시민박업,외국인관광도시민박업 군집 0,35.84,41.05306092174945,원본유지,,0.080209731610692,0.5381121892197263,0.1490576374547429,0.2308,13,92.3,1.1526795099383853,0.2768,0.18,37.55422988,126.91216807
3029,3029,1806,1592,영등포구,당산동,대지여인숙,숙박업,숙박업 군집 1,35.83,50.037363812301486,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0757271648089897,0.3835746676004169,0.1974248332996727,0.341,3,66.7,0.5210671178181876,0.2448,0.35,37.51896424,126.89548079
3030,3030,1657,3872,마포구,합정동,리버사이드 스테이,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.82,50.71276103972825,통계추정,구+동+업종 중앙값,0.0184711340018278,0.0916702759860636,0.2014953462629033,0.5097,12,90.6,0.0,0.2353,1.0,37.54766936,126.90330774
3031,3031,3451,1102,마포구,서교동,매종드웨이브,외국인관광도시민박업,외국인관광도시민박업 군집 0,35.81,41.754608639098905,원본유지,,0.0861973480599829,0.5212791955081137,0.1653573532240483,0.3044,10,90.0,0.9751312318970886,0.105,0.35,37.5535603,126.92730694
3031,3031,391,1858,중구,신당동,스테이 신당,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.81,59.692476882007114,원본유지,,0.0701440581318147,0.5362763119515226,0.1307983525816361,0.1581,13,69.2,1.6840066079316087,0.4359,0.85,37.55270014,127.00570083
3033,3033,89,980,종로구,익선동,SAE WHA HOSTEL,숙박업,숙박업 군집 3,35.77,66.03181118767117,원본유지,,0.088779400476065,0.7116534402452968,0.1247508906097103,0.1243,25,40.0,2.34934204738138,0.4588,1.0,37.57198435,126.98953913
3034,3034,2876,4246,중구,을지로3가,로스터블록,관광숙박업,관광숙박업 군집 5,35.76,45.0300577531311,원본유지,,,,,0.0838,37,78.4,0.2993933318726824,0.1766,1.0,37.56339033,126.99268792
3035,3035,355,2281,마포구,도화동,칼로달,외국인관광도시민박업,외국인관광도시민박업 군집 0,35.75,60.185589967945305,원본유지,,0.0607952895630719,0.363922662051822,0.1670555200390757,0.2597,3,33.3,0.7934490512615113,0.406,0.35,37.53663316,126.94786246
3036,3036,4236,285,종로구,옥인동,종묘 01,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.73,27.927100310247937,원본유지,,0.1097577957876848,0.850966273214272,0.1289801949178402,0.228,53,88.7,1.4294665329850993,0.1011,0.25,37.57960235,126.96933203
3036,3036,420,4017,종로구,홍지동,스테이도호,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.73,59.378691478363606,통계추정,구+업종 중앙값,0.0064079740938433,0.0403427098313514,0.1588384647593384,0.5275,23,73.1,0.0,0.7482,1.0,37.59442514,126.95900774
3038,3038,1614,2181,중구,만리동,유에이치 스위트 더 서울,관광숙박업,관광숙박업 군집 5,35.72,50.860246481504404,원본유지,,0.0630966764688735,0.4115177417954024,0.1533267464814282,0.3471,27,63.0,0.5933967777928858,0.1079,1.0,37.55355582,126.96738568
3039,3039,3932,319,강서구,공항동,스테이 현재,외국인관광도시민박업,외국인관광도시민박업 군집 0,35.71,37.81528479183588,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.1083993476733622,0.5363702029831677,0.2020980044574997,0.2112,2,100.0,0.8584946183691279,0.1351,0.04,37.5526725,126.81713059
3040,3040,3506,1572,영등포구,당산동,더 리베라,관광숙박업,관광숙박업 군집 0,35.7,41.430035163831214,원본유지,,0.0761589527552541,0.4147408048715878,0.1836302381166341,0.3349,4,75.0,0.1307702311831946,0.1094,0.12,37.52084471,126.8961637
3040,3040,1784,2339,종로구,연지동,누베르 호텔 앤 스파 서울종로점,숙박업,숙박업 군집 1,35.7,50.11372217685475,원본유지,,0.0596594026784121,0.36454891490741,0.1636526683766559,0.2481,7,71.4,0.0264565695368304,0.1351,0.7,37.56998556,126.99862302
3042,3042,2149,176,종로구,인사동,도미인 익스프레스 서울 인사동,관광숙박업,관광숙박업 군집 2,35.69,48.46712449521526,원본유지,,0.1178375743135299,0.8276922112943729,0.142368833130919,0.2481,26,88.5,3.678599523494187,0.1094,0.7,37.56962018,126.9863919
3042,3042,104,1897,강남구,논현동,반 스테이,외국인관광도시민박업,외국인관광도시민박업 군집 0,35.69,65.37714236883444,원본유지,,0.068900795463946,0.3693978268272351,0.1865219296381255,0.3196,7,14.3,0.7005091770010144,0.1222,0.85,37.51570214,127.03724037
3044,3044,937,1693,종로구,동숭동,스테이 대학로,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.68,54.67031569695904,원본유지,,0.0734350708327045,0.6302893889571557,0.1165100858737387,0.1658,36,61.1,0.994299442042727,0.4289,1.0,37.57760901,127.00547043
3044,3044,4164,1812,마포구,상수동,Hongdae Han River,외국인관광도시민박업,외국인관광도시민박업 군집 0,35.68,34.07067567567567,통계추정,구+동+업종 중앙값,0.0710164163467477,0.3249253568406153,0.2185622477644402,0.4886,20,100.0,0.0,0.2417,0.18,37.54234465,126.92486549
3046,3046,2050,860,강남구,삼성동,호텔오크우드프리미어,관광숙박업,관광숙박업 군집 4,35.65,48.9042274066203,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0911652946009014,0.4503261752885106,0.2024428061337862,0.3135,2,50.0,0.5355182363563622,0.2656,0.0,37.50771397,127.05948592
3047,3047,3270,1680,종로구,관수동,호텔더디자이너스 종로,숙박업,숙박업 군집 1,35.63,42.82577699011553,원본유지,,0.0737322530611812,0.4687576167086767,0.1572929173479528,0.2804,13,92.3,0.6648267037724896,0.1165,0.55,37.56661096,126.98823714
3048,3048,3649,2435,마포구,당인동,편안한 숙소,외국인관광도시민박업,외국인관광도시민박업 군집 0,35.61,40.56921547426068,통계추정,구+업종 중앙값,0.0574507517239386,0.2953423731530797,0.1945225505930408,0.3718,17,89.45,0.2231435513142097,0.4148,0.18,37.54354839,126.91941892
3049,3049,1913,1763,용산구,후암동,MOOD SEOUL,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.59,49.59072072072072,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0720931490737594,0.394660047326453,0.1826715158074407,0.2139,4,100.0,0.0,0.1322,1.0,37.54463355,126.97785049
3049,3049,1630,4246,종로구,종로6가,HAH (JUST4U 2.0),숙박업,숙박업 군집 1,35.59,50.79611036878685,원본유지,,,,,0.2139,4,50.0,0.7646061445420903,0.1608,0.25,37.56879123,127.00725386
3051,3051,878,384,중구,명동,유스테이호스텔(U-STAY HOSTEL),관광숙박업,관광숙박업 군집 2,35.58,54.97966819350887,원본유지,,0.1054913586014211,0.7198671579536641,0.1465428134008738,0.1198,19,52.6,1.7645098267806796,0.1866,0.7,37.56011013,126.98486327
3051,3051,3641,780,중구,황학동,JS스테이,숙박업,숙박업 군집 0,35.58,40.608758359737166,원본유지,,0.0932480934149657,0.70635567356638,0.1320129460334868,0.2656,48,72.9,0.8899848357598505,0.1065,0.85,37.5671459,127.02169777
3051,3051,3189,1262,중구,소공동,호텔롯데,관광숙박업,관광숙박업 군집 0,35.58,43.29092154285974,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0829333965634892,0.4094102384815871,0.2025679593922004,0.2195,3,66.7,0.0218190473946397,0.1509,0.08,37.56206001,126.98030217
3054,3054,1418,1872,종로구,숭인동,아라호텔,숙박업,숙박업 군집 1,35.56,52.01643792539028,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m_사용승인일유효.csv,0.0696042311732391,0.3723798333980397,0.1869172950051746,0.3349,5,66.7,0.9805714878343744,0.4289,0.25,37.57099939,127.01916136
3054,3054,1855,2806,중구,광희동,맹그로브 동대문,관광숙박업,관광숙박업 군집 1,35.56,49.855732707527125,원본유지,,0.0503616722511449,0.3259540651237245,0.1545054277265383,0.3196,14,85.7,0.3417492937220566,0.115,1.0,37.56137967,127.00793569
3056,3056,3328,2353,강남구,신사동,프린세스호텔,숙박업,숙박업 군집 1,35.55,42.59287835592935,원본유지,,0.0592669943498286,0.3842654754056419,0.1542345022988721,0.1361,2,100.0,0.0639195177132874,0.1608,0.45,37.52465722,127.03585321
3057,3057,3588,1560,마포구,동교동,오하나 하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.53,40.92993375559424,원본유지,,0.0764979367157401,0.5184883140885005,0.1475403295255036,0.3226,25,96.0,0.9028677115420144,0.1079,0.7,37.55422456,126.92755402
3057,3057,939,3057,중구,예장동,더힐,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.53,54.65420774525553,원본유지,,0.0448184258062242,0.3370118312896014,0.1329876925528791,0.1709,1,100.0,0.6931471805599453,0.42,0.85,37.55500894,126.98464664
3059,3059,1278,2972,강남구,역삼동,루프서울 역삼1호점,관광숙박업,관광숙박업 군집 4,35.52,52.745045313142235,원본유지,,0.0470027406722653,0.2592870832557361,0.1812768306159944,0.3904,5,60.0,0.0468835858988504,0.1122,0.7,37.48992036,127.03881148
3059,3059,1278,2972,강남구,역삼동,루프 서울 바이 아늑 서울 강남 1,숙박업,숙박업 군집 2,35.52,52.745045313142235,원본유지,,0.0470027406722653,0.2592870832557361,0.1812768306159944,0.3904,5,60.0,0.0468835858988504,0.1122,0.7,37.48992036,127.03881148
3061,3061,3743,1524,종로구,충신동,이에스드림타워,숙박업,숙박업 군집 1,35.5,39.88533820705952,원본유지,,0.0774498950806942,0.4154158472663546,0.18643943313755,0.3441,4,75.0,0.0,0.1065,0.04,37.57251594,127.0027139
3061,3061,2083,2551,종로구,낙원동,어반 골드 호텔,숙박업,숙박업 군집 1,35.5,48.731452161534534,원본유지,,0.0552793926892289,0.3722493449651749,0.1485009804232175,0.1867,11,63.6,0.4584236818147761,0.4412,0.18,37.56821148,126.98959401
3063,3063,569,1630,용산구,서계동,루실라하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.49,57.573777199741215,원본유지,,0.0749499800641634,0.6083374897518141,0.1232046048892055,0.2002,35,48.6,1.1744780394428231,0.406,1.0,37.55033384,126.96484231
3064,3064,123,3330,성동구,행당동,소울스타하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.46,64.78301132453753,원본유지,,0.0373015840795888,0.2576998033584776,0.1447482054446887,0.2308,4,50.0,0.013114942077828,0.4272,1.0,37.555588,127.02997224
3065,3065,3512,1458,종로구,낙원동,종로 KS Stay,숙박업,숙박업 군집 1,35.45,41.37247097235843,원본유지,,0.0787697151652503,0.47283510934347,0.1665902417327297,0.1787,5,80.0,0.6362983163277928,0.1536,0.08,37.57031895,126.98794883
3066,3066,651,3296,마포구,합정동,달리하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,35.44,56.739763325077575,원본유지,,0.0382471538155124,0.2702207356181014,0.1415404103908833,0.2597,5,80.0,0.4519851237430572,0.4077,0.85,37.54692938,126.91039775
3066,3066,1873,4246,용산구,원효로3가,평안,숙박업,숙박업 군집 3,35.44,49.783702559845274,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m_사용승인일유효.csv,,,,0.2568,1,83.3,1.593603233224982,0.457,0.12,37.53278784,126.95914916
3068,3068,343,619,영등포구,양평동,굿데이,숙박업,숙박업 군집 1,35.43,60.33362468521207,원본유지,,0.0970068459979677,0.5887373567865307,0.1647710050665959,0.1658,8,37.5,1.3789575710560362,0.1665,0.7,37.53428358,126.89531654
3068,3068,3195,1236,마포구,공덕동,유성스테이,외국인관광도시민박업,외국인관광도시민박업 군집 0,35.43,43.253937024571734,원본유지,,0.083399804114794,0.5436478967867281,0.1534077563947821,0.192,11,90.9,0.95265837604503,0.138,0.45,37.54688979,126.96257846
