구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,연면적,건물나이_2026,AHP_전체변수,EWM_전체변수,AHP순위,EWM순위,순위차_EWM-AHP 
마포구,연남동,스테이 무아,1991,0.5795,27,85.2,0.7551209400966783,0.4183,0.85,37.56143002,126.9189274,외국인관광도시민박업,다가구용 주택(공동주택적용),3,56.0,35,51.41829249968013,16.371650585802456,167,505,338
마포구,동교동,클라우스하우스3,1990,0.2481,18,88.9,0.7205461547480597,0.42,0.7,37.55376464,126.92977953,외국인관광도시민박업,다세대주택,3,31.0,36,36.1534547434633,14.294708949845859,1639,1146,-493
마포구,신수동,독막스테이,2000,0.1482,4,75.0,0.137201121513485,0.1351,0.12,37.54730719,126.93590357,외국인관광도시민박업,다가구용단독주택,3,65.0,26,13.72354491548616,6.34255742332685,4046,3657,-389
마포구,동교동,양화스테이,1991,0.4856,24,91.7,1.2196820980311158,0.4183,0.55,37.55661176,126.92517822,외국인관광도시민박업,다가구용단독주택(6가구),3,65.0,35,43.53959168280383,15.671697455486107,715,705,-10
마포구,성산동,휘게하우스,1995,0.3349,24,95.8,1.0854020569313032,0.4113,0.85,37.55631513,126.9115941,외국인관광도시민박업,"근린생활시설, 단독주택(1가구)",6,92.0,31,43.09783104388412,16.379778409498304,761,502,-259
마포구,창전동,알로하하우스_블루,1991,0.1153,7,71.4,0.2336148511815051,0.4183,1.0,37.55101092,126.93128814,외국인관광도시민박업,다가구용 주택(공동주택적용),3,36.0,35,33.665408818509334,12.634769627567191,1994,1752,-242
마포구,서교동,디자인 스테이 합정,2005,0.0938,10,70.0,1.0626186860202045,0.1279,0.85,37.54887719,126.914836,외국인관광도시민박업,"제2종근린생활시설, 단독주택",7,491.75,21,25.298616164731456,10.188960524234444,3090,2605,-485
마포구,동교동,동교의봄,1973,0.2685,16,81.2,1.0751920144600111,0.45,0.85,37.55473791,126.91955672,외국인관광도시민박업,주택,2,98.0,53,40.33911888114474,15.403540311869648,1088,774,-314
마포구,동교동,뮤즈,2000,0.4244,15,93.3,0.9317265400039944,0.1351,0.7,37.5558765,126.923548,외국인관광도시민박업,다세대주택,5,77.0,26,37.27929885222542,12.211892119087752,1505,1922,417
마포구,상암동,트리 하우스,1997,0.4398,6,33.3,0.385293749244385,0.1394,0.55,37.57511896,126.89371966,외국인관광도시민박업,"근린생활시설, 다가구용단독주택(3가구)",5,458.43,29,29.466493087950834,7.377435266601455,2553,3436,883
마포구,동교동,오리하우스,1991,0.1632,6,33.3,0.5532463396499429,0.4183,0.7,37.55229526,126.93107598,외국인관광도시민박업,단독주택,3,46.0,35,27.552434127729736,9.986990148105116,2808,2674,-134
마포구,도화동,온안 스테이,1987,0.3379,0,0.0,0.0,0.5612,0.45,37.53837945,126.95309316,외국인관광도시민박업,다가구용 주택(공동주택적용),4,39.0,39,28.945093693972368,8.46108214893313,2625,3162,537
마포구,합정동,아스트라 스테이,1991,0.2481,19,94.7,3.454512440429877,0.4183,1.0,37.54986386,126.90917579,외국인관광도시민박업,다가구용단독주택(4가구),3,33.0,35,45.06336560453002,19.000300032494902,541,116,-425
마포구,성산동,JY House 2,1994,0.5451,2,100.0,0.0078431774610258,0.1436,1.0,37.56103633,126.91463563,외국인관광도시민박업,다가구용단독주택(4가구),4,123.0,32,45.878887907554365,12.243673036234698,459,1909,1450
마포구,성산동,소프트서울1,1973,0.5275,9,77.8,0.6931471805599453,0.45,0.12,37.56069441,126.91602154,외국인관광도시민박업,다가구주택(3가구),2,163.99,53,36.05276466855346,12.542079856627478,1655,1783,128
마포구,동교동,노블스테이,1990,0.1814,7,14.3,0.1823215567939546,0.42,0.7,37.55253174,126.93058209,외국인관광도시민박업,단독주택,3,48.0,36,26.445343952518,8.691784135183696,2957,3089,132
마포구,서교동,YONG HOUSE,1991,0.3471,7,71.4,0.0540672212702757,0.148,0.85,37.55098903,126.92456185,외국인관광도시민박업,다세대주택,4,82.0,35,34.248995175309446,9.989250321153301,1911,2671,760
마포구,연남동,체리쉬,1991,0.3904,10,80.0,0.813477061325932,0.4183,0.12,37.557447,126.91942303,외국인관광도시민박업,다가구용 주택(공동주택적용),3,47.0,35,30.13197810697236,11.74462379088912,2471,2110,-361
마포구,서교동,에덴 게스트하우스,1995,0.1607,23,95.7,1.312963088034341,0.4113,0.85,37.5501497,126.9195541,외국인관광도시민박업,다가구용 주택(공동주택적용),4,109.0,31,36.772491319957105,15.826798634843342,1571,651,-920
마포구,성산동,JY HOUSE,2002,0.3471,24,100.0,0.8744840006913605,0.1322,0.85,37.55726808,126.91447799,외국인관광도시민박업,다세대주택,5,44.0,24,37.97596393562775,13.30225689996943,1407,1489,82
마포구,염리동,썬데이 플라라,1995,0.1658,11,63.6,0.775064303027832,0.4113,1.0,37.54477282,126.94402468,외국인관광도시민박업,다가구용 주택(공동주택적용),4,56.0,31,35.600252009495584,13.222614044135176,1714,1517,-197
마포구,동교동,구름,1989,0.2252,7,85.7,0.7719070144205926,0.4218,0.7,37.55326407,126.92989226,외국인관광도시민박업,다가구용 주택(공동주택적용),4,29.0,37,34.428888071938275,13.49759567660569,1888,1422,-466
마포구,동교동,블루밍,2001,0.4765,18,88.9,1.283245985220444,0.1337,0.45,37.55626175,126.92495817,외국인관광도시민박업,다세대주택,4,46.0,25,35.065189136969714,11.751649959503903,1795,2106,311
마포구,성산동,MW STAY,1992,0.5334,24,70.8,1.4258557188517011,0.4165,0.7,37.56034197,126.90571035,외국인관광도시민박업,다가구용단독주택(6가구),4,42.0,34,46.49261223351406,15.543109675224454,406,738,332
마포구,공덕동,스테이인공덕엠,1997,0.2252,11,81.8,1.4706014675798844,0.4077,0.45,37.54550616,126.95890497,외국인관광도시민박업,"다가구주택, 제2종근린생활시설",4,44.0,29,30.329108907355995,13.16178600188202,2447,1544,-903
마포구,대흥동,플러스 스테이,1997,0.2924,36,83.3,0.3251486902919584,0.4077,1.0,37.54469077,126.93915478,외국인관광도시민박업,"다가구용단독주택, 근린생활시설",4,449.14,29,42.92697773242858,15.762262377148373,779,669,-110
마포구,연남동,연남 스테이션 2,1974,0.6128,26,100.0,0.2458349625162804,0.4483,0.7,37.56173552,126.92062526,외국인관광도시민박업,다가구용 주택(공동주택적용),4,63.0,52,51.69320327375871,16.831216386718985,157,412,255
마포구,서교동,마루 서교,1971,0.1482,21,95.2,1.3761419896558726,0.4535,0.7,37.55321296,126.91613026,외국인관광도시민박업,단독주택,3,46.0,55,35.19247991982937,16.051942363849616,1772,603,-1169
마포구,망원동,더플래닛,1994,0.3044,35,100.0,0.6163269745765038,0.413,1.0,37.55123821,126.90784338,외국인관광도시민박업,공동주택(다세대주택8세대),4,53.0,32,45.15345651066628,17.089705967262837,535,364,-171
마포구,연남동,더드 하우스,1992,0.4521,16,87.5,1.2324168680174563,0.4165,0.85,37.55815851,126.92100937,외국인관광도시민박업,다가구용단독주택(6가구),4,291.88,34,46.5989019364482,15.94999600026937,399,626,227
마포구,상수동,스테이 상수,1994,0.4151,0,0.0,0.1823215567939546,0.5478,0.18,37.54374376,126.92170008,외국인관광도시민박업,다가구용 주택(공동주택적용),4,42.0,32,26.834270048678498,7.669999653086919,2915,3363,448
마포구,연남동,디어스유,1970,0.6876,38,97.4,2.1829150321233217,0.4553,0.18,37.56212272,126.92452441,외국인관광도시민박업,단독주택,2,65.0,56,48.56998851907745,18.18857022189865,277,185,-92
마포구,합정동,쥬쥬하우스,1991,0.3074,0,0.0,0.0689928714869514,0.4183,0.18,37.54410147,126.91586655,외국인관광도시민박업,다세대주택,3,39.0,35,20.26775708783006,5.831603426010235,3598,3769,171
마포구,서교동,성산하우스 다날,1993,0.3014,21,90.5,0.3677247801253173,0.4148,1.0,37.5555066,126.91144066,외국인관광도시민박업,근린생활시설 및 다가구주택,4,236.06,33,43.099716544339586,15.390637531883492,759,778,19
마포구,동교동,모노홈1,1998,0.2539,17,94.1,0.6735112060430863,0.138,1.0,37.55378382,126.9295017,외국인관광도시민박업,다가구용 주택(공동주택적용),4,40.0,28,36.165905575557936,12.575176483945349,1636,1769,133
마포구,성산동,홍대 스테이,1996,0.2715,19,89.5,1.0222809704747056,0.4095,1.0,37.55586956,126.91597244,외국인관광도시민박업,다가구용 주택(공동주택적용),4,66.0,30,42.337974145875926,15.759274750494926,846,671,-175
마포구,연남동,아르테,1992,0.5245,26,92.3,0.5392696874575112,0.4165,1.0,37.55988072,126.92044664,외국인관광도시민박업,"주택, 근린생활시설",3,217.4,34,52.14730915810709,16.7468900450837,145,436,291
마포구,동교동,플레이 마포,1996,0.1506,4,50.0,0.4957119859559425,0.4095,0.7,37.55216009,126.93144763,외국인관광도시민박업,다가구용단독주택(3가구),3,149.1,30,27.842348778183336,10.437696268251724,2769,2540,-229
마포구,망원동,캐럿 하우스,1977,0.5991,1,0.0,0.0,0.443,0.18,37.55179084,126.90074444,외국인관광도시민박업,단독주택 및 근린생활시설,4,170.75,49,32.07755894863667,7.467463375608303,2203,3413,1210
마포구,동교동,제일,1991,0.1735,8,50.0,0.3502655587535487,0.4183,0.7,37.55272523,126.93155698,외국인관광도시민박업,다가구용 주택(공동주택적용),3,58.0,35,29.139557050567483,10.807038797962697,2596,2444,-152
마포구,서교동,새롬,1992,0.3379,21,90.5,0.7778410594092126,0.1465,0.85,37.55128859,126.92398137,외국인관광도시민박업,다세대주택,4,117.0,34,37.164525593847465,12.742758340181867,1520,1709,189
마포구,합정동,이즈와이합정,2002,0.3014,0,0.0,0.3053816495511818,0.1322,0.12,37.54805079,126.90834592,외국인관광도시민박업,다세대주택,5,54.0,24,13.399764410948453,2.865703254501409,4056,4174,118
마포구,동교동,머뭄,1993,0.2626,19,84.2,0.2209188562920986,0.4148,0.35,37.55362667,126.92883884,외국인관광도시민박업,근린생활시설,4,45.0,33,29.520592621547692,12.250336744055314,2546,1904,-642
마포구,동교동,준하우스3,1996,0.4306,22,100.0,1.7607273599803264,0.1408,1.0,37.55723082,126.92183783,외국인관광도시민박업,"근린생활시설,단독주택",6,92.0,30,44.987757447264094,15.367929003342178,561,785,224
마포구,망원동,함성 파라다이스,2003,0.5823,27,100.0,1.1947757108450183,0.1308,1.0,37.55732145,126.90405593,외국인관광도시민박업,다가구용 주택(공동주택적용),3,71.0,23,49.84175123278602,15.037122342315055,213,894,681
마포구,도화동,숑?N하우스,1990,0.3135,2,100.0,0.0091324835632725,0.42,0.45,37.53862766,126.95258463,외국인관광도시민박업,단독주택,3,156.0,36,33.142861538396716,12.296983530315105,2066,1882,-184
마포구,망원동,온마음스테이,1991,0.3595,35,91.4,1.486713108866938,0.4183,1.0,37.5530852,126.90707919,외국인관광도시민박업,다가구용 주택(공동주택적용),3,55.0,35,47.747267302618575,17.904344799799077,338,232,-106
마포구,대흥동,스테이 소도,1996,0.2894,46,60.9,0.8245210750444467,0.4095,1.0,37.54740564,126.9439619,외국인관광도시민박업,단독주택,5,88.0,30,42.435996424390346,15.921731161686454,837,631,-206
마포구,망원동,우리 함께 즐겨요 서울 스테이 2,1984,0.5007,34,94.1,1.442767876933947,0.4307,0.7,37.55358052,126.90373364,외국인관광도시민박업,단독주택,4,63.0,42,48.35355573614626,17.69212691657183,293,264,-29
마포구,망원동,Mapo;rest Stay,1996,0.6653,14,100.0,0.963066796671886,0.4095,1.0,37.55747481,126.90088175,외국인관광도시민박업,다가구용 주택(공동주택적용),4,49.0,30,57.399576558699,17.264692386616908,26,335,309
마포구,연남동,시와 하우스,1991,0.4089,7,85.7,0.6513000706244448,0.4183,0.12,37.55817241,126.91837764,외국인관광도시민박업,다가구용 주택(공동주택적용),4,31.0,35,30.880842252204793,11.79899187712619,2351,2089,-262
마포구,도화동,칼로달,1998,0.2597,3,33.3,0.7934490512615113,0.406,0.35,37.53663316,126.94786246,외국인관광도시민박업,다가구용 주택(공동주택적용),3,37.0,28,24.64609227535633,8.853376205714614,3175,3043,-132
마포구,망원동,헬로 스트레엔젤,1987,0.6128,25,88.0,0.5080047474243493,0.4254,0.7,37.55773662,126.90341933,외국인관광도시민박업,단독주택,5,149.0,39,50.13359468026519,15.989600720316874,199,612,413
마포구,합정동,스테이 헤리티지 합정,1996,0.251,0,0.0,0.9444616088408514,0.4095,0.12,37.54785015,126.90983141,외국인관광도시민박업,다가구용 주택(공동주택적용),4,45.0,30,17.832841918811496,6.348914279841776,3798,3655,-143
마포구,서교동,one way house 2,1993,0.2394,18,83.3,0.2291858657701724,0.4148,0.7,37.55204423,126.92788988,외국인관광도시민박업,다가구용 주택(공동주택적용),4,40.0,33,34.627497483835015,13.333727730228567,1853,1476,-377
마포구,동교동,클라우스 하우스2,1994,0.3044,26,92.3,0.4717382350579439,0.413,1.0,37.55433995,126.92838165,외국인관광도시민박업,다가구용 주택(공동주택적용),4,46.0,32,43.75452668074423,15.905916088773866,694,636,-58
마포구,성산동,성산아뜰리에,2018,0.5538,15,93.3,0.9950000252038128,0.1094,0.7,37.56019029,126.90962886,외국인관광도시민박업,다가구용 주택(공동주택적용),4,85.0,8,41.05619215847355,11.97863515406519,994,2013,1019
마포구,연남동,스테이 고래,1987,0.5304,9,55.6,0.1574240051722274,0.4254,0.7,37.56076207,126.91652954,외국인관광도시민박업,다가구용 주택(공동주택적용),3,47.0,39,42.97676267349574,12.32503201999298,774,1867,1093
마포구,동교동,바이브스테이,2009,0.2029,7,100.0,0.0246926125903715,0.1222,0.7,37.55319291,126.93081575,외국인관광도시민박업,다가구용 주택(공동주택적용),4,50.0,17,27.36268010808865,9.777195099842432,2834,2756,-78
마포구,서교동,어울림,1992,0.2539,31,100.0,1.0216512475319812,0.4165,1.0,37.5463058,126.9196529,외국인관광도시민박업,"근린생활시설, 주택",5,62.0,34,43.62294866194179,17.299677285850194,706,328,-378
마포구,신공덕동,데이오프모드홈,2023,0.4367,2,50.0,1.0326543208763124,0.1022,0.45,37.53990855,126.95620447,외국인관광도시민박업,다가구주택,5,66.0,3,27.806241821851664,7.42605795253955,2774,3428,654
마포구,연남동,바닐라하우스,1998,0.449,16,81.2,1.249478893294178,0.138,0.85,37.5582193,126.92070994,외국인관광도시민박업,공동주택,5,72.0,28,40.432642089536664,12.71316774660353,1072,1724,652
마포구,망원동,체리하우스,1981,0.5007,27,88.9,1.1079581510863474,0.5728,0.7,37.55621009,126.90549711,외국인관광도시민박업,다가구용 주택(공동주택적용),5,100.0,45,49.93290223194438,18.14765925935197,207,193,-14
마포구,서교동,스테이 이브,1997,0.3502,13,53.8,0.9243390650569834,0.4077,0.7,37.55368749,126.9260552,외국인관광도시민박업,"근린생활시설,다가구용 단독주택(1가구)",3,42.0,29,36.63404465025273,12.390225194139544,1586,1835,249
마포구,합정동,Artravel Hongdae Apartment,1993,0.3257,0,0.0,0.0689928714869514,0.4148,0.25,37.54422132,126.91859736,외국인관광도시민박업,단독주택,6,60.0,33,22.081336079422957,6.306713350716084,3450,3665,215
마포구,망원동,다나 하우스,1994,0.6236,24,100.0,1.6150559047383235,0.413,0.7,37.55521731,126.90119288,외국인관광도시민박업,다가구용단독주택(5가구),3,315.68,32,52.20333199108548,17.492986238560597,143,297,154
마포구,서교동,스텔라,2003,0.1408,18,50.0,0.3712151850650859,0.1308,0.7,37.54959647,126.91216603,외국인관광도시민박업,다세대주택및제2종근린생활시설,6,85.0,23,22.721397851248565,8.415285893155326,3379,3175,-204
마포구,창전동,나리스테이 창전,1993,0.0938,3,100.0,0.9675840262617056,0.4148,0.12,37.5508026,126.93221693,외국인관광도시민박업,다가구용 주택(공동주택적용),3,41.0,33,20.210705750921047,11.442311452090872,3602,2211,-1391
마포구,동교동,루비 스테이,1994,0.1709,7,57.1,0.4577764026761752,0.413,0.7,37.55263061,126.9313943,외국인관광도시민박업,다가구용 주택(공동주택적용),5,48.0,32,29.482348860623524,11.278475704126873,2550,2282,-268
마포구,서교동,프라이빗 하우스,1990,0.2195,6,100.0,1.037882442460564,0.6908,0.7,37.55240642,126.92885454,외국인관광도시민박업,단독주택,4,112.0,36,40.75358525387662,17.22526121426974,1031,341,-690
마포구,창전동,유유당,2021,0.2084,4,25.0,0.1910552367627092,0.105,0.7,37.55037236,126.9278371,외국인관광도시민박업,다세대주택,6,27.0,5,20.996670085282364,5.485754467559242,3548,3853,305
