그리드ID,주요구,주요법정동코드,주요법정동명,포함법정동수,그리드행,그리드열,기준면적_m2,기준면적_ha,전체건물수,상가수,상가연면적합계_m2,상가입체화재하중_분자,숙박시설수,숙박연면적합계_m2,숙박입체화재하중_분자,복합입체화재하중_분자,상가수_per_ha,숙박시설수_per_ha,상가연면적_per_ha,숙박연면적_per_ha,상가_입체화재하중밀도,숙박_입체화재하중밀도,복합_입체화재하중밀도,상가숙박_개수,상가숙박_개수_per_ha,건물데이터_0여부,중심위도,중심경도,x_min_EPSG5186,y_min_EPSG5186,x_max_EPSG5186,y_max_EPSG5186
G50K_R0075_C0077,종로구,1111018700,무악동,1,75,77,50000.0,5.0,24,3,350.86,2386.0,0,0.0,0.0,2386.0,0.6,0.0,70.172,0.0,0.04772,0.0,0.04772,3,0.6,N,37.579379,126.959681,196326.768424,553203.217633,196550.375222,553426.824431
G50K_R0075_C0078,종로구,1111010900,누상동,1,75,78,50000.0,5.0,0,0,0.0,0.0,1,419.58,419.58,419.58,0.0,0.2,0.0,83.916,0.0,0.008392,0.008392,1,0.2,Y,37.57938,126.962213,196550.375222,553203.217633,196773.98202,553426.824431
G50K_R0075_C0079,종로구,1111010900,누상동,2,75,79,50000.0,5.0,61,3,591.26,942.66,2,1116.04,1116.04,2058.7,0.6,0.4,118.252,223.208,0.018853,0.022321,0.041174,5,1.0,N,37.579381,126.964744,196773.98202,553203.217633,196997.588818,553426.824431
G50K_R0075_C0080,종로구,1111011000,누하동,2,75,80,50000.0,5.0,216,18,3618.11,6902.4,1,342.8,342.8,7245.2,3.6,0.2,723.622,68.56,0.138048,0.006856,0.144904,19,3.8,N,37.579382,126.967276,196997.588818,553203.217633,197221.195615,553426.824431
G50K_R0075_C0081,종로구,1111010800,통인동,7,75,81,50000.0,5.0,290,89,15515.09,26316.21,6,1445.38,1445.38,27761.59,17.8,1.2,3103.018,289.076,0.526324,0.028908,0.555232,95,19.0,N,37.579382,126.969807,197221.195615,553203.217633,197444.802413,553426.824431
G50K_R0075_C0082,종로구,1111010600,통의동,4,75,82,50000.0,5.0,179,83,18462.4,37292.48,1,360.61,360.61,37653.09,16.6,0.2,3692.48,72.122,0.74585,0.007212,0.753062,84,16.8,N,37.579383,126.972338,197444.802413,553203.217633,197668.409211,553426.824431
G50K_R0075_C0083,종로구,1111010600,통의동,2,75,83,50000.0,5.0,11,5,639.14,1128.12,0,0.0,0.0,1128.12,1.0,0.0,127.828,0.0,0.022562,0.0,0.022562,5,1.0,N,37.579384,126.97487,197668.409211,553203.217633,197892.016009,553426.824431
G50K_R0075_C0085,종로구,1111014200,소격동,2,75,85,50000.0,5.0,17,8,3966.17,11015.78,1,122.31,122.31,11138.09,1.6,0.2,793.234,24.462,0.220316,0.002446,0.222762,9,1.8,N,37.579384,126.979933,198115.622806,553203.217633,198339.229604,553426.824431
G50K_R0075_C0086,종로구,1111014200,소격동,4,75,86,50000.0,5.0,124,61,9089.8,19167.53,1,574.95,574.95,19742.48,12.2,0.2,1817.96,114.99,0.383351,0.011499,0.39485,62,12.4,N,37.579385,126.982464,198339.229604,553203.217633,198562.836402,553426.824431
G50K_R0075_C0087,종로구,1111014700,재동,4,75,87,50000.0,5.0,134,50,16570.39,33739.88,3,871.76,871.76,34611.64,10.0,0.6,3314.078,174.352,0.674798,0.017435,0.692233,53,10.6,N,37.579385,126.984996,198562.836402,553203.217633,198786.4432,553426.824431
G50K_R0075_C0088,종로구,1111014800,계동,2,75,88,50000.0,5.0,137,47,10563.5003,19323.64,4,1133.23,1133.23,20456.87,9.4,0.8,2112.70006,226.646,0.386473,0.022665,0.409137,51,10.2,N,37.579386,126.987527,198786.4432,553203.217633,199010.049997,553426.824431
G50K_R0075_C0089,종로구,1111014900,원서동,1,75,89,50000.0,5.0,55,11,2591.34,5282.91,0,0.0,0.0,5282.91,2.2,0.0,518.268,0.0,0.105658,0.0,0.105658,11,2.2,N,37.579386,126.990059,199010.049997,553203.217633,199233.656795,553426.824431
G50K_R0075_C0092,종로구,1111017200,명륜4가,3,75,92,50000.0,5.0,15,1,2257.87,2257.87,8,4388.04,4388.04,6645.91,0.2,1.6,451.574,877.608,0.045157,0.087761,0.132918,9,1.8,N,37.579386,126.997653,199680.870391,553203.217633,199904.477188,553426.824431
G50K_R0075_C0093,종로구,1111017200,명륜4가,2,75,93,50000.0,5.0,86,1,199.39,342.0,2,541.02,541.02,883.02,0.2,0.4,39.878,108.204,0.00684,0.01082,0.01766,3,0.6,N,37.579386,127.000184,199904.477188,553203.217633,200128.083986,553426.824431
G50K_R0075_C0094,종로구,1111016600,연건동,2,75,94,50000.0,5.0,68,23,11823.17,22376.45,0,0.0,0.0,22376.45,4.6,0.0,2364.634,0.0,0.447529,0.0,0.447529,23,4.6,N,37.579386,127.002716,200128.083986,553203.217633,200351.690784,553426.824431
G50K_R0075_C0095,종로구,1111016800,동숭동,1,75,95,50000.0,5.0,181,23,11577.08,22553.65,2,456.28,456.28,23009.93,4.6,0.4,2315.416,91.256,0.451073,0.009126,0.460199,25,5.0,N,37.579386,127.005247,200351.690784,553203.217633,200575.297582,553426.824431
G50K_R0075_C0096,종로구,1111016800,동숭동,2,75,96,50000.0,5.0,74,3,590.95,618.91,0,0.0,0.0,618.91,0.6,0.0,118.19,0.0,0.012378,0.0,0.012378,3,0.6,N,37.579386,127.007779,200575.297582,553203.217633,200798.904379,553426.824431
G50K_R0075_C0097,종로구,1111017400,창신동,1,75,97,50000.0,5.0,154,7,1202.54,1892.52,0,0.0,0.0,1892.52,1.4,0.0,240.508,0.0,0.03785,0.0,0.03785,7,1.4,N,37.579386,127.01031,200798.904379,553203.217633,201022.511177,553426.824431
G50K_R0075_C0098,종로구,1111017400,창신동,1,75,98,50000.0,5.0,80,2,3394.96,124788.75,0,0.0,0.0,124788.75,0.4,0.0,678.992,0.0,2.495775,0.0,2.495775,2,0.4,N,37.579385,127.012842,201022.511177,553203.217633,201246.117975,553426.824431
G50K_R0075_C0099,종로구,1111017400,창신동,2,75,99,50000.0,5.0,274,41,8689.91,14190.37,0,0.0,0.0,14190.37,8.2,0.0,1737.982,0.0,0.283807,0.0,0.283807,41,8.2,N,37.579385,127.015373,201246.117975,553203.217633,201469.724773,553426.824431
G50K_R0075_C0100,종로구,1111017500,숭인동,1,75,100,50000.0,5.0,172,3,305.81,305.81,0,0.0,0.0,305.81,0.6,0.0,61.162,0.0,0.006116,0.0,0.006116,3,0.6,N,37.579385,127.017904,201469.724773,553203.217633,201693.33157,553426.824431
G50K_R0075_C0101,종로구,1111017500,숭인동,1,75,101,50000.0,5.0,19,2,415.07,1768.83,0,0.0,0.0,1768.83,0.4,0.0,83.014,0.0,0.035377,0.0,0.035377,2,0.4,N,37.579384,127.020436,201693.33157,553203.217633,201916.938368,553426.824431
G50K_R0075_C0102,종로구,1111017500,숭인동,1,75,102,50000.0,5.0,24,4,853.47,1681.52,0,0.0,0.0,1681.52,0.8,0.0,170.694,0.0,0.03363,0.0,0.03363,4,0.8,N,37.579384,127.022967,201916.938368,553203.217633,202140.545166,553426.824431
G50K_R0076_C0013,강서구,1150011000,개화동,1,76,13,50000.0,5.0,20,1,307.24,618.1,0,0.0,0.0,618.1,0.2,0.0,61.448,0.0,0.012362,0.0,0.012362,1,0.2,N,37.581227,126.797664,182015.933368,553426.824431,182239.540166,553650.431229
G50K_R0076_C0014,강서구,1150011000,개화동,1,76,14,50000.0,5.0,104,4,663.52,1948.25,0,0.0,0.0,1948.25,0.8,0.0,132.704,0.0,0.038965,0.0,0.038965,4,0.8,N,37.581232,126.800195,182239.540166,553426.824431,182463.146964,553650.431229
G50K_R0076_C0019,강서구,1150010900,방화동,1,76,19,50000.0,5.0,20,1,66.45,66.45,0,0.0,0.0,66.45,0.2,0.0,13.29,0.0,0.001329,0.0,0.001329,1,0.2,N,37.581253,126.812853,183357.574155,553426.824431,183581.180953,553650.431229
G50K_R0076_C0020,강서구,1150010900,방화동,1,76,20,50000.0,5.0,13,1,150.0,72132.0,0,0.0,0.0,72132.0,0.2,0.0,30.0,0.0,1.44264,0.0,1.44264,1,0.2,N,37.581257,126.815384,183581.180953,553426.824431,183804.78775,553650.431229
G50K_R0076_C0022,강서구,1150010900,방화동,1,76,22,50000.0,5.0,28,1,354.29,2175.0,0,0.0,0.0,2175.0,0.2,0.0,70.858,0.0,0.0435,0.0,0.0435,1,0.2,N,37.581264,126.820447,184028.394548,553426.824431,184252.001346,553650.431229
G50K_R0076_C0025,강서구,1150010500,마곡동,1,76,25,50000.0,5.0,6,1,136.12,890000.0,0,0.0,0.0,890000.0,0.2,0.0,27.224,0.0,17.8,0.0,17.8,1,0.2,N,37.581276,126.828042,184699.214941,553426.824431,184922.821739,553650.431229
G50K_R0076_C0045,마포구,1144012700,상암동,1,76,45,50000.0,5.0,25,1,2478.57,14404.0,0,0.0,0.0,14404.0,0.2,0.0,495.714,0.0,0.28808,0.0,0.28808,1,0.2,N,37.581339,126.878672,189171.350896,553426.824431,189394.957694,553650.431229
G50K_R0076_C0046,마포구,1144012700,상암동,1,76,46,50000.0,5.0,23,1,564.43,564.43,0,0.0,0.0,564.43,0.2,0.0,112.886,0.0,0.011289,0.0,0.011289,1,0.2,N,37.581341,126.881203,189394.957694,553426.824431,189618.564492,553650.431229
G50K_R0076_C0047,마포구,1144012700,상암동,1,76,47,50000.0,5.0,17,1,520.05,1736.4,0,0.0,0.0,1736.4,0.2,0.0,104.01,0.0,0.034728,0.0,0.034728,1,0.2,N,37.581344,126.883735,189618.564492,553426.824431,189842.17129,553650.431229
G50K_R0076_C0079,종로구,1111010900,누상동,2,76,79,50000.0,5.0,138,5,1703.82,4248.33,1,242.91,242.91,4491.24,1.0,0.2,340.764,48.582,0.084967,0.004858,0.089825,6,1.2,N,37.581396,126.964743,196773.98202,553426.824431,196997.588818,553650.431229
G50K_R0076_C0080,종로구,1111011100,옥인동,4,76,80,50000.0,5.0,228,43,5368.306,11543.41,1,272.19,272.19,11815.6,8.6,0.2,1073.6612,54.438,0.230868,0.005444,0.236312,44,8.8,N,37.581396,126.967275,196997.588818,553426.824431,197221.195615,553650.431229
G50K_R0076_C0081,종로구,1111010800,통인동,5,76,81,50000.0,5.0,157,50,14718.33,41495.41,2,873.27,873.27,42368.68,10.0,0.4,2943.666,174.654,0.829908,0.017465,0.847374,52,10.4,N,37.581397,126.969806,197221.195615,553426.824431,197444.802413,553650.431229
G50K_R0076_C0082,종로구,1111010500,창성동,2,76,82,50000.0,5.0,132,22,6465.29,13069.86,0,0.0,0.0,13069.86,4.4,0.0,1293.058,0.0,0.261397,0.0,0.261397,22,4.4,N,37.581398,126.972338,197444.802413,553426.824431,197668.409211,553650.431229
G50K_R0076_C0085,종로구,1111013900,팔판동,2,76,85,50000.0,5.0,55,26,6429.8,15364.54,0,0.0,0.0,15364.54,5.2,0.0,1285.96,0.0,0.307291,0.0,0.307291,26,5.2,N,37.581399,126.979932,198115.622806,553426.824431,198339.229604,553650.431229
G50K_R0076_C0086,종로구,1111014300,화동,5,76,86,50000.0,5.0,148,57,7711.32,16142.2,2,303.02,303.02,16445.22,11.4,0.4,1542.264,60.604,0.322844,0.00606,0.328904,59,11.8,N,37.5814,126.982464,198339.229604,553426.824431,198562.836402,553650.431229
G50K_R0076_C0087,종로구,1111014600,가회동,2,76,87,50000.0,5.0,181,52,10545.04,34234.6,0,0.0,0.0,34234.6,10.4,0.0,2109.008,0.0,0.684692,0.0,0.684692,52,10.4,N,37.5814,126.984995,198562.836402,553426.824431,198786.4432,553650.431229
G50K_R0076_C0088,종로구,1111014800,계동,2,76,88,50000.0,5.0,184,25,3506.15,7687.59,2,850.75,850.75,8538.34,5.0,0.4,701.23,170.15,0.153752,0.017015,0.170767,27,5.4,N,37.5814,126.987527,198786.4432,553426.824431,199010.049997,553650.431229
G50K_R0076_C0089,종로구,1111014900,원서동,1,76,89,50000.0,5.0,63,10,1509.31,2879.6,0,0.0,0.0,2879.6,2.0,0.0,301.862,0.0,0.057592,0.0,0.057592,10,2.0,N,37.5814,126.990058,199010.049997,553426.824431,199233.656795,553650.431229
G50K_R0076_C0090,종로구,1111013000,와룡동,1,76,90,50000.0,5.0,7,1,44.4,44.4,0,0.0,0.0,44.4,0.2,0.0,8.88,0.0,0.000888,0.0,0.000888,1,0.2,N,37.581401,126.99259,199233.656795,553426.824431,199457.263593,553650.431229
G50K_R0076_C0091,종로구,1111017300,명륜3가,1,76,91,50000.0,5.0,2,0,0.0,0.0,2,726.41,726.41,726.41,0.0,0.4,0.0,145.282,0.0,0.014528,0.014528,2,0.4,N,37.581401,126.995121,199457.263593,553426.824431,199680.870391,553650.431229
G50K_R0076_C0092,종로구,1111017200,명륜4가,3,76,92,50000.0,5.0,48,7,4794.45,9518.12,6,2159.34,2159.34,11677.46,1.4,1.2,958.89,431.868,0.190362,0.043187,0.233549,13,2.6,N,37.581401,126.997653,199680.870391,553426.824431,199904.477188,553650.431229
G50K_R0076_C0093,종로구,1111017200,명륜4가,2,76,93,50000.0,5.0,209,65,11195.41,20486.98,2,867.26,867.26,21354.24,13.0,0.4,2239.082,173.452,0.40974,0.017345,0.427085,67,13.4,N,37.581401,127.000184,199904.477188,553426.824431,200128.083986,553650.431229
G50K_R0076_C0094,종로구,1111016800,동숭동,2,76,94,50000.0,5.0,72,35,26764.86,65489.75,1,222.64,222.64,65712.39,7.0,0.2,5352.972,44.528,1.309795,0.004453,1.314248,36,7.2,N,37.581401,127.002716,200128.083986,553426.824431,200351.690784,553650.431229
G50K_R0076_C0095,종로구,1111016800,동숭동,1,76,95,50000.0,5.0,240,47,16898.78,31593.66,9,4563.68,4563.68,36157.34,9.4,1.8,3379.756,912.736,0.631873,0.091274,0.723147,56,11.2,N,37.581401,127.005247,200351.690784,553426.824431,200575.297582,553650.431229
G50K_R0076_C0098,종로구,1111017400,창신동,1,76,98,50000.0,5.0,28,1,3353.2,3353.2,0,0.0,0.0,3353.2,0.2,0.0,670.64,0.0,0.067064,0.0,0.067064,1,0.2,N,37.5814,127.012842,201022.511177,553426.824431,201246.117975,553650.431229
G50K_R0076_C0099,종로구,1111017400,창신동,2,76,99,50000.0,5.0,23,3,480.65,590.43,0,0.0,0.0,590.43,0.6,0.0,96.13,0.0,0.011809,0.0,0.011809,3,0.6,N,37.5814,127.015373,201246.117975,553426.824431,201469.724773,553650.431229
G50K_R0077_C0013,강서구,1150011000,개화동,1,77,13,50000.0,5.0,30,4,631.48,2326.31,0,0.0,0.0,2326.31,0.8,0.0,126.296,0.0,0.046526,0.0,0.046526,4,0.8,N,37.583242,126.797659,182015.933368,553650.431229,182239.540166,553874.038027
G50K_R0077_C0014,강서구,1150011000,개화동,1,77,14,50000.0,5.0,41,2,358.34,653.36,0,0.0,0.0,653.36,0.4,0.0,71.668,0.0,0.013067,0.0,0.013067,2,0.4,N,37.583246,126.80019,182239.540166,553650.431229,182463.146964,553874.038027
G50K_R0077_C0015,강서구,1150011000,개화동,1,77,15,50000.0,5.0,0,0,0.0,0.0,1,119.87,119.87,119.87,0.0,0.2,0.0,23.974,0.0,0.002397,0.002397,1,0.2,Y,37.583251,126.802722,182463.146964,553650.431229,182686.753762,553874.038027
G50K_R0077_C0045,마포구,1144012700,상암동,1,77,45,50000.0,5.0,46,1,504.68,504.68,0,0.0,0.0,504.68,0.2,0.0,100.936,0.0,0.010094,0.0,0.010094,1,0.2,N,37.583353,126.878669,189171.350896,553650.431229,189394.957694,553874.038027
G50K_R0077_C0047,마포구,1144012700,상암동,1,77,47,50000.0,5.0,6,1,46.8,14286.5,0,0.0,0.0,14286.5,0.2,0.0,9.36,0.0,0.28573,0.0,0.28573,1,0.2,N,37.583358,126.883732,189618.564492,553650.431229,189842.17129,553874.038027
G50K_R0077_C0079,종로구,1111011100,옥인동,2,77,79,50000.0,5.0,70,2,341.63,372.5,1,164.59,164.59,537.09,0.4,0.2,68.326,32.918,0.00745,0.003292,0.010742,3,0.6,N,37.58341,126.964742,196773.98202,553650.431229,196997.588818,553874.038027
G50K_R0077_C0080,종로구,1111011100,옥인동,3,77,80,50000.0,5.0,149,7,1642.15,5065.94,2,623.86,623.86,5689.8,1.4,0.4,328.43,124.772,0.101319,0.012477,0.113796,9,1.8,N,37.583411,126.967274,196997.588818,553650.431229,197221.195615,553874.038027
G50K_R0077_C0081,종로구,1111010200,신교동,5,77,81,50000.0,5.0,140,19,10431.93,21909.08,3,757.46,757.46,22666.54,3.8,0.6,2086.386,151.492,0.438182,0.015149,0.453331,22,4.4,N,37.583412,126.969805,197221.195615,553650.431229,197444.802413,553874.038027
G50K_R0077_C0082,종로구,1111010400,효자동,2,77,82,50000.0,5.0,47,5,725.33,1212.26,0,0.0,0.0,1212.26,1.0,0.0,145.066,0.0,0.024245,0.0,0.024245,5,1.0,N,37.583412,126.972337,197444.802413,553650.431229,197668.409211,553874.038027
G50K_R0077_C0085,종로구,1111013900,팔판동,2,77,85,50000.0,5.0,109,33,4346.36,9776.98,0,0.0,0.0,9776.98,6.6,0.0,869.272,0.0,0.19554,0.0,0.19554,33,6.6,N,37.583414,126.979932,198115.622806,553650.431229,198339.229604,553874.038027
G50K_R0077_C0086,종로구,1111014000,삼청동,3,77,86,50000.0,5.0,241,75,10827.53,17452.05,0,0.0,0.0,17452.05,15.0,0.0,2165.506,0.0,0.349041,0.0,0.349041,75,15.0,N,37.583414,126.982463,198339.229604,553650.431229,198562.836402,553874.038027
G50K_R0077_C0087,종로구,1111014600,가회동,1,77,87,50000.0,5.0,133,30,4105.61,8967.87,0,0.0,0.0,8967.87,6.0,0.0,821.122,0.0,0.179357,0.0,0.179357,30,6.0,N,37.583415,126.984995,198562.836402,553650.431229,198786.4432,553874.038027
G50K_R0077_C0088,종로구,1111014800,계동,3,77,88,50000.0,5.0,192,27,3760.7,9582.04,0,0.0,0.0,9582.04,5.4,0.0,752.14,0.0,0.191641,0.0,0.191641,27,5.4,N,37.583415,126.987526,198786.4432,553650.431229,199010.049997,553874.038027
G50K_R0077_C0089,종로구,1111014900,원서동,1,77,89,50000.0,5.0,44,3,165.39,384.85,0,0.0,0.0,384.85,0.6,0.0,33.078,0.0,0.007697,0.0,0.007697,3,0.6,N,37.583415,126.990058,199010.049997,553650.431229,199233.656795,553874.038027
G50K_R0077_C0091,종로구,1111017300,명륜3가,2,77,91,50000.0,5.0,50,5,1435.48,2356.29,1,271.64,271.64,2627.93,1.0,0.2,287.096,54.328,0.047126,0.005433,0.052559,6,1.2,N,37.583415,126.995121,199457.263593,553650.431229,199680.870391,553874.038027
G50K_R0077_C0092,종로구,1111017100,명륜2가,4,77,92,50000.0,5.0,210,95,42329.07,74696.82,1,216.3,216.3,74913.12,19.0,0.2,8465.814,43.26,1.493936,0.004326,1.498262,96,19.2,N,37.583416,126.997653,199680.870391,553650.431229,199904.477188,553874.038027
G50K_R0077_C0093,종로구,1111017200,명륜4가,3,77,93,50000.0,5.0,214,131,45554.61,84508.54,0,0.0,0.0,84508.54,26.2,0.0,9110.922,0.0,1.690171,0.0,1.690171,131,26.2,N,37.583416,127.000184,199904.477188,553650.431229,200128.083986,553874.038027
G50K_R0077_C0094,종로구,1111016800,동숭동,3,77,94,50000.0,5.0,93,56,70365.66,130662.93,0,0.0,0.0,130662.93,11.2,0.0,14073.132,0.0,2.613259,0.0,2.613259,56,11.2,N,37.583416,127.002716,200128.083986,553650.431229,200351.690784,553874.038027
G50K_R0077_C0095,종로구,1111016800,동숭동,1,77,95,50000.0,5.0,180,16,11867.3,24710.1,0,0.0,0.0,24710.1,3.2,0.0,2373.46,0.0,0.494202,0.0,0.494202,16,3.2,N,37.583415,127.005247,200351.690784,553650.431229,200575.297582,553874.038027
G50K_R0078_C0014,강서구,1150011000,개화동,1,78,14,50000.0,5.0,39,4,847.83,1721.62,0,0.0,0.0,1721.62,0.8,0.0,169.566,0.0,0.034432,0.0,0.034432,4,0.8,N,37.585261,126.800185,182239.540166,553874.038027,182463.146964,554097.644824
G50K_R0078_C0021,강서구,1150010900,방화동,1,78,21,50000.0,5.0,9,1,355.5,29016.0,0,0.0,0.0,29016.0,0.2,0.0,71.1,0.0,0.58032,0.0,0.58032,1,0.2,N,37.58529,126.817906,183804.78775,553874.038027,184028.394548,554097.644824
G50K_R0078_C0045,마포구,1144012700,상암동,1,78,45,50000.0,5.0,17,2,10731.56,18220.0,0,0.0,0.0,18220.0,0.4,0.0,2146.312,0.0,0.3644,0.0,0.3644,2,0.4,N,37.585368,126.878665,189171.350896,553874.038027,189394.957694,554097.644824
G50K_R0078_C0046,마포구,1144012700,상암동,1,78,46,50000.0,5.0,35,1,845.49,845.49,0,0.0,0.0,845.49,0.2,0.0,169.098,0.0,0.01691,0.0,0.01691,1,0.2,N,37.58537,126.881197,189394.957694,553874.038027,189618.564492,554097.644824
G50K_R0078_C0080,종로구,1111010100,청운동,2,78,80,50000.0,5.0,73,1,186.58,1967.7,1,369.74,369.74,2337.44,0.2,0.2,37.316,73.948,0.039354,0.007395,0.046749,2,0.4,N,37.585426,126.967273,196997.588818,553874.038027,197221.195615,554097.644824
G50K_R0078_C0081,종로구,1111010100,청운동,2,78,81,50000.0,5.0,78,19,6549.62,13243.78,0,0.0,0.0,13243.78,3.8,0.0,1309.924,0.0,0.264876,0.0,0.264876,19,3.8,N,37.585426,126.969805,197221.195615,553874.038027,197444.802413,554097.644824
G50K_R0078_C0082,종로구,1111010100,청운동,2,78,82,50000.0,5.0,42,4,733.85,2539.68,0,0.0,0.0,2539.68,0.8,0.0,146.77,0.0,0.050794,0.0,0.050794,4,0.8,N,37.585427,126.972336,197444.802413,553874.038027,197668.409211,554097.644824
G50K_R0078_C0085,종로구,1111014000,삼청동,1,78,85,50000.0,5.0,18,1,31.07,31.07,1,117.48,117.48,148.55,0.2,0.2,6.214,23.496,0.000621,0.00235,0.002971,2,0.4,N,37.585429,126.979931,198115.622806,553874.038027,198339.229604,554097.644824
G50K_R0078_C0086,종로구,1111014000,삼청동,1,78,86,50000.0,5.0,124,42,6524.41,14047.18,0,0.0,0.0,14047.18,8.4,0.0,1304.882,0.0,0.280944,0.0,0.280944,42,8.4,N,37.585429,126.982463,198339.229604,553874.038027,198562.836402,554097.644824
G50K_R0078_C0087,종로구,1111014600,가회동,2,78,87,50000.0,5.0,55,3,825.53,2440.8,0,0.0,0.0,2440.8,0.6,0.0,165.106,0.0,0.048816,0.0,0.048816,3,0.6,N,37.585429,126.984994,198562.836402,553874.038027,198786.4432,554097.644824
G50K_R0078_C0091,종로구,1111017300,명륜3가,1,78,91,50000.0,5.0,66,4,749.5,1003.01,1,179.55,179.55,1182.56,0.8,0.2,149.9,35.91,0.02006,0.003591,0.023651,5,1.0,N,37.58543,126.995121,199457.263593,553874.038027,199680.870391,554097.644824
G50K_R0078_C0092,종로구,1111017100,명륜2가,2,78,92,50000.0,5.0,161,36,11715.67,21080.7,4,890.39,890.39,21971.09,7.2,0.8,2343.134,178.078,0.421614,0.017808,0.439422,40,8.0,N,37.58543,126.997653,199680.870391,553874.038027,199904.477188,554097.644824
G50K_R0078_C0093,종로구,1111016900,혜화동,3,78,93,50000.0,5.0,82,32,18008.95,29623.41,1,411.66,411.66,30035.07,6.4,0.2,3601.79,82.332,0.592468,0.008233,0.600701,33,6.6,N,37.58543,127.000184,199904.477188,553874.038027,200128.083986,554097.644824
G50K_R0078_C0094,종로구,1111016900,혜화동,1,78,94,50000.0,5.0,27,4,2761.31,6349.73,0,0.0,0.0,6349.73,0.8,0.0,552.262,0.0,0.126995,0.0,0.126995,4,0.8,N,37.58543,127.002716,200128.083986,553874.038027,200351.690784,554097.644824
G50K_R0079_C0014,강서구,1150011000,개화동,1,79,14,50000.0,5.0,4,1,108.44,108.44,0,0.0,0.0,108.44,0.2,0.0,21.688,0.0,0.002169,0.0,0.002169,1,0.2,N,37.587276,126.800179,182239.540166,554097.644824,182463.146964,554321.251622
G50K_R0079_C0048,마포구,1144012700,상암동,1,79,48,50000.0,5.0,4,1,63.31,260.0,0,0.0,0.0,260.0,0.2,0.0,12.662,0.0,0.0052,0.0,0.0052,1,0.2,N,37.58739,126.886257,189842.17129,554097.644824,190065.778087,554321.251622
G50K_R0079_C0078,종로구,1111018400,부암동,1,79,78,50000.0,5.0,5,0,0.0,0.0,1,112.45,112.45,112.45,0.0,0.2,0.0,22.49,0.0,0.002249,0.002249,1,0.2,N,37.587439,126.962209,196550.375222,554097.644824,196773.98202,554321.251622
G50K_R0079_C0080,종로구,1111010100,청운동,1,79,80,50000.0,5.0,76,4,1254.15,4990.07,0,0.0,0.0,4990.07,0.8,0.0,250.83,0.0,0.099801,0.0,0.099801,4,0.8,N,37.58744,126.967272,196997.588818,554097.644824,197221.195615,554321.251622
G50K_R0079_C0081,종로구,1111010100,청운동,1,79,81,50000.0,5.0,48,14,6428.56,16453.56,0,0.0,0.0,16453.56,2.8,0.0,1285.712,0.0,0.329071,0.0,0.329071,14,2.8,N,37.587441,126.969804,197221.195615,554097.644824,197444.802413,554321.251622
G50K_R0079_C0085,종로구,1111014000,삼청동,1,79,85,50000.0,5.0,31,6,1270.1,2350.17,0,0.0,0.0,2350.17,1.2,0.0,254.02,0.0,0.047003,0.0,0.047003,6,1.2,N,37.587443,126.979931,198115.622806,554097.644824,198339.229604,554321.251622
G50K_R0079_C0086,종로구,1111014000,삼청동,1,79,86,50000.0,5.0,92,41,11864.2,28320.02,0,0.0,0.0,28320.02,8.2,0.0,2372.84,0.0,0.5664,0.0,0.5664,41,8.2,N,37.587444,126.982462,198339.229604,554097.644824,198562.836402,554321.251622
G50K_R0079_C0087,종로구,1111014000,삼청동,1,79,87,50000.0,5.0,20,4,7783.17,49840.79,0,0.0,0.0,49840.79,0.8,0.0,1556.634,0.0,0.996816,0.0,0.996816,4,0.8,N,37.587444,126.984994,198562.836402,554097.644824,198786.4432,554321.251622
G50K_R0079_C0090,종로구,1111017300,명륜3가,1,79,90,50000.0,5.0,32,0,0.0,0.0,3,552.46,552.46,552.46,0.0,0.6,0.0,110.492,0.0,0.011049,0.011049,3,0.6,N,37.587445,126.992589,199233.656795,554097.644824,199457.263593,554321.251622
G50K_R0079_C0091,종로구,1111017300,명륜3가,2,79,91,50000.0,5.0,136,24,8575.31,15732.71,5,1516.58,1516.58,17249.29,4.8,1.0,1715.062,303.316,0.314654,0.030332,0.344986,29,5.8,N,37.587445,126.995121,199457.263593,554097.644824,199680.870391,554321.251622
