기대피해액_순위,구,동,시설명,예상_화재발생확률,조건부_예상피해액_백만원,기대피해액_백만원,소방위험도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,반경100m_화재수 
3367,마포구,서교동,노스텔지아3,0.2368017681490041,0.1530963134685905,0.0362534777264564,0.3379,9,33.3,0.8209805520698302,0.4218,1.0,37.55354575,126.92630152,0
3368,종로구,원서동,한옥 살롱 115,0.3486306651801283,0.1037353059745446,0.0361653087245696,0.1867,22,81.8,0.6931471805599453,0.7561,1.0,37.58073136,126.98831871,0
3369,마포구,망원동,머무르다(망원),0.2706348070141816,0.1336181670922557,0.0361617268646013,0.5739,36,100.0,0.93305090073162,0.4183,0.7,37.55598377,126.90318542,0
3370,마포구,서교동,벙크 백팩커스 게스트하우스,0.3199971767159379,0.1128919202207624,0.0361250957446849,0.2685,27,92.6,0.3465225724747143,0.5535,1.0,37.55217281,126.92709729,0
3371,마포구,서교동,헤이마 게스트하우스2,0.2823086275832196,0.1278945238422175,0.0361057275013057,0.3165,22,86.4,0.3571798669487024,0.4165,1.0,37.5524961,126.92602717,0
3372,마포구,연남동,연남정원,0.2066096962487615,0.1747156319672768,0.0360979436506694,0.6828,7,85.7,0.4238738575182342,0.42,0.35,37.56316618,126.92144557,0
3373,성동구,하왕십리동,서울 비앰비,0.2228334147435156,0.1619654782029493,0.0360913205785296,0.378,6,100.0,0.0540672212702757,0.1293,0.85,37.56184051,127.02602858,0
3374,중구,광희동,메종 드 린,0.2965399087810451,0.1216446720301675,0.036072499947526,0.3379,29,100.0,0.3417492937220566,0.4077,1.0,37.56077622,127.0084615,0
3375,마포구,연남동,올해피하우스,0.2309356265422904,0.1560739824072754,0.0360430429141745,0.4735,22,90.9,0.7581978656011577,0.1237,1.0,37.5589573,126.92004345,0
3376,영등포구,영등포동,아라 하우스,0.2737981604250075,0.1315635256308325,0.0360218512967502,0.4552,29,93.1,1.052219249098399,0.4148,0.85,37.51010354,126.90864067,0
3377,종로구,누상동,소화맨션,0.2087271448998534,0.1723826650804505,0.0359809415124701,0.3687,5,60.0,0.0476280489892546,0.1337,1.0,37.57748737,126.96630064,0
3378,종로구,필운동,수모텔,0.2123201166734311,0.1694594155698521,0.0359796428852024,0.5334,6,50.0,1.012227674469289,0.4588,0.55,37.57395332,126.96754121,0
3379,마포구,연남동,맞이,0.2198551941401429,0.1636292321218815,0.0359747365951587,0.4826,16,81.2,1.2324168680174563,0.1394,1.0,37.55876481,126.92101085,0
3380,마포구,연남동,연남내일,0.23278435740618,0.1543614536733631,0.0359329318016376,0.4244,20,85.0,0.2661402286770261,0.148,1.0,37.55791318,126.92021184,0
3381,강서구,화곡동,KELLY' GUEST HOUSE,0.2854790626701821,0.1257306633337264,0.0358934719174124,0.3441,22,100.0,0.9289758914014709,0.4218,1.0,37.530948,126.84108697,0
3382,마포구,동교동,미성 게스트하우스,0.2620332562709433,0.1369243370078345,0.0358787298889029,0.4058,17,100.0,0.7706224927282359,0.4307,0.7,37.55563281,126.92322258,1
3383,마포구,도화동,한스 하우스,0.2525032113460985,0.1420368545979224,0.0358647619154742,0.341,19,47.4,0.319287411867112,0.413,1.0,37.5347838,126.94610721,0
3384,성동구,옥수동,정고운,0.1984816226856701,0.1805255257463654,0.0358309992863223,0.629,13,38.5,0.1707607343928786,0.4148,0.45,37.5413296,127.01545274,0
3385,마포구,노고산동,에이치에비뉴 호텔 이대점,0.1906351104975049,0.1878660522677891,0.0358138656328,0.3966,3,33.3,0.0741079721537218,0.1108,1.0,37.55348987,126.94178683,0
3386,영등포구,영등포동,더서울하우스,0.2874637909067761,0.1245845823202042,0.0358135563223032,0.4459,33,97.0,1.0324724861635646,0.4623,0.85,37.50998471,126.90776686,0
3387,마포구,도화동,스테이 결,0.2369824042592451,0.1509183229783602,0.035764987026185,0.2834,5,60.0,0.0535842461341063,0.4236,0.7,37.53886159,126.95187651,0
3388,마포구,공덕동,뉴 웨이브 하우스 101,0.2214930317109796,0.1613536771804336,0.0357387151364089,0.3533,2,50.0,0.5436154465889815,0.413,0.7,37.54403611,126.95392215,0
3389,강남구,논현동,스테이 강남,0.1859894986172368,0.1920129606136243,0.0357123942725392,0.6852,12,66.7,1.1277405615911331,0.1351,0.7,37.50668776,127.02991935,0
3390,서초구,양재동,양재블루,0.2122886643874972,0.1680230634596317,0.0356693917281409,0.4613,4,100.0,1.788668276658382,0.1194,1.0,37.46216111,127.03386836,0
3391,종로구,필운동,윤스테이,0.1980705090432803,0.179599364855399,0.0355733376207587,0.5363,2,50.0,0.4700036292457356,0.413,0.45,37.57371059,126.96927796,0
3392,강서구,등촌동,온에어하우스,0.2081901345836165,0.170824946566527,0.0355640686159243,0.2924,0,0.0,0.0183491386681965,0.4307,0.85,37.55325852,126.85581298,0
3393,종로구,숭인동,스콧스테이,0.2744702978730564,0.1294596243750083,0.0355328216647425,0.3044,15,93.3,0.7325661294161258,0.4289,1.0,37.57421651,127.01545005,0
3394,강남구,논현동,안느스테이,0.1874439730530855,0.1895587372898648,0.0355316428445383,0.6551,10,70.0,1.088711217685398,0.1451,0.7,37.50478463,127.02905821,1
3395,중구,신당동,J모텔,0.3974668050658153,0.0893477497968865,0.0355127646515883,0.1947,43,86.0,0.600253433667249,0.9481,0.7,37.56126414,127.01330518,0
3396,송파구,잠실동,마음이 머무는 김여사의 사랑채,0.2224842275483926,0.1595956084379792,0.0355075056634395,0.3873,10,90.0,0.3191807395111519,0.1337,1.0,37.50248997,127.08633038,0
3397,영등포구,여의도동,메리어트 이그제큐티브 아파트먼트 서울,0.1740456379961514,0.2034527388495594,0.0354100617351359,0.4089,0,0.0,0.0741079721537218,0.1251,1.0,37.51842714,126.917869,0
3398,중구,중림동,서울로 드림 하우스,0.3008720819330154,0.1176740591569957,0.0354048391680741,0.3441,31,58.1,0.5512351621038674,0.9571,0.18,37.55441998,126.9665703,0
3399,중구,남학동,진포레스트인(JIN FOREST Inn),0.2703304578708407,0.1309159005719361,0.0353905553441849,0.0938,0,0.0,0.6931471805599453,0.8826,0.7,37.55791929,126.99041464,0
3400,강남구,청담동,토끼 마루 하우스,0.2209191385283509,0.1601073290103649,0.035370773197045,0.4795,17,88.2,1.1694383412367222,0.1422,1.0,37.52277748,127.04883671,0
3401,강남구,삼성동,캘리포니아호텔,0.1924627924858033,0.183699390495282,0.035355297672662,0.4765,12,33.3,0.6931471805599453,0.1322,1.0,37.5038992,127.0506518,0
3402,마포구,연남동,중전 하우스,0.2267257542919376,0.1555541060213954,0.0352681220209089,0.3718,11,100.0,0.0635134057223258,0.1208,1.0,37.5575546,126.91779311,0
3403,마포구,동교동,메이플라워,0.2499234058742412,0.1409812981543675,0.0352345261993114,0.4552,16,100.0,1.0570183913692728,0.42,0.7,37.55624657,126.92411012,0
3404,종로구,창신동,소윤재,0.2927205005875881,0.120157684636301,0.0351726175961835,0.3656,37,89.2,0.0239245860852452,0.4148,1.0,37.57433739,127.01364248,0
3405,강남구,삼성동,코엑스 민박,0.2014822532054442,0.1745667250422365,0.035172097096205,0.5127,12,75.0,0.6931471805599453,0.1265,0.85,37.50892838,127.05420101,0
3406,마포구,망원동,망원 데이데이,0.1764797954583179,0.1992318039075013,0.0351603880023875,0.5653,4,0.0,0.0,0.4148,0.45,37.55090791,126.90148825,0
3407,강남구,역삼동,주)삼정관광호텔,0.209642545693462,0.167685139514506,0.0351539395227843,0.5767,15,100.0,0.6227247162633995,0.1608,0.7,37.50337195,127.03039098,0
3408,마포구,서교동,Br. house,0.31360143842597,0.1120455856665176,0.0351376568343001,0.2744,27,96.3,0.3987083256452846,0.5593,1.0,37.55232736,126.92708451,0
3409,용산구,갈월동,일일모텔,0.2363210545057185,0.1485893315017672,0.0351147875087974,0.3873,17,94.1,0.2286330435989812,0.1895,1.0,37.54281046,126.971993,1
3410,성동구,성동,금호 스테이,0.183254022005685,0.1915949313544729,0.0351105417666103,0.4398,5,20.0,0.0,0.1752,0.85,37.5457164,127.02111802,0
3411,성동구,성동,금호스테이,0.183254022005685,0.1915949313544729,0.0351105417666103,0.4398,5,20.0,0.0,0.1752,0.85,37.5457164,127.02111802,0
3412,마포구,망원동,톨망스테이 마포,0.1937583030267261,0.1805480113150146,0.0349826762872474,0.6949,14,92.9,1.3283071034695413,0.1408,0.7,37.5569266,126.89977799,0
3413,용산구,용산동,SEOULYDAYS INN,0.1780746615528526,0.1963875622443217,0.0349716486798473,0.5007,10,20.0,0.0183491386681965,0.1208,0.85,37.54086606,126.98481916,0
3414,마포구,연남동,Kw 홍대 Line,0.2212060688557804,0.1580584226922556,0.0349634823332991,0.5538,26,100.0,0.5042466526679482,0.115,0.85,37.55875522,126.92419486,0
3415,용산구,용산동,지미집2,0.2524559634663938,0.1384012503084238,0.0349402209915666,0.3074,17,58.8,0.0183491386681965,0.4113,1.0,37.54356367,126.98170946,0
3416,강서구,화곡동,여우와달,0.2328899989334264,0.1499800237731531,0.0349288475765649,0.4275,23,95.7,0.0618754037180874,0.1337,1.0,37.53136306,126.84299363,0
3417,마포구,망원동,아우픈,0.2411389617589675,0.144809834463506,0.0349192931350177,0.4917,32,100.0,0.5331106685554257,0.1494,1.0,37.55453031,126.90454416,0
3418,성동구,행당동,정감,0.2551660036903346,0.1368346271935296,0.0349155449874297,0.2984,15,66.7,0.1527352514239276,0.4165,1.0,37.55714507,127.03104686,0
3419,성동구,성동,스테이 성수 아지트,0.2555830698673716,0.1366075899677278,0.034914587211135,0.548,39,69.2,0.9873866535578852,0.4077,0.85,37.53884043,127.04719994,0
3420,강남구,역삼동,브릭맨션,0.2422034485158205,0.1439864375421389,0.0348740117122138,0.4459,16,87.5,0.8346467428336448,0.4218,0.7,37.50081487,127.03227864,0
3421,성동구,성동,어반 성수,0.2071637781066808,0.168124119986848,0.0348292278873363,0.2834,0,0.0,0.0,0.4113,1.0,37.53299683,127.05579045,0
3422,중구,광희동,스테이오얏,0.2658295534036232,0.1306862126740542,0.0347402575511547,0.3318,20,85.0,0.4996523231678654,0.413,1.0,37.56135165,127.00755621,0
3423,강남구,대치동,가온재,0.219935953274277,0.1577251747292005,0.0346894366594186,0.4028,15,86.7,0.0695932917991952,0.1308,1.0,37.49961469,127.05202999,0
3424,용산구,이태원동,이태원 마인스테이(Itaewon Minestay),0.2236145436438135,0.1548812144297364,0.0346336920837051,0.2744,3,33.3,0.0639487246002734,0.45,0.85,37.52900389,126.99390663,0
3425,마포구,성산동,번역가의 방,0.2727348597377386,0.1268899878763198,0.0346073230455714,0.3318,20,100.0,0.6832559030812027,0.413,1.0,37.5652737,126.90815577,0
3426,송파구,잠실동,라비앙,0.2260398967806594,0.1530319872156263,0.0345913345943593,0.5037,25,92.0,1.0409831758314734,0.1551,1.0,37.5083314,127.08147744,0
3427,용산구,용산동,남산집,0.1648648041061723,0.209427860903955,0.0345272832623052,0.4886,4,0.0,0.0,0.1237,0.85,37.54066283,126.98387492,0
3428,용산구,갈월동,Paul's house,0.3651851432041678,0.0945054573440987,0.03451198897378,0.3287,41,85.4,1.7415922105100357,0.9074,0.85,37.54360891,126.97303673,0
3429,중구,광희동,동대문 도도,0.2727956476271361,0.126447549874133,0.0344943412587787,0.3441,22,100.0,0.6931471805599453,0.4095,1.0,37.56099125,127.00768423,0
3430,용산구,용산동,해방 하우스,0.1710879209228892,0.2013730958244455,0.0344525042944101,0.4826,5,20.0,0.0,0.1065,0.85,37.54096439,126.98420847,0
3431,마포구,망원동,굿바이브,0.2378680965356608,0.1444870891532894,0.0343688688708712,0.5653,25,92.0,0.4602733446031594,0.4465,0.55,37.5595094,126.9030953,0
3432,송파구,잠실동,퍼니모텔,0.2221693835489183,0.1545132861482135,0.0343281215336662,0.5067,26,92.3,0.8100409320314447,0.1251,1.0,37.50854547,127.08138723,0
3433,마포구,연남동,알마수아베,0.2319346999526509,0.1479535650555563,0.0343155657180854,0.6101,27,77.8,1.2791106909005492,0.4236,0.7,37.56215485,126.91853987,0
3434,중구,광희동,호야,0.3303169896059457,0.1038209176915306,0.034293812989993,0.3074,37,83.8,0.8068064990324667,0.6908,1.0,37.56123206,127.00899032,0
3435,강남구,논현동,보코서울강남,0.1575195841687209,0.2176439051623707,0.0342831774380331,0.6369,5,20.0,0.4136417685454098,0.105,0.7,37.51492269,127.02384895,0
3436,강남구,논현동,보코 서울 강남,0.1575195841687209,0.2176439051623707,0.0342831774380331,0.6369,5,20.0,0.4136417685454098,0.105,0.7,37.51492269,127.02384895,0
3437,중구,중림동,J Stay Seoul,0.2269485367562067,0.1509752711817159,0.0342636168810619,0.3873,14,28.6,1.1564704703409323,0.4606,1.0,37.55513081,126.96713687,0
3438,마포구,연남동,세미콜론 하우스,0.2015905144779013,0.1695040280098136,0.0341704042125749,0.6704,10,90.0,0.2119334108405991,0.4289,0.35,37.56311652,126.92059076,0
3439,용산구,청파동,남산연가,0.25777640558938,0.1325403334729558,0.0341657707582763,0.3966,25,84.0,0.871395411966264,0.3919,1.0,37.54622601,126.96844484,0
3440,마포구,연남동,T HOUSE,0.2319313816163421,0.1471102429871064,0.0341194819059153,0.4398,15,80.0,0.6598107602923536,0.4148,0.7,37.55869521,126.91860416,0
3441,서초구,방배동,메종 방배,0.2171082624393061,0.1570094360489961,0.0340880458471729,0.3044,8,12.5,0.0,0.4342,1.0,37.47918098,126.99443808,0
3442,강남구,논현동,K-그랜드 호스텔 강남 1,0.1842365260133681,0.1846013250007782,0.0340103068156081,0.5509,7,57.1,2.310924606619502,0.148,1.0,37.50279344,127.02444224,0
3443,마포구,망원동,삼삼스테이,0.2363184352224926,0.1437751237219692,0.033976712261896,0.6263,27,96.3,1.53185696088335,0.4183,0.7,37.55837261,126.90063074,0
3444,용산구,서계동,스윗미 1949,0.3742873451539528,0.0907747158978842,0.0339758274205234,0.2894,40,97.5,1.5692314919560597,0.9186,0.85,37.54897354,126.9669878,0
3445,송파구,송파동,for:rest 잠실,0.223703595431877,0.1517639476913412,0.0339501407554883,0.5127,27,96.3,0.9362732314614932,0.1408,1.0,37.50393033,127.11105862,0
3446,강남구,삼성동,어퍼하우스,0.1505137981486277,0.2253971766619848,0.0339253851513725,0.6778,6,0.0,0.5985312041850962,0.1394,0.7,37.51043084,127.04562003,1
3447,강서구,방화동,스카이빌하우스,0.2198696442819173,0.1542000651156775,0.0339039134652325,0.4367,19,94.7,0.3117796240308414,0.1322,1.0,37.5674918,126.80883229,0
3448,마포구,성산동,Jamie House,0.187060698255118,0.1809758143268098,0.0338534621952616,0.4151,4,0.0,0.2088689235216166,0.4148,0.7,37.56347768,126.90834112,0
3449,강남구,논현동,스테이 강남 2026,0.1844629535369263,0.1835159778380653,0.0338518992932266,0.6316,13,76.9,0.6400373552459969,0.1351,0.7,37.50994983,127.03345848,0
3450,성동구,하왕십리동,Wevvy Loft 왕십리,0.2309041877839871,0.1465784192997481,0.033845570855069,0.2894,7,57.1,0.1053605156578263,0.4359,0.85,37.55865523,127.02885365,0
3451,마포구,서교동,벙크2 게스트하우스,0.2600249550850576,0.1301322496276239,0.0338376323645404,0.2984,18,83.3,0.0823709974331275,0.42,1.0,37.55214693,126.92630772,0
3452,마포구,서교동,벙크게스트하우스,0.2600249550850576,0.1301322496276239,0.0338376323645404,0.2984,18,83.3,0.0823709974331275,0.42,1.0,37.55214693,126.92630772,0
3453,용산구,갈월동,더메종컴퍼니,0.2196770480375518,0.1537903180517692,0.0337842030863688,0.2924,4,0.0,0.7022796641232177,0.8961,0.12,37.54016648,126.97142658,0
3454,마포구,창전동,스테이 홍대,0.202135476117065,0.1670340276327805,0.0337635027033031,0.2984,2,0.0,0.0,0.4165,1.0,37.54957786,126.92550494,0
3455,마포구,성산동,베이스캠프 하우스,0.2046832274532185,0.164658844436978,0.0337029037080781,0.5363,20,95.0,0.4107007221621094,0.1,0.85,37.56114282,126.9089216,0
3456,송파구,잠실동,도담e하우스,0.2259787761603441,0.1491014981552538,0.033693774076798,0.4582,25,96.0,0.3364722366212129,0.1509,1.0,37.50186656,127.08479112,0
3457,중구,광희동,스테이 이비비,0.2677914004588447,0.1256729512520181,0.033654135615574,0.3379,22,100.0,0.5543107357057295,0.4165,1.0,37.56096498,127.00798405,0
3458,강남구,청담동,청담57스테이,0.1980480235712246,0.1697614412337039,0.0336209179149376,0.5624,4,75.0,0.6019569424953488,0.4272,0.45,37.52073304,127.05076593,0
3459,송파구,송파동,스테이올로지,0.2035795377812453,0.1651172649459424,0.0336144964773983,0.5653,27,74.1,1.1227826495959228,0.1036,1.0,37.50658303,127.10787808,0
3460,강남구,논현동,아난티 앳 강남,0.1976876655921796,0.1698048441107547,0.033568323238499,0.4947,14,85.7,0.2358701058534324,0.1036,0.85,37.51484148,127.02879629,0
3461,강서구,등촌동,Birdhouse,0.200966294194218,0.1669712944841646,0.033555602289294,0.3014,2,0.0,0.0,0.4658,0.85,37.55276631,126.8564116,0
3462,마포구,대흥동,피노 스테이,0.2422442271292359,0.1383791631540626,0.0335215534290463,0.3904,22,63.6,0.7667272160538028,0.413,1.0,37.54922039,126.94346569,0
3463,강서구,방화동,수스테이(SUE STAY),0.2748123095449941,0.1219510924938739,0.0335136613797766,0.5037,50,84.0,0.0706175672139533,0.4289,0.85,37.56444657,126.81426873,0
3464,마포구,연남동,크래프트맨스하우스,0.2138558365049629,0.1566692713963438,0.0335046380890881,0.5795,29,96.6,1.517466415316031,0.1122,1.0,37.55950426,126.92411992,0
3465,강서구,화곡동,스테이 화곡,0.2755306700117289,0.1210935628760468,0.0333649905133446,0.3687,31,93.5,0.5065612249795332,0.45,1.0,37.5393807,126.837677,0
3466,성동구,성동,Hailey's House,0.1647255970250968,0.2021848571365761,0.0333050213012564,0.412,0,0.0,0.0,0.1408,1.0,37.5339344,127.05121885,0
3467,용산구,서계동,코코지 하우스,0.3492843311032602,0.0952119088946704,0.0332560279113395,0.3014,33,100.0,1.8622837345824343,0.8939,0.85,37.54910356,126.9673355,0
3468,마포구,망원동,다나 하우스,0.2291808721979824,0.1451032105939004,0.0332548803626376,0.6236,24,100.0,1.6150559047383235,0.413,0.7,37.55521731,126.90119288,0
3469,중구,중림동,서울로 스테이,0.2224222561302467,0.149403199157665,0.0332305966297244,0.3595,11,45.5,0.814360751313118,0.42,1.0,37.55472963,126.96671152,0
3470,마포구,도화동,온안 스테이,0.1903156922890454,0.1744790846226883,0.0332061077799258,0.3379,0,0.0,0.0,0.5612,0.45,37.53837945,126.95309316,0
3471,송파구,잠실동,Houston Family 2,0.2197289097874594,0.1507529418398658,0.0331247795577259,0.5363,33,90.9,0.6688544879909007,0.1322,1.0,37.50445413,127.08109367,0
3472,중구,광희동,까사데루나,0.2605585828659256,0.1270991368904919,0.0331167709916688,0.3441,21,100.0,0.5959834321062975,0.4095,1.0,37.56089279,127.00793495,0
