좌표인덱스,대상_X,대상_Y,건물_고유번호,주용도명,지상층수,지하층수,총층수,거리(m)
1049.0,194257.42569129265,550135.0756299524,1969194160264498366200000000,단독주택,2.0,1.0,3,28.28
1049.0,194257.42569129265,550135.0756299524,1970194220204498553000000000,,1.0,0.0,1,41.19
1050.0,194236.16565149333,550181.5101798241,0000194146764498929300000000,,1.0,0.0,1,25.75
1050.0,194236.16565149333,550181.5101798241,0000194185824498984000000000,,1.0,0.0,1,29.31
1050.0,194236.16565149333,550181.5101798241,0000194167304499106100000000,,1.0,0.0,1,34.24
1050.0,194236.16565149333,550181.5101798241,1969194160264498366200000000,단독주택,2.0,1.0,3,40.24
1050.0,194236.16565149333,550181.5101798241,1973194132284498626000000000,단독주택,2.0,1.0,3,36.87
1052.0,195564.37575784838,549186.933273231,2011195492354488482800000000,업무시설,20.0,8.0,28,33.57
1053.0,195206.306035861,548350.9400356759,0000195088204480418600000000,,1.0,0.0,1,48.56
1053.0,195206.306035861,548350.9400356759,0000195133324480531700000000,,1.0,0.0,1,8.09
1053.0,195206.306035861,548350.9400356759,1995195091564480546400000000,근린생활시설,3.0,1.0,4,45.9
1053.0,195206.306035861,548350.9400356759,0000195094004480657800000000,,1.0,0.0,1,47.06
1053.0,195206.306035861,548350.9400356759,2020195112024480887000000000,제2종근린생활시설,3.0,1.0,4,49.49
1053.0,195206.306035861,548350.9400356759,1940195182254480483700000000,단독주택,1.0,0.0,1,45.73
1053.0,195206.306035861,548350.9400356759,1959195165844480607800000000,제1종근린생활시설,1.0,0.0,1,32.86
1053.0,195206.306035861,548350.9400356759,0000195176384480633600000000,,1.0,0.0,1,43.5
1053.0,195206.306035861,548350.9400356759,1998195138614480655400000000,위험물저장및처리시설,2.0,0.0,2,19.87
1053.0,195206.306035861,548350.9400356759,0000195165244480682300000000,,1.0,0.0,1,36.4
1053.0,195206.306035861,548350.9400356759,1970195165834480795300000000,단독주택,2.0,1.0,3,44.65
1054.0,193005.8833653644,550387.0232303045,0000192932734500323000000000,,1.0,0.0,1,49.73
1054.0,193005.8833653644,550387.0232303045,0000192931874500399200000000,,1.0,0.0,1,42.21
1054.0,193005.8833653644,550387.0232303045,0000192925804500366800000000,,1.0,0.0,1,46.41
1054.0,193005.8833653644,550387.0232303045,0000192919274500376900000000,,1.0,0.0,1,47.35
1054.0,193005.8833653644,550387.0232303045,1995192914034500453800000000,단독주택,3.0,1.0,4,42.73
1054.0,193005.8833653644,550387.0232303045,2014192926134500528300000000,제2종근린생활시설,1.0,,1,30.78
1054.0,193005.8833653644,550387.0232303045,2002192902874500548500000000,공동주택,5.0,0.0,5,42.92
1054.0,193005.8833653644,550387.0232303045,2012192914404500662500000000,공동주택,4.0,0.0,4,26.84
1054.0,193005.8833653644,550387.0232303045,1995192890944500725800000000,단독주택,3.0,1.0,4,46.2
1054.0,193005.8833653644,550387.0232303045,2018192960304500416200000000,제2종근린생활시설,4.0,1.0,5,46.96
1054.0,193005.8833653644,550387.0232303045,1986192937734500462600000000,공동주택,2.0,1.0,3,35.68
1054.0,193005.8833653644,550387.0232303045,2012192945214500538500000000,공동주택,5.0,0.0,5,29.48
1054.0,193005.8833653644,550387.0232303045,1997192970234500562600000000,제2종근린생활시설,4.0,1.0,5,42.62
1054.0,193005.8833653644,550387.0232303045,1966192931404500628300000000,제2종근린생활시설,1.0,0.0,1,19.68
1054.0,193005.8833653644,550387.0232303045,1974192952084500648700000000,제2종근린생활시설,2.0,0.0,2,23.3
1054.0,193005.8833653644,550387.0232303045,1975192941164500709800000000,단독주택,3.0,1.0,4,12.01
1054.0,193005.8833653644,550387.0232303045,1977192979464500721300000000,제2종근린생활시설,3.0,1.0,4,44.37
1054.0,193005.8833653644,550387.0232303045,1997192962064500763200000000,제2종근린생활시설,5.0,1.0,6,26.47
1054.0,193005.8833653644,550387.0232303045,2017192921314500735600000000,제2종근린생활시설,4.0,0.0,4,17.08
1054.0,193005.8833653644,550387.0232303045,2002192897374500828500000000,공동주택,4.0,1.0,5,38.83
1054.0,193005.8833653644,550387.0232303045,1996192912894500909000000000,공동주택,4.0,0.0,4,24.97
1054.0,193005.8833653644,550387.0232303045,2003192902834500992400000000,공동주택,5.0,2.0,7,37.59
1054.0,193005.8833653644,550387.0232303045,1997192932924500818000000000,제2종근린생활시설,5.0,1.0,6,3.27
1054.0,193005.8833653644,550387.0232303045,1997192946964500829700000000,제2종근린생활시설,4.0,1.0,5,10.82
1054.0,193005.8833653644,550387.0232303045,2010192965474501061800000000,제2종근린생활시설,5.0,4.0,9,38.03
1054.0,193005.8833653644,550387.0232303045,2013192942464501150500000000,제2종근린생활시설,5.0,1.0,6,33.73
1054.0,193005.8833653644,550387.0232303045,1969192949424501278600000000,제1종근린생활시설,3.0,1.0,4,47.82
1054.0,193005.8833653644,550387.0232303045,1971192927494501075400000000,제2종근린생활시설,3.0,0.0,3,27.06
1054.0,193005.8833653644,550387.0232303045,2004192915904501273500000000,제1종근린생활시설,5.0,2.0,7,49.76
1055.0,194294.852393871,550137.9800655533,1970194220204498553000000000,,1.0,0.0,1,22.99
1055.0,194294.852393871,550137.9800655533,0000194245474498614600000000,,1.0,0.0,1,35.09
1055.0,194294.852393871,550137.9800655533,1970194226794498625000000000,,1.0,0.0,1,29.7
1056.0,194260.75217796548,550168.9992205112,0000194185824498984000000000,,1.0,0.0,1,34.93
1056.0,194260.75217796548,550168.9992205112,1969194160264498366200000000,단독주택,2.0,1.0,3,41.12
1056.0,194260.75217796548,550168.9992205112,1970194220204498553000000000,,1.0,0.0,1,30.37
1056.0,194260.75217796548,550168.9992205112,1970194226794498625000000000,,1.0,0.0,1,35.75
1057.0,194301.51928880072,550183.2255702493,1970194220204498553000000000,,1.0,0.0,1,25.59
1057.0,194301.51928880072,550183.2255702493,0000194245474498614600000000,,1.0,0.0,1,21.51
1057.0,194301.51928880072,550183.2255702493,1970194226794498625000000000,,1.0,0.0,1,16.39
1057.0,194301.51928880072,550183.2255702493,1997194269774498777600000000,공동주택,24.0,1.0,25,37.94
1057.0,194301.51928880072,550183.2255702493,0000194276524498984700000000,,1.0,0.0,1,49.12
1057.0,194301.51928880072,550183.2255702493,1997194230294499136000000000,공동주택,24.0,1.0,25,35.54
1058.0,195933.1251569138,549431.9454665304,2011195875414490930300000000,,1.0,0.0,1,35.81
1058.0,195933.1251569138,549431.9454665304,2011195899944491152100000000,,1.0,0.0,1,38.29
1058.0,195933.1251569138,549431.9454665304,0000195841644491708100000000,근린생활시설,3.0,0.0,3,49.13
1058.0,195933.1251569138,549431.9454665304,0000195872894491534400000000,제1종근린생활시설,1.0,0.0,1,28.29
1058.0,195933.1251569138,549431.9454665304,2003195887834491636200000000,제1종근린생활시설,9.0,1.0,10,44.18
1059.0,194192.99441728194,550148.8194082407,1969194116054498614900000000,단독주택,1.0,0.0,1,19.23
1059.0,194192.99441728194,550148.8194082407,1969194160264498366200000000,단독주택,2.0,1.0,3,37.62
1059.0,194192.99441728194,550148.8194082407,1973194132284498626000000000,단독주택,2.0,1.0,3,20.93
1060.0,195942.95943283438,549464.8697634083,0000195841644491708100000000,근린생활시설,3.0,0.0,3,33.53
1060.0,195942.95943283438,549464.8697634083,0000195872894491534400000000,제1종근린생활시설,1.0,0.0,1,6.27
1060.0,195942.95943283438,549464.8697634083,2003195887834491636200000000,제1종근린생활시설,9.0,1.0,10,15.07
1060.0,195942.95943283438,549464.8697634083,1989195913554491681800000000,제2종근린생활시설,6.0,3.0,9,41.15
1060.0,195942.95943283438,549464.8697634083,1988195899974491784800000000,제2종근린생활시설,4.0,1.0,5,32.64
1060.0,195942.95943283438,549464.8697634083,0000195878334491810400000000,,1.0,0.0,1,21.93
1060.0,195942.95943283438,549464.8697634083,1994195912694491877000000000,제1종근린생활시설,4.0,1.0,5,48.34
1060.0,195942.95943283438,549464.8697634083,0000195864664491833600000000,근린생활시설,3.0,0.0,3,25.18
1060.0,195942.95943283438,549464.8697634083,1970195891034491987100000000,제2종근린생활시설,3.0,0.0,3,42.86
1061.0,194244.72113062564,550149.5254820079,1969194160264498366200000000,단독주택,2.0,1.0,3,16.69
1061.0,194244.72113062564,550149.5254820079,1973194132284498626000000000,단독주택,2.0,1.0,3,46.46
1061.0,194244.72113062564,550149.5254820079,1970194220204498553000000000,,1.0,0.0,1,46.47
1062.0,191857.5557892567,550672.2971404544,1990191786264503215800000000,단독주택,2.0,1.0,3,45.66
1062.0,191857.5557892567,550672.2971404544,1989191772504503243300000000,제2종근린생활시설,2.0,1.0,3,45.55
1062.0,191857.5557892567,550672.2971404544,1991191765194503284100000000,공동주택,2.0,1.0,3,44.93
1062.0,191857.5557892567,550672.2971404544,1991191788894503293800000000,제2종근린생활시설,3.0,1.0,4,37.84
1062.0,191857.5557892567,550672.2971404544,1989191806074503294800000000,공동주택,2.0,1.0,3,41.89
1062.0,191857.5557892567,550672.2971404544,1993191775454503331300000000,단독주택,3.0,1.0,4,36.26
1062.0,191857.5557892567,550672.2971404544,2019191810484503360100000000,제2종근린생활시설,4.0,0.0,4,38.54
1062.0,191857.5557892567,550672.2971404544,1993191792774503392300000000,제1종근린생활시설,5.0,1.0,6,28.4
1062.0,191857.5557892567,550672.2971404544,1961191754634503387000000000,제1종근린생활시설,1.0,0.0,1,43.78
1062.0,191857.5557892567,550672.2971404544,1997191749204503574800000000,제1종근린생활시설,5.0,1.0,6,39.86
1062.0,191857.5557892567,550672.2971404544,1992191769114503406700000000,단독주택,4.0,1.0,5,32.49
1062.0,191857.5557892567,550672.2971404544,1974191779274503433200000000,제1종근린생활시설,3.0,0.0,3,25.38
1062.0,191857.5557892567,550672.2971404544,1990191814274503490200000000,제2종근린생활시설,6.0,1.0,7,32.07
1062.0,191857.5557892567,550672.2971404544,1984191775774503596900000000,제2종근린생활시설,3.0,1.0,4,14.24
1062.0,191857.5557892567,550672.2971404544,1987191785434503622400000000,제1종근린생활시설,3.0,1.0,4,5.53
1062.0,191857.5557892567,550672.2971404544,1987191800124503645300000000,제1종근린생활시설,3.0,1.0,4,12.55
1062.0,191857.5557892567,550672.2971404544,1991191779444503708100000000,단독주택,2.0,1.0,3,9.16
1062.0,191857.5557892567,550672.2971404544,1990191766144503738200000000,단독주택,2.0,1.0,3,22.71
1062.0,191857.5557892567,550672.2971404544,1992191789514503741300000000,단독주택,2.0,1.0,3,7.12
1062.0,191857.5557892567,550672.2971404544,1991191781724503771900000000,단독주택,2.0,1.0,3,11.72
1062.0,191857.5557892567,550672.2971404544,2002191824874503778300000000,제2종근린생활시설,6.0,1.0,7,38.51
1062.0,191857.5557892567,550672.2971404544,1992191753634503682600000000,공동주택,3.0,1.0,4,34.24
1062.0,191857.5557892567,550672.2971404544,0000191738414503690100000000,,1.0,0.0,1,49.48
1062.0,191857.5557892567,550672.2971404544,0000191745064503824000000000,,1.0,0.0,1,45.41
1062.0,191857.5557892567,550672.2971404544,1983191804384503773900000000,단독주택,1.0,0.0,1,19.41
1062.0,191857.5557892567,550672.2971404544,1993191756034503779300000000,단독주택,2.0,1.0,3,33.59
1062.0,191857.5557892567,550672.2971404544,1992191791534503804800000000,단독주택,2.0,1.0,3,13.77
1062.0,191857.5557892567,550672.2971404544,2017191805904503822800000000,제1종근린생활시설,3.0,0.0,3,23.44
1062.0,191857.5557892567,550672.2971404544,1990191769414503836700000000,제2종근린생활시설,2.0,1.0,3,24.72
1062.0,191857.5557892567,550672.2971404544,1961191759484503850600000000,단독주택,1.0,0.0,1,33.53
1062.0,191857.5557892567,550672.2971404544,1986191785144503870700000000,제1종근린생활시설,3.0,1.0,4,20.05
1062.0,191857.5557892567,550672.2971404544,1992191793284503877800000000,제2종근린생활시설,2.0,1.0,3,21.28
1062.0,191857.5557892567,550672.2971404544,1993191762704503913800000000,단독주택,2.0,1.0,3,34.89
1062.0,191857.5557892567,550672.2971404544,1991191807894503933600000000,단독주택,2.0,1.0,3,32.94
1062.0,191857.5557892567,550672.2971404544,1990191771574503941700000000,단독주택,2.0,1.0,3,31.5
1062.0,191857.5557892567,550672.2971404544,1992191796174503975900000000,제2종근린생활시설,3.0,1.0,4,31.5
1062.0,191857.5557892567,550672.2971404544,0000191818174504000400000000,,1.0,0.0,1,44.68
1062.0,191857.5557892567,550672.2971404544,1991191789224504001400000000,단독주택,2.0,1.0,3,32.96
1062.0,191857.5557892567,550672.2971404544,0000191811714504031600000000,,1.0,0.0,1,43.14
1062.0,191857.5557892567,550672.2971404544,1992191774734504055900000000,단독주택,2.0,1.0,3,40.56
1062.0,191857.5557892567,550672.2971404544,1987191758884504070400000000,공동주택,2.0,1.0,3,49.25
1062.0,191857.5557892567,550672.2971404544,1992191792254504077500000000,단독주택,2.0,1.0,3,40.78
1062.0,191857.5557892567,550672.2971404544,1990191801124504098800000000,단독주택,2.0,1.0,3,44.69
1062.0,191857.5557892567,550672.2971404544,1990191747464503911100000000,단독주택,2.0,1.0,3,46.94
1062.0,191857.5557892567,550672.2971404544,2019191780414504121700000000,제2종근린생활시설,4.0,0.0,4,45.57
1062.0,191857.5557892567,550672.2971404544,1993191795224504156400000000,단독주택,2.0,1.0,3,48.99
1063.0,195280.1394111138,550464.0705992563,0000195189764501159600000000,,1.0,0.0,1,47.69
1063.0,195280.1394111138,550464.0705992563,0000195199084501160000000000,,1.0,0.0,1,44.41
1063.0,195280.1394111138,550464.0705992563,0000195192424501168800000000,,1.0,0.0,1,45.76
1063.0,195280.1394111138,550464.0705992563,0000195184454501190500000000,,1.0,0.0,1,47.61
1063.0,195280.1394111138,550464.0705992563,0000195189154501232600000000,,1.0,0.0,1,41.55
1063.0,195280.1394111138,550464.0705992563,0000195194544501474000000000,,1.0,0.0,1,19.66
1063.0,195280.1394111138,550464.0705992563,0000195202224501486600000000,,1.0,0.0,1,13.17
1063.0,195280.1394111138,550464.0705992563,0000195205794501519500000000,,1.0,0.0,1,8.39
1063.0,195280.1394111138,550464.0705992563,0000195191744501539700000000,,1.0,0.0,1,19.37
1063.0,195280.1394111138,550464.0705992563,0000195194214501553200000000,,1.0,0.0,1,16.65
1063.0,195280.1394111138,550464.0705992563,0000195205844501558200000000,,1.0,0.0,1,5.57
1063.0,195280.1394111138,550464.0705992563,0000195201254501563600000000,단독주택,1.0,0.0,1,9.57
1063.0,195280.1394111138,550464.0705992563,0000195191984501577100000000,,1.0,0.0,1,18.52
1063.0,195280.1394111138,550464.0705992563,0000195193944501593900000000,,1.0,0.0,1,16.53
1063.0,195280.1394111138,550464.0705992563,0000195201294501604100000000,,1.0,0.0,1,9.3
1063.0,195280.1394111138,550464.0705992563,0000195205724501606000000000,,1.0,0.0,1,5.03
1063.0,195280.1394111138,550464.0705992563,1958195184064501609400000000,,1.0,0.0,1,26.48
1063.0,195280.1394111138,550464.0705992563,0000195192044501618700000000,,1.0,0.0,1,18.66
1063.0,195280.1394111138,550464.0705992563,0000195202854501632500000000,,1.0,0.0,1,8.76
1063.0,195280.1394111138,550464.0705992563,0000195193774501638100000000,,1.0,0.0,1,17.39
1063.0,195280.1394111138,550464.0705992563,0000195205394501647200000000,,1.0,0.0,1,7.7
1063.0,195280.1394111138,550464.0705992563,0000195200834501650900000000,,1.0,0.0,1,11.44
1063.0,195280.1394111138,550464.0705992563,0000195203644501677200000000,,1.0,0.0,1,11.13
1063.0,195280.1394111138,550464.0705992563,0000195193864501683700000000,,1.0,0.0,1,19.1
1063.0,195280.1394111138,550464.0705992563,0000195201734501695700000000,,1.0,0.0,1,13.78
1063.0,195280.1394111138,550464.0705992563,0000195203634501719200000000,,1.0,0.0,1,14.68
1063.0,195280.1394111138,550464.0705992563,0000195190014501720800000000,,1.0,0.0,1,24.32
1063.0,195280.1394111138,550464.0705992563,0000195201864501736900000000,,1.0,0.0,1,17.09
1063.0,195280.1394111138,550464.0705992563,0000195192514501752200000000,,1.0,0.0,1,24.24
1063.0,195280.1394111138,550464.0705992563,0000195184274501773600000000,,1.0,0.0,1,32.03
1063.0,195280.1394111138,550464.0705992563,0000195189544501838800000000,,1.0,0.0,1,32.56
1063.0,195280.1394111138,550464.0705992563,0000195201014501857500000000,,1.0,0.0,1,28.44
1063.0,195280.1394111138,550464.0705992563,1985195191194501862600000000,,1.0,0.0,1,33.45
1063.0,195280.1394111138,550464.0705992563,0000195171654501887700000000,,1.0,0.0,1,48.96
1063.0,195280.1394111138,550464.0705992563,0000195202114501911600000000,,1.0,0.0,1,33.3
1063.0,195280.1394111138,550464.0705992563,0000195189954501912900000000,,1.0,0.0,1,38.32
1063.0,195280.1394111138,550464.0705992563,0000195193614501928400000000,,1.0,0.0,1,37.87
1063.0,195280.1394111138,550464.0705992563,0000195193384501969900000000,,1.0,0.0,1,41.72
1063.0,195280.1394111138,550464.0705992563,1962195223544501977500000000,,1.0,0.0,1,40.97
1063.0,195280.1394111138,550464.0705992563,0000195201954501995400000000,,1.0,0.0,1,41.5
1063.0,195280.1394111138,550464.0705992563,0000195193184502011300000000,,1.0,0.0,1,45.61
1063.0,195280.1394111138,550464.0705992563,0000195201914502075000000000,,1.0,0.0,1,49.32
1064.0,194246.25943714884,550106.1586571699,0000194153594497613300000000,제2종근린생활시설,1.0,0.0,1,45.87
1064.0,194246.25943714884,550106.1586571699,0000194164244497685500000000,,1.0,0.0,1,34.74
1064.0,194246.25943714884,550106.1586571699,0000194152954497806000000000,,1.0,0.0,1,31.22
1064.0,194246.25943714884,550106.1586571699,1969194160264498366200000000,단독주택,2.0,1.0,3,39.15
1065.0,194186.2093881814,550135.2567971753,1981194099974497913300000000,공동주택,3.0,1.0,4,42.18
1065.0,194186.2093881814,550135.2567971753,1969194116054498614900000000,단독주택,1.0,0.0,1,31.37
1065.0,194186.2093881814,550135.2567971753,1969194160264498366200000000,단독주택,2.0,1.0,3,44.22
